ord,date_from,date_to,release,days,contributions,pushes,issue_evs,pr_evs,pr_reviews,comment_evs,contributors,committers,issuers,pr_creators,pr_reviewers,commenters,contributing_coms,committing_coms,issuers_coms,pr_creating_coms,pr_reviewing_coms,commenting_coms,contributions_per_day,pushes_per_day,issue_evs_per_day,pr_evs_per_day,pr_reviews_per_day,comment_evs_per_day,top_contributors,top_contributors_coms,n_top_contributing_coms,top_contributions,top_contributions_perc,top_contributing_coms,top_comp_contributions,top_comp_contributions_perc,top_committers,top_committers_coms,n_top_committing_coms,top_commits,top_commits_perc,top_committing_coms,top_comp_commits,top_comp_commits_perc,top_issuers,top_issuers_coms,n_top_issuers_coms,top_issues,top_issues_perc,top_issuing_coms,top_comp_issues,top_comp_issues_perc,top_pr_creators,top_pr_creators_coms,n_top_pr_creators_coms,top_prs,top_prs_perc,top_pr_creating_coms,top_comp_prs,top_comp_prs_perc,top_reviewers,top_reviewers_coms,n_top_reviewers_coms,top_reviews,top_reviews_perc,top_reviewing_coms,top_comp_reviews,top_comp_reviews_perc,top_commenters,top_commenters_coms,n_top_commenters_coms,top_comments,top_comments_perc,top_commenting_coms,top_comp_comments,top_comp_comments_perc
1,2017-09-28T00:00:00Z,2018-03-29T00:00:00Z,Before joining CNCF,182,489,104,162,223,429,125,16,8,12,13,11,14,1,0,1,0,0,1,2.6868131868131866,0.5714285714285714,0.8901098901098901,1.2252747252747254,2.357142857142857,0.6868131868131868,evan2645,,0,201,41.1042944785276074,Cisco,1,0.20449897750511247444,evan2645,,0,52,50.0000000000000000,,,,evan2645,,0,46,28.3950617283950617,Cisco,1,0.61728395061728395062,evan2645,,0,103,46.1883408071748879,,,,evan2645,,0,195,45.4545454545454545,,,,evan2645,,0,51,40.8000000000000000,Cisco,2,1.6000000000000000
2,2018-03-29T00:00:00Z,2018-04-17T00:00:00Z,Since joining CNCF,19,69,15,18,36,50,24,8,4,5,6,4,4,0,0,0,0,0,0,3.6315789473684212,0.7894736842105263,0.9473684210526315,1.894736842105263,2.6315789473684212,1.263157894736842,evan2645,,0,45,65.2173913043478261,,,,evan2645,,0,11,73.3333333333333333,,,,evan2645,,0,13,72.2222222222222222,,,,evan2645,,0,21,58.3333333333333333,,,,evan2645,,0,20,40.0000000000000000,,,,evan2645,,0,17,70.8333333333333333,,,
1001,2017-09-28T00:00:00Z,2018-01-01T00:00:00Z,2017,95,280,61,92,127,265,58,13,7,10,11,10,11,0,0,0,0,0,0,2.9473684210526314,0.6421052631578947,0.968421052631579,1.3368421052631578,2.789473684210526,0.6105263157894737,evan2645,,0,94,33.5714285714285714,,,,evan2645,,0,24,39.3442622950819672,,,,evan2645,,0,25,27.1739130434782609,,,,evan2645,,0,45,35.4330708661417323,,,,evan2645,,0,96,36.2264150943396226,,,,evan2645,,0,20,34.4827586206896552,,,
1005,2018-01-01T00:00:00Z,2018-04-17T00:00:00Z,2018,106,278,58,88,132,214,91,13,7,10,12,7,12,1,0,1,0,0,1,2.6226415094339623,0.5471698113207547,0.8301886792452831,1.2452830188679245,2.018867924528302,0.8584905660377359,evan2645,,0,152,54.6762589928057554,Cisco,1,0.35971223021582733813,evan2645,,0,39,67.2413793103448276,,,,evan2645,,0,34,38.6363636363636364,Cisco,1,1.1363636363636364,evan2645,,0,79,59.8484848484848485,,,,evan2645,,0,119,55.6074766355140187,,,,evan2645,,0,48,52.7472527472527473,Cisco,2,2.1978021978021978
2001,2017-09-01T00:00:00Z,2017-10-01T00:00:00Z,09/2017,30,20,2,13,5,7,2,5,2,3,3,2,2,0,0,0,0,0,0,0.6666666666666666,0.06666666666666667,0.43333333333333335,0.16666666666666666,0.23333333333333334,0.06666666666666667,ajessup,,0,11,55.0000000000000000,,,,drrt,,0,1,50.0000000000000000,,,,ajessup,,0,11,84.6153846153846154,,,,kunzimariano,,0,3,60.0000000000000000,,,,walmav,,0,4,57.1428571428571429,,,,drrt,,0,1,50.0000000000000000,,,
2002,2017-10-01T00:00:00Z,2017-11-01T00:00:00Z,10/2017,31,143,36,43,64,154,29,9,7,8,8,8,8,0,0,0,0,0,0,4.612903225806452,1.1612903225806452,1.3870967741935485,2.064516129032258,4.967741935483871,0.9354838709677419,evan2645,,0,51,35.6643356643356643,,,,drrt,,0,13,36.1111111111111111,,,,evan2645,,0,17,39.5348837209302326,,,,evan2645,,0,21,32.8125000000000000,,,,evan2645,,0,75,48.7012987012987013,,,,evan2645,,0,10,34.4827586206896552,,,
2003,2017-11-01T00:00:00Z,2017-12-01T00:00:00Z,11/2017,30,79,17,16,46,93,18,12,5,8,10,7,8,0,0,0,0,0,0,2.6333333333333333,0.5666666666666667,0.5333333333333333,1.5333333333333334,3.1,0.6,evan2645,,0,31,39.2405063291139241,,,,evan2645,,0,9,52.9411764705882353,,,,paul-argeniss,,0,3,18.7500000000000000,,,,evan2645,,0,19,41.3043478260869565,,,,ajessup,,0,31,33.3333333333333333,,,,evan2645,,0,6,33.3333333333333333,,,
2004,2017-12-01T00:00:00Z,2018-01-01T00:00:00Z,12/2017,31,38,6,20,12,11,9,7,4,6,6,3,5,0,0,0,0,0,0,1.2258064516129032,0.1935483870967742,0.6451612903225806,0.3870967741935484,0.3548387096774194,0.2903225806451613,evan2645,,0,11,28.9473684210526316,,,,evan2645,,0,2,33.3333333333333333,,,,evan2645,,0,5,25.0000000000000000,,,,evan2645,,0,4,33.3333333333333333,,,,amartinezfayo,,0,5,45.4545454545454545,,,,evan2645,,0,4,44.4444444444444444,,,
2005,2018-01-01T00:00:00Z,2018-02-01T00:00:00Z,01/2018,31,32,5,15,12,28,25,8,4,8,6,4,7,1,0,1,0,0,1,1.032258064516129,0.16129032258064516,0.4838709677419355,0.3870967741935484,0.9032258064516129,0.8064516129032258,evan2645,,0,9,28.1250000000000000,Cisco,1,3.1250000000000000,drrt,,0,2,40.0000000000000000,,,,evan2645,,0,4,26.6666666666666667,Cisco,1,6.6666666666666667,evan2645,,0,4,33.3333333333333333,,,,evan2645,,0,21,75.0000000000000000,,,,ajessup,,0,6,24.0000000000000000,Cisco,2,8.0000000000000000
2006,2018-02-01T00:00:00Z,2018-03-01T00:00:00Z,02/2018,28,73,18,19,36,26,15,7,4,5,5,3,6,0,0,0,0,0,0,2.607142857142857,0.6428571428571429,0.6785714285714286,1.2857142857142858,0.9285714285714286,0.5357142857142857,evan2645,,0,43,58.9041095890410959,,,,evan2645,,0,13,72.2222222222222222,,,,amartinezfayo,,0,9,47.3684210526315789,,,,evan2645,,0,26,72.2222222222222222,,,,evan2645,,0,17,65.3846153846153846,,,,evan2645,,0,8,53.3333333333333333,,,
