ord,date_from,date_to,release,days,contributions,pushes,issue_evs,pr_evs,pr_reviews,comment_evs,contributors,committers,issuers,pr_creators,pr_reviewers,commenters,contributing_coms,committing_coms,issuers_coms,pr_creating_coms,pr_reviewing_coms,commenting_coms,contributions_per_day,pushes_per_day,issue_evs_per_day,pr_evs_per_day,pr_reviews_per_day,comment_evs_per_day,top_contributors,top_contributors_coms,n_top_contributing_coms,top_contributions,top_contributions_perc,top_contributing_coms,top_comp_contributions,top_comp_contributions_perc,top_committers,top_committers_coms,n_top_committing_coms,top_commits,top_commits_perc,top_committing_coms,top_comp_commits,top_comp_commits_perc,top_issuers,top_issuers_coms,n_top_issuers_coms,top_issues,top_issues_perc,top_issuing_coms,top_comp_issues,top_comp_issues_perc,top_pr_creators,top_pr_creators_coms,n_top_pr_creators_coms,top_prs,top_prs_perc,top_pr_creating_coms,top_comp_prs,top_comp_prs_perc,top_reviewers,top_reviewers_coms,n_top_reviewers_coms,top_reviews,top_reviews_perc,top_reviewing_coms,top_comp_reviews,top_comp_reviews_perc,top_commenters,top_commenters_coms,n_top_commenters_coms,top_comments,top_comments_perc,top_commenting_coms,top_comp_comments,top_comp_comments_perc
2,2015-12-07T00:00:00Z,2018-04-17T00:00:00Z,Since joining CNCF,862,10000,6383,1689,1928,566,4277,544,39,336,280,80,484,120,15,68,88,32,111,11.600928074245939,7.4048723897911835,1.9593967517401392,2.2366589327146174,0.6566125290023201,4.961716937354988,"lukaszgryglicki,dankohn,dlx",CNCF,1,4872,48.7200000000000000,"CNCF,Vulk,IBM",5530,55.3000000000000000,"lukaszgryglicki,dlx,hh",CNCF,1,4047,63.4027886573711421,"CNCF,Cleverstep,Vulk",4146,64.9537834873883754,"dankohn,shawnpreissner,lukaszgryglicki","CNCF,The Linux Foundation",2,717,42.4511545293072824,"CNCF,The Linux Foundation,Red Hat",876,51.8650088809946714,"zilman,caniszczyk,dankohn",CNCF,1,636,32.9875518672199170,"CNCF,IBM,Vulk",825,42.7904564315352697,"lukaszgryglicki,duglin,bgrant0607","CNCF,IBM,Google",3,194,34.2756183745583039,"CNCF,IBM,Google",331,58.4805653710247350,"dankohn,lukaszgryglicki,shawnpreissner","CNCF,The Linux Foundation",2,1561,36.4975450081833061,"CNCF,The Linux Foundation,Red Hat",2212,51.7184942716857610
1001,2015-12-07T00:00:00Z,2016-01-01T00:00:00Z,2015,25,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0.04,0.04,0,0,0,0,caniszczyk,CNCF,1,1,100.0000000000000000,CNCF,1,100.0000000000000000,caniszczyk,CNCF,1,1,100.0000000000000000,CNCF,1,100.0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,2016-01-01T00:00:00Z,2017-01-01T00:00:00Z,2016,366,986,377,202,407,122,458,77,11,66,20,13,60,23,8,17,11,7,17,2.6939890710382515,1.030054644808743,0.5519125683060109,1.1120218579234973,0.3333333333333333,1.2513661202185793,"zilman,caniszczyk,duglin","CNCF,IBM",2,727,73.7322515212981744,"CNCF,IBM,SolarWinds",394,39.9594320486815416,"zilman,caniszczyk,duglin","CNCF,IBM",2,326,86.4721485411140584,"CNCF,IBM,SolarWinds",169,44.8275862068965517,"zilman,caniszczyk,dankohn",CNCF,1,104,51.4851485148514851,"CNCF,IBM,Intel",51,25.2475247524752475,"zilman,duglin,leecalcote","IBM,SolarWinds",2,322,79.1154791154791155,"IBM,SolarWinds,CNCF",176,43.2432432432432432,"duglin,jonboulle,MHBauer","IBM,Red Hat",2,76,62.2950819672131148,"IBM,Google,Red Hat",102,83.6065573770491803,"duglin,dankohn,caniszczyk","IBM,CNCF",2,179,39.0829694323144105,"IBM,CNCF,Google",265,57.8602620087336245
1004,2017-01-01T00:00:00Z,2018-01-01T00:00:00Z,2017,365,4784,3201,827,756,332,2119,360,27,228,168,52,333,102,12,54,73,23,86,13.106849315068493,8.76986301369863,2.265753424657534,2.0712328767123287,0.9095890410958904,5.8054794520547945,"lukaszgryglicki,hh,dlx",CNCF,1,2544,53.1772575250836120,"CNCF,The Linux Foundation,Cleverstep",2649,55.3720735785953177,"lukaszgryglicki,hh,dlx",CNCF,1,2321,72.5085910652920962,"CNCF,Cleverstep,Vulk",2046,63.9175257731958763,"shawnpreissner,dankohn,caniszczyk","The Linux Foundation,CNCF",2,329,39.7823458282950423,"The Linux Foundation,CNCF,Vulk",393,47.5211608222490931,"caniszczyk,kbarnard10,dlx",CNCF,1,262,34.6560846560846561,"CNCF,IBM,Google",353,46.6931216931216931,"lukaszgryglicki,bgrant0607,quinton-hoole","CNCF,Google,Huawei",3,136,40.9638554216867470,"CNCF,Google,IBM",193,58.1325301204819277,"shawnpreissner,dankohn,lukaszgryglicki","The Linux Foundation,CNCF",2,753,35.5356300141576215,"CNCF,The Linux Foundation,Google",1132,53.4214252005663049
1005,2018-01-01T00:00:00Z,2018-04-17T00:00:00Z,2018,106,4229,2804,660,765,112,1700,201,24,83,144,38,192,51,8,22,41,19,55,39.89622641509434,26.452830188679247,6.226415094339623,7.216981132075472,1.0566037735849056,16.037735849056602,"lukaszgryglicki,dankohn,dlx",CNCF,1,2666,63.0409080160794514,"CNCF,Vulk,Cleverstep",2777,65.6656419957436746,"lukaszgryglicki,dlx,dankohn",CNCF,1,2058,73.3951497860199715,"CNCF,Vulk,Cleverstep",1997,71.2196861626248217,"dankohn,lukaszgryglicki,lixuna",CNCF,1,459,69.5454545454545455,"CNCF,Red Hat,The Linux Foundation",464,70.3030303030303030,"dankohn,taylorwaggoner,taylor","CNCF,Vulk",2,278,36.3398692810457516,"CNCF,Vulk,IBM",371,48.4967320261437908,"justincormack,stealthybox,duglin","Docker,AT&T,IBM",3,28,25.0000000000000000,"CNCF,Docker,IBM",48,42.8571428571428571,"lukaszgryglicki,dankohn,CNCF-Bot",CNCF,1,861,50.6470588235294118,"CNCF,Red Hat,The Linux Foundation",958,56.3529411764705882
2001,2015-12-01T00:00:00Z,2016-01-01T00:00:00Z,12/2015,31,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0.03225806451612903,0.03225806451612903,0,0,0,0,caniszczyk,CNCF,1,1,100.0000000000000000,CNCF,1,100.0000000000000000,caniszczyk,CNCF,1,1,100.0000000000000000,CNCF,1,100.0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,2016-02-01T00:00:00Z,2016-03-01T00:00:00Z,02/2016,29,3,2,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0.10344827586206896,0.06896551724137931,0.034482758620689655,0,0,0,caniszczyk,CNCF,1,3,100.0000000000000000,CNCF,3,100.0000000000000000,caniszczyk,CNCF,1,2,100.0000000000000000,CNCF,2,100.0000000000000000,caniszczyk,CNCF,1,1,100.0000000000000000,CNCF,1,100.0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,
2004,2016-03-01T00:00:00Z,2016-04-01T00:00:00Z,03/2016,31,7,5,1,1,4,1,1,1,1,1,3,1,1,1,1,1,3,1,0.22580645161290322,0.16129032258064516,0.03225806451612903,0.03225806451612903,0.12903225806451613,0.03225806451612903,caniszczyk,CNCF,1,7,100.0000000000000000,CNCF,7,100.0000000000000000,caniszczyk,CNCF,1,5,100.0000000000000000,CNCF,5,100.0000000000000000,caniszczyk,CNCF,1,1,100.0000000000000000,CNCF,1,100.0000000000000000,caniszczyk,CNCF,1,1,100.0000000000000000,CNCF,1,100.0000000000000000,"duglin,jonboulle,caniszczyk","IBM,Red Hat,CNCF",3,4,100.0000000000000000,"IBM,Red Hat,CNCF",4,100.0000000000000000,caniszczyk,CNCF,1,1,100.0000000000000000,CNCF,1,100.0000000000000000
2005,2016-04-01T00:00:00Z,2016-05-01T00:00:00Z,04/2016,30,13,7,2,4,16,17,2,2,1,1,3,6,2,2,1,1,3,4,0.43333333333333335,0.23333333333333334,0.06666666666666667,0.13333333333333333,0.5333333333333333,0.5666666666666667,"caniszczyk,jonboulle","CNCF,Red Hat",2,13,100.0000000000000000,"CNCF,Red Hat",13,100.0000000000000000,"caniszczyk,jonboulle","CNCF,Red Hat",2,7,100.0000000000000000,"CNCF,Red Hat",7,100.0000000000000000,caniszczyk,CNCF,1,2,100.0000000000000000,CNCF,2,100.0000000000000000,caniszczyk,CNCF,1,4,100.0000000000000000,CNCF,4,100.0000000000000000,"bgrant0607,caniszczyk,duglin","Google,CNCF,IBM",3,16,100.0000000000000000,"Google,CNCF,IBM",16,100.0000000000000000,"caniszczyk,bgrant0607,duglin","CNCF,Google,IBM",3,13,76.4705882352941176,"CNCF,Google,Red Hat",13,76.4705882352941176
2006,2016-05-01T00:00:00Z,2016-06-01T00:00:00Z,05/2016,31,5,5,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0.16129032258064516,0.16129032258064516,0,0,0,0,caniszczyk,CNCF,1,5,100.0000000000000000,CNCF,5,100.0000000000000000,caniszczyk,CNCF,1,5,100.0000000000000000,CNCF,5,100.0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,2016-06-01T00:00:00Z,2016-07-01T00:00:00Z,06/2016,30,29,18,11,0,0,1,4,2,3,0,0,1,3,2,2,0,0,1,0.9666666666666667,0.6,0.36666666666666664,0,0,0.03333333333333333,"caniszczyk,zilman,timothysc","CNCF,PLYmedia,Red Hat",3,28,96.5517241379310345,"CNCF,PLYmedia,Red Hat",28,96.5517241379310345,"zilman,caniszczyk","PLYmedia,CNCF",2,18,100.0000000000000000,"PLYmedia,CNCF",18,100.0000000000000000,"caniszczyk,timothysc,dmueller2001","CNCF,Red Hat",2,11,100.0000000000000000,"CNCF,Red Hat",10,90.9090909090909091,,,,,,,,,,,,,,,,,caniszczyk,CNCF,1,1,100.0000000000000000,CNCF,1,100.0000000000000000
2008,2016-07-01T00:00:00Z,2016-08-01T00:00:00Z,07/2016,31,189,73,24,92,27,112,11,7,6,6,2,13,6,5,3,3,1,6,6.096774193548387,2.3548387096774195,0.7741935483870968,2.967741935483871,0.8709677419354839,3.6129032258064515,"duglin,zilman,MHBauer",IBM,1,169,89.4179894179894180,"IBM,CNCF,Google",119,62.9629629629629630,"zilman,duglin,caniszczyk","IBM,CNCF",2,69,94.5205479452054795,"IBM,CNCF,Google",38,52.0547945205479452,"zilman,duglin,xaxiclouddev",IBM,1,21,87.5000000000000000,"IBM,CNCF,Fujitsu",12,50.0000000000000000,"duglin,zilman,MHBauer",IBM,1,85,92.3913043478260870,"IBM,Google,SolarWinds",72,78.2608695652173913,"MHBauer,duglin",IBM,1,27,100.0000000000000000,IBM,27,100.0000000000000000,"duglin,MHBauer,bmelville","IBM,Google",2,86,76.7857142857142857,"IBM,Google,CNCF",98,87.5000000000000000
