ord,date_from,date_to,release,days,contributions,pushes,issue_evs,pr_evs,pr_reviews,comment_evs,contributors,committers,issuers,pr_creators,pr_reviewers,commenters,contributing_coms,committing_coms,issuers_coms,pr_creating_coms,pr_reviewing_coms,commenting_coms,contributions_per_day,pushes_per_day,issue_evs_per_day,pr_evs_per_day,pr_reviews_per_day,comment_evs_per_day,top_contributors,top_contributors_coms,n_top_contributing_coms,top_contributions,top_contributions_perc,top_contributing_coms,top_comp_contributions,top_comp_contributions_perc,top_committers,top_committers_coms,n_top_committing_coms,top_commits,top_commits_perc,top_committing_coms,top_comp_commits,top_comp_commits_perc,top_issuers,top_issuers_coms,n_top_issuers_coms,top_issues,top_issues_perc,top_issuing_coms,top_comp_issues,top_comp_issues_perc,top_pr_creators,top_pr_creators_coms,n_top_pr_creators_coms,top_prs,top_prs_perc,top_pr_creating_coms,top_comp_prs,top_comp_prs_perc,top_reviewers,top_reviewers_coms,n_top_reviewers_coms,top_reviews,top_reviews_perc,top_reviewing_coms,top_comp_reviews,top_comp_reviews_perc,top_commenters,top_commenters_coms,n_top_commenters_coms,top_comments,top_comments_perc,top_commenting_coms,top_comp_comments,top_comp_comments_perc
1,2014-01-02T00:00:00Z,2016-11-08T00:00:00Z,Before joining CNCF,1041,8798,4271,1616,2911,1665,7369,721,37,486,334,70,632,126,16,62,107,23,95,8.451488952929875,4.102785782901057,1.5523535062439962,2.7963496637848224,1.5994236311239194,7.078770413064361,"repeatedly,tagomoris,edsiper",Treasure Data,1,4987,56.6833371220731985,"Treasure Data,DeNA,ClearCode",6921,78.6656058195044328,"repeatedly,tagomoris,edsiper",Treasure Data,1,2932,68.6490283306017326,"Treasure Data,DeNA,Everyleaf",4009,93.8656052446733786,"repeatedly,tagomoris,edsiper",Treasure Data,1,616,38.1188118811881188,"Treasure Data,ClearCode,DeNA",760,47.0297029702970297,"repeatedly,tagomoris,okkez","Treasure Data,ClearCode",2,1500,51.5286843009275163,"Treasure Data,ClearCode,DeNA",2167,74.4417725867399519,"tagomoris,repeatedly,sonots","Treasure Data,DeNA",2,1142,68.5885885885885886,"Treasure Data,ClearCode,DeNA",1457,87.5075075075075075,"repeatedly,tagomoris,sonots","Treasure Data,DeNA",2,4112,55.8013298955082101,"Treasure Data,DeNA,ClearCode",5341,72.4793051974487719
2,2016-11-08T00:00:00Z,2018-04-17T00:00:00Z,Since joining CNCF,525,6967,3084,1752,2131,579,5946,831,23,649,271,56,770,131,8,81,96,22,118,13.27047619047619,5.8742857142857146,3.337142857142857,4.059047619047619,1.1028571428571428,11.325714285714286,"repeatedly,edsiper,tagomoris",Treasure Data,1,4163,59.7531218601980766,"Treasure Data,ClearCode,Toshiba",5069,72.7572843404621788,"repeatedly,edsiper,tagomoris",Treasure Data,1,2601,84.3385214007782101,"Treasure Data,ClearCode,Karellen",2994,97.0817120622568093,"repeatedly,edsiper,okkez","Treasure Data,ClearCode",2,553,31.5639269406392694,"Treasure Data,ClearCode,Karellen",629,35.9018264840182648,"repeatedly,edsiper,okkez","Treasure Data,ClearCode",2,1116,52.3697794462693571,"Treasure Data,ClearCode,Toshiba",1471,69.0286250586579071,"repeatedly,tagomoris,cosmo0920","Treasure Data,ClearCode",2,378,65.2849740932642487,"Treasure Data,ClearCode,Open Collector",485,83.7651122625215889,"repeatedly,edsiper,okkez","Treasure Data,ClearCode",2,2858,48.0659266733938782,"Treasure Data,ClearCode,Toshiba",3430,57.6858392196434578
1001,2014-01-02T00:00:00Z,2015-01-01T00:00:00Z,2014,364,2354,1243,375,736,305,1889,218,26,118,131,26,173,56,11,19,52,9,45,6.467032967032967,3.4148351648351647,1.0302197802197801,2.021978021978022,0.8379120879120879,5.18956043956044,"repeatedly,kiyoto,sonots","Treasure Data,DeNA",2,1366,58.0288870008496177,"Treasure Data,DeNA,Livesense",1879,79.8215802888700085,"repeatedly,kiyoto,sonots","Treasure Data,DeNA",2,818,65.8085277554304103,"Treasure Data,DeNA,JBAT",1160,93.3226065969428801,"repeatedly,kiyoto,tagomoris",Treasure Data,1,175,46.6666666666666667,"Treasure Data,DeNA,Livesense",207,55.2000000000000000,"repeatedly,uu59,sonots","Treasure Data,DeNA",2,415,56.3858695652173913,"Treasure Data,DeNA,Ubiregi",526,71.4673913043478261,"repeatedly,tagomoris,sonots","Treasure Data,DeNA",2,237,77.7049180327868852,"Treasure Data,DeNA,Authlete",280,91.8032786885245902,"repeatedly,sonots,tagomoris","Treasure Data,DeNA",2,1087,57.5436739015352038,"Treasure Data,DeNA,Livesense",1434,75.9131815775542615
1002,2015-01-01T00:00:00Z,2016-01-01T00:00:00Z,2015,365,2696,1313,486,897,310,2114,289,25,190,134,35,256,58,11,29,46,13,46,7.3863013698630136,3.5972602739726027,1.3315068493150686,2.4575342465753423,0.8493150684931506,5.791780821917809,"repeatedly,edsiper,uu59",Treasure Data,1,1422,52.7448071216617211,"Treasure Data,DeNA,Everyleaf",1989,73.7759643916913947,"repeatedly,edsiper,uu59",Treasure Data,1,890,67.7837014470677837,"Treasure Data,DeNA,Everyleaf",1228,93.5262757044935263,"repeatedly,kuenishi,kiyoto","Treasure Data,Basho",2,156,32.0987654320987654,"Treasure Data,Basho,ClearCode",207,42.5925925925925926,"repeatedly,uu59,sonots","Treasure Data,DeNA",2,407,45.3734671125975474,"Treasure Data,ClearCode,DeNA",610,68.0044593088071349,"repeatedly,sonots,frsyuki","Treasure Data,DeNA",2,150,48.3870967741935484,"Treasure Data,DeNA,ClearCode",252,81.2903225806451613,"repeatedly,sonots,tagomoris","Treasure Data,DeNA",2,1082,51.1825922421948912,"Treasure Data,DeNA,ClearCode",1445,68.3538315988647114
1003,2016-01-01T00:00:00Z,2017-01-01T00:00:00Z,2016,366,4629,2252,890,1487,1167,3896,373,18,276,138,31,355,57,5,32,42,10,52,12.647540983606557,6.1530054644808745,2.431693989071038,4.062841530054645,3.1885245901639343,10.6448087431694,"tagomoris,repeatedly,edsiper",Treasure Data,1,3276,70.7712248865845755,"Treasure Data,ClearCode,Toshiba",3893,84.1002376323179952,"tagomoris,edsiper,repeatedly",Treasure Data,1,1988,88.2770870337477798,"Treasure Data,ClearCode,Apache",2217,98.4458259325044405,"repeatedly,tagomoris,edsiper",Treasure Data,1,370,41.5730337078651685,"Treasure Data,ClearCode,Toshiba",433,48.6516853932584270,"tagomoris,repeatedly,okkez","Treasure Data,ClearCode",2,930,62.5420309347679892,"Treasure Data,ClearCode,Toshiba",1254,84.3308675184936113,"tagomoris,repeatedly,ganmacs",Treasure Data,1,904,77.4635818337617823,"Treasure Data,ClearCode,DeNA",1037,88.8603256212510711,"repeatedly,tagomoris,okkez","Treasure Data,ClearCode",2,2332,59.8562628336755647,"Treasure Data,ClearCode,DeNA",2848,73.1006160164271047
1004,2017-01-01T00:00:00Z,2018-01-01T00:00:00Z,2017,365,4821,2111,1184,1526,382,4071,575,20,440,205,41,528,110,8,69,81,18,94,13.208219178082192,5.7835616438356166,3.243835616438356,4.1808219178082195,1.0465753424657533,11.153424657534247,"repeatedly,edsiper,okkez","Treasure Data,ClearCode",2,3007,62.3729516697780543,"Treasure Data,ClearCode,Toshiba",3607,74.8185023853972205,"repeatedly,edsiper,tagomoris",Treasure Data,1,1815,85.9782093794410232,"Treasure Data,ClearCode,Adobe",2071,98.1051634296541923,"repeatedly,edsiper,okkez","Treasure Data,ClearCode",2,389,32.8547297297297297,"Treasure Data,ClearCode,Karellen",435,36.7398648648648649,"repeatedly,edsiper,okkez","Treasure Data,ClearCode",2,867,56.8152031454783748,"Treasure Data,ClearCode,Toshiba",1118,73.2634338138925295,"repeatedly,tagomoris,cosmo0920","Treasure Data,ClearCode",2,265,69.3717277486910995,"Treasure Data,ClearCode,Open Collector",326,85.3403141361256545,"repeatedly,edsiper,okkez","Treasure Data,ClearCode",2,2043,50.1842299189388357,"Treasure Data,ClearCode,Toshiba",2410,59.1992139523458610
1005,2018-01-01T00:00:00Z,2018-04-17T00:00:00Z,2018,106,1265,436,433,396,80,1345,253,11,193,79,20,263,34,6,18,23,6,38,11.933962264150944,4.113207547169812,4.084905660377358,3.7358490566037736,0.7547169811320755,12.68867924528302,"repeatedly,edsiper,fujimotos",Treasure Data,1,735,58.1027667984189723,"Treasure Data,ClearCode,Karellen",714,56.4426877470355731,"repeatedly,edsiper,fujimotos",Treasure Data,1,382,87.6146788990825688,"Treasure Data,ClearCode,Karellen",390,89.4495412844036697,"edsiper,repeatedly,fujimotos",Treasure Data,1,136,31.4087759815242494,"Treasure Data,ClearCode,JSTOR",135,31.1778290993071594,"repeatedly,fujimotos,edsiper",Treasure Data,1,217,54.7979797979797980,"Treasure Data,ClearCode,Karellen",189,47.7272727272727273,"repeatedly,moriyoshi,snakefoot","Treasure Data,Open Collector",2,37,46.2500000000000000,"Treasure Data,ClearCode,Open Collector",54,67.5000000000000000,"edsiper,repeatedly,okkez","Treasure Data,ClearCode",2,590,43.8661710037174721,"Treasure Data,ClearCode,JSTOR",691,51.3754646840148699
2001,2014-01-01T00:00:00Z,2014-02-01T00:00:00Z,01/2014,31,147,78,21,48,8,103,30,10,15,14,3,31,9,4,4,7,2,9,4.741935483870968,2.5161290322580645,0.6774193548387096,1.5483870967741935,0.25806451612903225,3.3225806451612905,"repeatedly,kiyoto,hkmurakami",Treasure Data,1,81,55.1020408163265306,"Treasure Data,Maverick,JBAT",112,76.1904761904761905,"repeatedly,kiyoto,hkmurakami",Treasure Data,1,52,66.6666666666666667,"Treasure Data,JBAT,Maverick",75,96.1538461538461538,"repeatedly,cyberabis,yssk22","Treasure Data,Funky",2,7,33.3333333333333333,"Treasure Data,Funky,Maverick",8,38.0952380952380952,"repeatedly,kiyoto,suzukaze","Treasure Data,Ubiregi",2,32,66.6666666666666667,"Treasure Data,Ubiregi,Livesense",38,79.1666666666666667,"repeatedly,sonots,tomohisaota","Treasure Data,DeNA",2,8,100.0000000000000000,"Treasure Data,DeNA",7,87.5000000000000000,"repeatedly,sonots,kiyoto","Treasure Data,DeNA",2,45,43.6893203883495146,"Treasure Data,DeNA,Ubiregi",72,69.9029126213592233
2002,2014-02-01T00:00:00Z,2014-03-01T00:00:00Z,02/2014,28,262,190,13,59,15,110,26,13,8,17,5,26,9,6,2,7,4,11,9.357142857142858,6.785714285714286,0.4642857142857143,2.107142857142857,0.5357142857142857,3.9285714285714284,"repeatedly,kzk,kiyoto",Treasure Data,1,165,62.9770992366412214,"Treasure Data,DeNA,Ubiregi",229,87.4045801526717557,"repeatedly,kzk,kiyoto",Treasure Data,1,130,68.4210526315789474,"Treasure Data,DeNA,Ubiregi",175,92.1052631578947368,"repeatedly,y-ken,komamitsu","Treasure Data,Livesense",2,8,61.5384615384615385,"Treasure Data,Livesense",9,69.2307692307692308,"repeatedly,sonots,suzukaze","Treasure Data,DeNA,Ubiregi",3,39,66.1016949152542373,"Treasure Data,DeNA,Ubiregi",47,79.6610169491525424,"repeatedly,kesuzuki,y-ken","Treasure Data,Livesense",2,12,80.0000000000000000,"Treasure Data,Cookpad,Livesense",12,80.0000000000000000,"repeatedly,kiyoto,tagomoris",Treasure Data,1,51,46.3636363636363636,"Treasure Data,Ubiregi,Livesense",88,80.0000000000000000
2003,2014-03-01T00:00:00Z,2014-04-01T00:00:00Z,03/2014,31,146,80,30,36,22,119,26,9,11,15,3,30,9,5,2,9,1,9,4.709677419354839,2.5806451612903225,0.967741935483871,1.1612903225806452,0.7096774193548387,3.838709677419355,"repeatedly,sonots,hkmurakami","Treasure Data,DeNA",2,100,68.4931506849315068,"Treasure Data,DeNA,Netdirekt",115,78.7671232876712329,"repeatedly,sonots,hkmurakami","Treasure Data,DeNA",2,64,80.0000000000000000,"Treasure Data,DeNA,Livesense",75,93.7500000000000000,"repeatedly,advidi-alex,kiyoto",Treasure Data,1,21,70.0000000000000000,"Treasure Data,Mercari",20,66.6666666666666667,"repeatedly,sonots,sabottenda","Treasure Data,DeNA,Mercari",3,21,58.3333333333333333,"Treasure Data,DeNA,Netdirekt",22,61.1111111111111111,"repeatedly,frsyuki,kesuzuki",Treasure Data,1,22,100.0000000000000000,Treasure Data,21,95.4545454545454545,"repeatedly,sonots,frsyuki","Treasure Data,DeNA",2,68,57.1428571428571429,"Treasure Data,DeNA,GREE",80,67.2268907563025210
