ord,date_from,date_to,release,days,contributions,pushes,issue_evs,pr_evs,pr_reviews,comment_evs,contributors,committers,issuers,pr_creators,pr_reviewers,commenters,contributing_coms,committing_coms,issuers_coms,pr_creating_coms,pr_reviewing_coms,commenting_coms,contributions_per_day,pushes_per_day,issue_evs_per_day,pr_evs_per_day,pr_reviews_per_day,comment_evs_per_day,top_contributors,top_contributors_coms,n_top_contributing_coms,top_contributions,top_contributions_perc,top_committers,top_committers_coms,n_top_committing_coms,top_commits,top_commits_perc,top_issuers,top_issuers_coms,n_top_issuers_coms,top_issues,top_issues_perc,top_pr_creators,top_pr_creators_coms,n_top_pr_creators_coms,top_prs,top_prs_perc,top_reviewers,top_reviewers_coms,n_top_reviewers_coms,top_reviews,top_reviews_perc,top_commenters,top_commenters_coms,n_top_commenters_coms,top_comments,top_comments_perc
1,2014-01-01T00:00:00Z,2016-03-10T00:00:00Z,Before joining CNCF,799,120641,40822,26603,53216,86979,195058,3958,566,2759,2050,887,4121,718,134,396,622,242,649,150.98998748435545,51.09136420525657,33.29536921151439,66.60325406758449,108.85982478097623,244.12765957446808,"brendandburns,lavalamp",Google,1,7382,6.1189811092414685,"alainjobart,brendandburns","YouTube,Google",2,3831,9.3846455342707364,"bgrant0607,thockin",Google,1,1716,6.4504003307897606,"brendandburns,lavalamp",Google,1,3169,5.9549759470835839,"lavalamp,bgrant0607",Google,1,9544,10.9727635406247485,"bgrant0607,thockin",Google,1,18411,9.4387310440997037
2,2016-03-10T00:00:00Z,2018-04-13T00:00:00Z,Since joining CNCF,764,352206,87643,97728,166835,269089,657927,18904,645,14591,8497,3863,22819,1859,127,1137,1801,861,1756,461.0026178010471,114.71596858638743,127.91623036649214,218.37041884816753,352.2107329842932,861.1609947643979,"mattklein123,miekg","Lyft,Google",2,10307,2.9264123836618343,"mattklein123,lukaszgryglicki","Lyft,CNCF",2,5510,6.2868683180630512,"brian-brazil,justinsb","Robust Perception,FathomDB",2,2474,2.5315160445317616,"justinsb,chenopis","FathomDB,Google",2,4571,2.7398327689034076,"liggitt,sttts",Red Hat,1,10674,3.9667173314405271,"liggitt,smarterclayton",Red Hat,1,15886,2.4145535902919321
1001,2014-01-01T00:00:00Z,2015-01-01T00:00:00Z,2014,365,22396,14436,2368,5592,9016,16992,794,401,381,439,170,596,180,108,78,146,47,145,61.35890410958904,39.55068493150685,6.487671232876712,15.32054794520548,24.7013698630137,46.553424657534244,"brendandburns,lavalamp",Google,1,4332,19.3427397749598143,"brendandburns,alainjobart","Google,YouTube",2,2564,17.7611526738708784,"brendandburns,lavalamp",Google,1,408,17.2297297297297297,"brendandburns,lavalamp",Google,1,1519,27.1638054363376252,"lavalamp,thockin",Google,1,2946,32.6752440106477374,"lavalamp,smarterclayton","Google,Red Hat",2,4193,24.6763182674199623
1002,2015-01-01T00:00:00Z,2016-01-01T00:00:00Z,2015,365,78352,21160,18476,38716,62349,138871,2764,206,2017,1436,673,3020,542,44,312,461,191,521,214.66301369863012,57.97260273972603,50.61917808219178,106.07123287671233,170.81917808219177,380.46849315068494,"juliusv,fabxc",SoundCloud,1,4121,5.2595977128854401,"juliusv,fabxc",SoundCloud,1,2404,11.3610586011342155,"thockin,bgrant0607",Google,1,1128,6.1052175795626759,"brendandburns,ctiller",Google,1,1933,4.9927678479181734,"bgrant0607,thockin",Google,1,6547,10.5005693756114773,"bgrant0607,thockin",Google,1,13048,9.3957701751985656
1003,2016-01-01T00:00:00Z,2017-01-01T00:00:00Z,2016,366,123528,31065,35609,56854,95106,235134,6341,364,4824,2980,1340,7210,992,65,601,855,349,979,337.5081967213115,84.87704918032787,97.29234972677595,155.33879781420765,259.8524590163934,642.4426229508197,"justinsb,jtattermusch","FathomDB,Google",2,4744,3.8404248429505861,"tagomoris,miekg","Treasure Data,Google",2,1613,5.1923386447770803,"justinsb,fejta","FathomDB,Google",2,1456,4.0888539414193041,"justinsb,jtattermusch","FathomDB,Google",2,2196,3.8625250641995286,"lavalamp,wojtek-t",Google,1,4369,4.5938216306016445,"bgrant0607,smarterclayton","Google,Red Hat",2,9583,4.0755484106934769
1004,2017-01-01T00:00:00Z,2018-01-01T00:00:00Z,2017,365,192817,48478,52591,91748,149222,352851,11741,513,9011,5317,2570,14577,1496,103,894,1410,685,1465,528.2657534246575,132.81643835616438,144.0849315068493,251.36438356164385,408.827397260274,966.7150684931507,"chenopis,mattklein123","Google,Lyft",2,8445,4.3798005362597696,"chenopis,mattklein123","Google,Lyft",2,4490,9.2619332480712901,"brian-brazil,luxas","Robust Perception,Independent",2,1468,2.7913521324941530,"chenopis,krzyzacy",Google,1,3502,3.8169769368269608,"liggitt,mattklein123","Red Hat,Lyft",2,6607,4.4276313144174451,"liggitt,chrislovecnm","Red Hat,CNM Consulting",2,9393,2.6620301487029936
1005,2018-01-01T00:00:00Z,2018-04-13T00:00:00Z,2018,102,55754,13326,15287,27141,40375,109137,6186,361,4465,3017,1625,8335,615,84,419,479,310,752,546.6078431372549,130.64705882352942,149.87254901960785,266.0882352941176,395.8333333333333,1069.9705882352941,"lukaszgryglicki,mattklein123","CNCF,Lyft",2,2573,4.6149155217562865,"lukaszgryglicki,mattklein123","CNCF,Lyft",2,1948,14.6180399219570764,"dankohn,brian-brazil","CNCF,Robust Perception",2,569,3.7221168312945640,"mattklein123,taotaotheripper",Lyft,1,728,2.6822887881802439,"mattklein123,sttts","Lyft,Red Hat",2,2165,5.3622291021671827,"BenTheElder,liggitt","Google,Red Hat",2,3935,3.6055599842399919
2001,2014-01-01T00:00:00Z,2014-02-01T00:00:00Z,01/2014,31,457,358,45,54,19,165,44,18,22,17,10,39,13,8,5,9,4,12,14.741935483870968,11.548387096774194,1.4516129032258065,1.7419354838709677,0.6129032258064516,5.32258064516129,"alainjobart,sougou",YouTube,1,222,48.5776805251641138,"alainjobart,sougou",YouTube,1,222,62.0111731843575419,"vladimir-v-diaz,vito",NYU,1,17,37.7777777777777778,"repeatedly,kiyoto",Treasure Data,1,26,48.1481481481481481,"repeatedly,derekcollison","Treasure Data,Apcera",2,7,36.8421052631578947,"vladimir-v-diaz,repeatedly","NYU,Treasure Data",2,55,33.3333333333333333
2002,2014-02-01T00:00:00Z,2014-03-01T00:00:00Z,02/2014,28,485,384,38,63,34,147,41,23,16,20,8,37,13,10,5,8,5,15,17.321428571428573,13.714285714285714,1.3571428571428572,2.25,1.2142857142857142,5.25,"alainjobart,repeatedly","YouTube,Treasure Data",2,174,35.8762886597938144,"alainjobart,sougou",YouTube,1,151,39.3229166666666667,"trishankkarthik,vladimir-v-diaz",NYU,1,13,34.2105263157894737,"repeatedly,sonots","Treasure Data,DeNA",2,35,55.5555555555555556,"SantiagoTorres,repeatedly",Treasure Data,1,18,52.9411764705882353,"repeatedly,vladimir-v-diaz","Treasure Data,NYU",2,49,33.3333333333333333
2003,2014-03-01T00:00:00Z,2014-04-01T00:00:00Z,03/2014,31,388,283,56,49,44,171,44,20,20,18,5,44,17,9,8,10,2,16,12.516129032258064,9.129032258064516,1.8064516129032258,1.5806451612903225,1.4193548387096775,5.516129032258065,"sougou,repeatedly","YouTube,Treasure Data",2,159,40.9793814432989691,"sougou,alainjobart",YouTube,1,139,49.1166077738515901,"repeatedly,juliusv","Treasure Data,SoundCloud",2,25,44.6428571428571429,"repeatedly,vladimir-v-diaz","Treasure Data,NYU",2,25,51.0204081632653061,"trishankkarthik,repeatedly",Treasure Data,1,25,56.8181818181818182,"repeatedly,trishankkarthik",Treasure Data,1,63,36.8421052631578947
