ord,date_from,date_to,release,days,contributions,pushes,issue_evs,pr_evs,pr_reviews,comment_evs,contributors,committers,issuers,pr_creators,pr_reviewers,commenters,contributing_coms,committing_coms,issuers_coms,pr_creating_coms,pr_reviewing_coms,commenting_coms,contributions_per_day,pushes_per_day,issue_evs_per_day,pr_evs_per_day,pr_reviews_per_day,comment_evs_per_day,top_contributors,top_contributors_coms,n_top_contributing_coms,top_contributions,top_contributions_perc,top_contributing_coms,top_comp_contributions,top_comp_contributions_perc,top_committers,top_committers_coms,n_top_committing_coms,top_commits,top_commits_perc,top_committing_coms,top_comp_commits,top_comp_commits_perc,top_issuers,top_issuers_coms,n_top_issuers_coms,top_issues,top_issues_perc,top_issuing_coms,top_comp_issues,top_comp_issues_perc,top_pr_creators,top_pr_creators_coms,n_top_pr_creators_coms,top_prs,top_prs_perc,top_pr_creating_coms,top_comp_prs,top_comp_prs_perc,top_reviewers,top_reviewers_coms,n_top_reviewers_coms,top_reviews,top_reviews_perc,top_reviewing_coms,top_comp_reviews,top_comp_reviews_perc,top_commenters,top_commenters_coms,n_top_commenters_coms,top_comments,top_comments_perc,top_commenting_coms,top_comp_comments,top_comp_comments_perc
1,2015-11-26T00:00:00Z,2016-10-11T00:00:00Z,Before joining CNCF,320,1945,1019,298,628,2338,2332,52,14,32,40,34,58,27,8,12,26,15,19,6.078125,3.184375,0.93125,1.9625,7.30625,7.2875,"bensigelman,yurishkuro","LightStep,Uber",2,1259,64.7300771208226221,"LightStep,Uber",1477,75.9383033419023136,"bensigelman,yurishkuro","LightStep,Uber",2,725,71.1481844946025515,"LightStep,Uber",830,81.4524043179587831,"yurishkuro,bensigelman","Uber,LightStep",2,165,55.3691275167785235,"LightStep,Uber",198,66.4429530201342282,"bensigelman,yurishkuro","LightStep,Uber",2,369,58.7579617834394904,"LightStep,Uber",449,71.4968152866242038,"bensigelman,yurishkuro","LightStep,Uber",2,1504,64.3284858853721129,"LightStep,Uber",1608,68.7767322497861420,"bensigelman,yurishkuro","LightStep,Uber",2,1361,58.3619210977701544,"LightStep,Uber",1525,65.3945111492281304
2,2016-10-11T00:00:00Z,2018-04-17T00:00:00Z,Since joining CNCF,553,2669,962,592,1115,1743,4149,226,22,147,136,93,222,57,11,29,50,32,47,4.826401446654611,1.7396021699819169,1.0705244122965643,2.0162748643761303,3.151898734177215,7.502712477396022,"bensigelman,yurishkuro","LightStep,Uber",2,746,27.9505432746346946,"LightStep,Uber",993,37.2049456725365305,"bensigelman,yurishkuro","LightStep,Uber",2,327,33.9916839916839917,"LightStep,Uber",415,43.1392931392931393,"bensigelman,yurishkuro","LightStep,Uber",2,141,23.8175675675675676,"LightStep,Uber",195,32.9391891891891892,"bensigelman,yurishkuro","LightStep,Uber",2,278,24.9327354260089686,"LightStep,Uber",383,34.3497757847533632,"yurishkuro,bensigelman","Uber,LightStep",2,588,33.7349397590361446,"Uber,LightStep",741,42.5129087779690189,"yurishkuro,bensigelman","Uber,LightStep",2,1098,26.4642082429501085,"LightStep,Uber",1499,36.1291877560858038
1001,2015-11-26T00:00:00Z,2016-01-01T00:00:00Z,2015,36,131,75,19,37,184,155,4,2,3,4,5,5,4,2,3,4,4,4,3.638888888888889,2.0833333333333335,0.5277777777777778,1.0277777777777777,5.111111111111111,4.305555555555555,"bensigelman,yurishkuro","LightStep,Uber",2,121,92.3664122137404580,"LightStep,Uber",121,92.3664122137404580,"bensigelman,yurishkuro","LightStep,Uber",2,75,100.0000000000000000,"LightStep,Uber",75,100.0000000000000000,"yurishkuro,slimsag","Uber,Sourcegraph",2,16,84.2105263157894737,"Uber,Sourcegraph",16,84.2105263157894737,"bensigelman,yurishkuro","LightStep,Uber",2,34,91.8918918918918919,"LightStep,Uber",34,91.8918918918918919,"bensigelman,yurishkuro","LightStep,Uber",2,157,85.3260869565217391,"LightStep,Uber",157,85.3260869565217391,"bensigelman,yurishkuro","LightStep,Uber",2,111,71.6129032258064516,"LightStep,Uber",111,71.6129032258064516
1003,2016-01-01T00:00:00Z,2017-01-01T00:00:00Z,2016,366,2281,1161,385,735,2275,2798,76,16,45,55,41,80,37,9,17,33,17,27,6.23224043715847,3.1721311475409837,1.0519125683060109,2.0081967213114753,6.215846994535519,7.644808743169399,"bensigelman,yurishkuro","LightStep,Uber",2,1347,59.0530469092503288,"LightStep,Uber",1599,70.1008329679964928,"bensigelman,yurishkuro","LightStep,Uber",2,747,64.3410852713178295,"LightStep,Uber",869,74.8492678725236865,"bensigelman,yurishkuro","LightStep,Uber",2,208,54.0259740259740260,"LightStep,Uber",245,63.6363636363636364,"bensigelman,yurishkuro","LightStep,Uber",2,392,53.3333333333333333,"LightStep,Uber",485,65.9863945578231293,"bensigelman,yurishkuro","LightStep,Uber",2,1422,62.5054945054945055,"LightStep,Uber",1535,67.4725274725274725,"bensigelman,yurishkuro","LightStep,Uber",2,1489,53.2165832737669764,"LightStep,Uber",1682,60.1143674052894925
1004,2017-01-01T00:00:00Z,2018-01-01T00:00:00Z,2017,365,1391,471,327,593,1100,2453,153,14,106,86,59,149,44,8,23,40,26,35,3.8109589041095893,1.2904109589041095,0.8958904109589041,1.6246575342465754,3.0136986301369864,6.720547945205479,"bensigelman,yurishkuro","LightStep,Uber",2,413,29.6908698777857656,"LightStep,Uber",552,39.6836808051761323,"bensigelman,yurishkuro","LightStep,Uber",2,180,38.2165605095541401,"LightStep,Uber",211,44.7983014861995754,"yurishkuro,bensigelman","Uber,LightStep",2,64,19.5718654434250765,"Uber,LightStep",101,30.8868501529051988,"bensigelman,yurishkuro","LightStep,Uber",2,169,28.4991568296795953,"LightStep,Uber",240,40.4721753794266442,"bensigelman,yurishkuro","LightStep,Uber",2,433,39.3636363636363636,"Uber,LightStep",548,49.8181818181818182,"bensigelman,yurishkuro","LightStep,Uber",2,697,28.4141867101508357,"LightStep,Uber",998,40.6848756624541378
1005,2018-01-01T00:00:00Z,2018-04-17T00:00:00Z,2018,106,811,274,159,378,522,1075,92,18,53,66,48,99,23,10,13,20,13,24,7.650943396226415,2.5849056603773586,1.5,3.5660377358490565,4.9245283018867925,10.141509433962264,"yurishkuro,cwe1ss","Uber,C3 Loyalty Services",2,208,25.6473489519112207,"Uber,C3 Loyalty Services",210,25.8939580764488286,"cwe1ss,yurishkuro","C3 Loyalty Services,Uber",2,90,32.8467153284671533,"C3 Loyalty Services,LightStep",95,34.6715328467153285,"yurishkuro,cwe1ss","Uber,C3 Loyalty Services",2,33,20.7547169811320755,"Uber,LightStep",35,22.0125786163522013,"carlosalberto,yurishkuro","Toptal,Uber",2,94,24.8677248677248677,"Toptal,Uber",95,25.1322751322751323,"cwe1ss,yurishkuro","C3 Loyalty Services,Uber",2,178,34.0996168582375479,"C3 Loyalty Services,Uber",186,35.6321839080459770,"yurishkuro,carlosalberto","Uber,Toptal",2,259,24.0930232558139535,"Uber,Toptal",276,25.6744186046511628
2001,2015-11-01T00:00:00Z,2015-12-01T00:00:00Z,11/2015,30,8,7,0,1,59,1,1,1,0,1,2,1,1,1,0,1,2,1,0.26666666666666666,0.23333333333333334,0,0.03333333333333333,1.9666666666666666,0.03333333333333333,bensigelman,LightStep,1,8,100.0000000000000000,LightStep,8,100.0000000000000000,bensigelman,LightStep,1,7,100.0000000000000000,LightStep,7,100.0000000000000000,,,,,,,,,bensigelman,LightStep,1,1,100.0000000000000000,LightStep,1,100.0000000000000000,"bensigelman,yurishkuro","LightStep,Uber",2,59,100.0000000000000000,"LightStep,Uber",59,100.0000000000000000,bensigelman,LightStep,1,1,100.0000000000000000,LightStep,1,100.0000000000000000
2002,2015-12-01T00:00:00Z,2016-01-01T00:00:00Z,12/2015,31,123,68,19,36,125,154,4,2,3,4,5,5,4,2,3,4,4,4,3.967741935483871,2.193548387096774,0.6129032258064516,1.1612903225806452,4.032258064516129,4.967741935483871,"bensigelman,yurishkuro","LightStep,Uber",2,113,91.8699186991869919,"LightStep,Uber",113,91.8699186991869919,"bensigelman,yurishkuro","LightStep,Uber",2,68,100.0000000000000000,"LightStep,Uber",68,100.0000000000000000,"yurishkuro,slimsag","Uber,Sourcegraph",2,16,84.2105263157894737,"Uber,Sourcegraph",16,84.2105263157894737,"bensigelman,yurishkuro","LightStep,Uber",2,33,91.6666666666666667,"LightStep,Uber",33,91.6666666666666667,"bensigelman,yurishkuro","LightStep,Uber",2,98,78.4000000000000000,"LightStep,Uber",98,78.4000000000000000,"bensigelman,yurishkuro","LightStep,Uber",2,110,71.4285714285714286,"LightStep,Uber",110,71.4285714285714286
2003,2016-01-01T00:00:00Z,2016-02-01T00:00:00Z,01/2016,31,240,100,65,75,381,460,9,5,8,6,11,17,5,4,4,4,6,7,7.741935483870968,3.225806451612903,2.096774193548387,2.4193548387096775,12.290322580645162,14.838709677419354,"bensigelman,yurishkuro","LightStep,Uber",2,168,70.0000000000000000,"LightStep,Uber",194,80.8333333333333333,"bensigelman,yurishkuro","LightStep,Uber",2,85,85.0000000000000000,"LightStep,Uber",90,90.0000000000000000,"yurishkuro,bensigelman","Uber,LightStep",2,35,53.8461538461538462,"LightStep,Uber",47,72.3076923076923077,"bensigelman,yurishkuro","LightStep,Uber",2,48,64.0000000000000000,"LightStep,Uber",57,76.0000000000000000,"bensigelman,adriancole","LightStep,Pivotal",2,198,51.9685039370078740,"LightStep,Pivotal",206,54.0682414698162730,"bensigelman,yurishkuro","LightStep,Uber",2,252,54.7826086956521739,"LightStep,Uber",269,58.4782608695652174
2004,2016-02-01T00:00:00Z,2016-03-01T00:00:00Z,02/2016,29,321,175,34,112,491,389,9,6,4,8,9,14,4,4,2,4,5,9,11.068965517241379,6.0344827586206895,1.1724137931034482,3.8620689655172415,16.93103448275862,13.413793103448276,"bensigelman,yurishkuro","LightStep,Uber",2,221,68.8473520249221184,"LightStep,Uber",232,72.2741433021806854,"bensigelman,michaelsembwever","LightStep,The Last Pickle",2,125,71.4285714285714286,"LightStep,The Last Pickle",129,73.7142857142857143,"bensigelman,yurishkuro","LightStep,Uber",2,31,91.1764705882352941,"LightStep,Uber",33,97.0588235294117647,"bensigelman,tschottdorf","LightStep,Cockroach Labs",2,76,67.8571428571428571,"LightStep,Cockroach Labs",82,73.2142857142857143,"bensigelman,yurishkuro","LightStep,Uber",2,331,67.4134419551934827,"LightStep,Uber",334,68.0244399185336049,"bensigelman,yurishkuro","LightStep,Uber",2,257,66.0668380462724936,"LightStep,Uber",263,67.6092544987146530
2005,2016-03-01T00:00:00Z,2016-04-01T00:00:00Z,03/2016,31,263,131,28,104,350,248,14,7,6,14,10,15,8,4,2,8,7,8,8.483870967741936,4.225806451612903,0.9032258064516129,3.3548387096774195,11.290322580645162,8,"bensigelman,bcronin",LightStep,1,142,53.9923954372623574,"LightStep,The Last Pickle",184,69.9619771863117871,"bensigelman,michaelsembwever","LightStep,The Last Pickle",2,79,60.3053435114503817,"LightStep,The Last Pickle",100,76.3358778625954198,"bensigelman,bcronin",LightStep,1,17,60.7142857142857143,"LightStep,Uber",22,78.5714285714285714,"bensigelman,bcronin",LightStep,1,54,51.9230769230769231,"LightStep,The Last Pickle",67,64.4230769230769231,"bensigelman,yurishkuro","LightStep,Uber",2,195,55.7142857142857143,"LightStep,Uber",203,58.0000000000000000,"bensigelman,yurishkuro","LightStep,Uber",2,133,53.6290322580645161,"LightStep,Uber",165,66.5322580645161290
2006,2016-04-01T00:00:00Z,2016-05-01T00:00:00Z,04/2016,30,70,31,13,26,22,75,12,6,6,10,8,13,7,3,3,7,5,6,2.3333333333333335,1.0333333333333334,0.43333333333333335,0.8666666666666667,0.7333333333333333,2.5,"bensigelman,bg451",LightStep,1,46,65.7142857142857143,"LightStep,Uber",51,72.8571428571428571,"bensigelman,michaelsembwever","LightStep,The Last Pickle",2,24,77.4193548387096774,"LightStep,Uber",27,87.0967741935483871,"bensigelman,drpacman",LightStep,1,8,61.5384615384615385,"LightStep,Bloomberg",7,53.8461538461538462,"bensigelman,bg451",LightStep,1,14,53.8461538461538462,"LightStep,Uber",17,65.3846153846153846,"bensigelman,yurishkuro","LightStep,Uber",2,15,68.1818181818181818,"LightStep,Uber",15,68.1818181818181818,"yurishkuro,bensigelman","Uber,LightStep",2,33,44.0000000000000000,"LightStep,Uber",41,54.6666666666666667
2007,2016-05-01T00:00:00Z,2016-06-01T00:00:00Z,05/2016,31,101,44,20,37,73,89,12,6,7,11,7,11,8,3,4,8,4,7,3.2580645161290325,1.4193548387096775,0.6451612903225806,1.1935483870967742,2.3548387096774195,2.870967741935484,"bensigelman,bg451",LightStep,1,55,54.4554455445544554,"LightStep,Uber",84,83.1683168316831683,"bg451,bensigelman",LightStep,1,29,65.9090909090909091,"LightStep,Uber",43,97.7272727272727273,"bensigelman,yurishkuro","LightStep,Uber",2,12,60.0000000000000000,"LightStep,Uber",15,75.0000000000000000,"bensigelman,bg451",LightStep,1,18,48.6486486486486486,"LightStep,Uber",26,70.2702702702702703,"bensigelman,yurishkuro","LightStep,Uber",2,50,68.4931506849315068,"LightStep,Uber",63,86.3013698630136986,"bensigelman,yurishkuro","LightStep,Uber",2,51,57.3033707865168539,"LightStep,Uber",66,74.1573033707865169
2008,2016-06-01T00:00:00Z,2016-07-01T00:00:00Z,06/2016,30,59,38,7,14,120,102,7,4,3,5,10,13,6,4,2,4,5,7,1.9666666666666666,1.2666666666666666,0.23333333333333334,0.4666666666666667,4,3.4,"bensigelman,yurishkuro","LightStep,Uber",2,51,86.4406779661016949,"LightStep,Uber",54,91.5254237288135593,"bensigelman,yurishkuro","LightStep,Uber",2,35,92.1052631578947368,"LightStep,Uber",35,92.1052631578947368,"yurishkuro,jmacd","Uber,LightStep",2,6,85.7142857142857143,"Uber,LightStep",7,100.0000000000000000,"yurishkuro,bensigelman","Uber,LightStep",2,10,71.4285714285714286,"Uber,LightStep",12,85.7142857142857143,"bensigelman,yurishkuro","LightStep,Uber",2,87,72.5000000000000000,"LightStep,Uber",91,75.8333333333333333,"bensigelman,yurishkuro","LightStep,Uber",2,71,69.6078431372549020,"LightStep,Uber",77,75.4901960784313725
2009,2016-07-01T00:00:00Z,2016-08-01T00:00:00Z,07/2016,31,286,173,28,85,273,255,13,7,7,10,12,16,6,3,3,4,6,8,9.225806451612904,5.580645161290323,0.9032258064516129,2.7419354838709675,8.806451612903226,8.225806451612904,"bensigelman,yurishkuro","LightStep,Uber",2,227,79.3706293706293706,"LightStep,Uber",270,94.4055944055944056,"bensigelman,yurishkuro","LightStep,Uber",2,147,84.9710982658959538,"LightStep,Uber",167,96.5317919075144509,"bensigelman,yurishkuro","LightStep,Uber",2,18,64.2857142857142857,"LightStep,Uber",22,78.5714285714285714,"bensigelman,yurishkuro","LightStep,Uber",2,62,72.9411764705882353,"LightStep,Uber",81,95.2941176470588235,"bensigelman,yurishkuro","LightStep,Uber",2,166,60.8058608058608059,"LightStep,Uber",204,74.7252747252747253,"bensigelman,yurishkuro","LightStep,Uber",2,172,67.4509803921568627,"LightStep,Uber",197,77.2549019607843137
