ord,date_from,date_to,release,days,contributions,pushes,issue_evs,pr_evs,pr_reviews,comment_evs,contributors,committers,issuers,pr_creators,pr_reviewers,commenters,contributing_coms,committing_coms,issuers_coms,pr_creating_coms,pr_reviewing_coms,commenting_coms,contributions_per_day,pushes_per_day,issue_evs_per_day,pr_evs_per_day,pr_reviews_per_day,comment_evs_per_day,top_contributors,top_contributors_coms,n_top_contributing_coms,top_contributions,top_contributions_perc,top_contributing_coms,top_comp_contributions,top_comp_contributions_perc,top_committers,top_committers_coms,n_top_committing_coms,top_commits,top_commits_perc,top_committing_coms,top_comp_commits,top_comp_commits_perc,top_issuers,top_issuers_coms,n_top_issuers_coms,top_issues,top_issues_perc,top_issuing_coms,top_comp_issues,top_comp_issues_perc,top_pr_creators,top_pr_creators_coms,n_top_pr_creators_coms,top_prs,top_prs_perc,top_pr_creating_coms,top_comp_prs,top_comp_prs_perc,top_reviewers,top_reviewers_coms,n_top_reviewers_coms,top_reviews,top_reviews_perc,top_reviewing_coms,top_comp_reviews,top_comp_reviews_perc,top_commenters,top_commenters_coms,n_top_commenters_coms,top_comments,top_comments_perc,top_commenting_coms,top_comp_comments,top_comp_comments_perc
1,2015-02-23T00:00:00Z,2017-02-16T00:00:00Z,Before joining CNCF,724,32881,7252,9389,16240,17556,35317,1490,58,1181,536,210,1787,151,2,92,117,45,164,45.41574585635359,10.01657458563536,12.968232044198896,22.430939226519335,24.248618784530386,48.780386740331494,"jtattermusch,ctiller,ejona86,nicolasnoble",Google,1,10881,33.0920592439402695,"Google,Baidu,Cockroach Labs,Grazitti Interactive",28500,86.6761959794410146,"jtattermusch,nicolasnoble,ctiller,ejona86",Google,1,2733,37.6861555432984004,"Google,Viacom",7011,96.6767788196359625,"jtattermusch,ctiller,ejona86,murgatroid99",Google,1,2793,29.7475769517520503,"Google,BioSataAnalysis,Netflix,Baidu",6801,72.4358291617850676,"ctiller,jtattermusch,nicolasnoble,ejona86",Google,1,5460,33.6206896551724138,"Google,Baidu,Cockroach Labs,Grazitti Interactive",14708,90.5665024630541872,"ejona86,carl-mastrangelo,ctiller,nmittler",Google,1,5820,33.1510594668489405,"Google,Cockroach Labs,FullStory,Square",15675,89.2857142857142857,"ejona86,jtattermusch,ctiller,nathanielmanistaatgoogle",Google,1,9798,27.7430132797236458,"Google,Cockroach Labs,Red Hat,Baidu",27320,77.3565138601806495
2,2017-02-16T00:00:00Z,2018-04-17T00:00:00Z,Since joining CNCF,425,21752,4683,6266,10803,10030,23832,1578,62,1247,547,236,2562,134,1,77,107,41,169,51.181176470588234,11.018823529411765,14.743529411764706,25.418823529411764,23.6,56.07529411764706,"jtattermusch,ctiller,ejona86,dgquintas",Google,1,4854,22.3151894078705406,"Google,Baidu,Red Hat,Pivotal",18608,85.5461566752482530,"jtattermusch,ejona86,ctiller,menghanl",Google,1,1106,23.6173393124065770,Google,4620,98.6547085201793722,"jtattermusch,dgquintas,ejona86,dfawley",Google,1,1520,24.2578997765719757,"Google,Red Hat,Netflix,SuperAwesome",4167,66.5017555059048835,"jtattermusch,ctiller,ejona86,zpencer",Google,1,2427,22.4659816717578450,"Google,Baidu,Red Hat,Pivotal",9833,91.0210126816625012,"ejona86,markdroth,dfawley,carl-mastrangelo",Google,1,2728,27.1984047856430708,"Google,Pivotal,Cockroach Labs,Uber",9143,91.1565304087736790,"jtattermusch,ejona86,markdroth,apolcyn",Google,1,4768,20.0067136623027862,"Google,Red Hat,SuperAwesome,Pivotal",16420,68.8989593823430681
1001,2015-02-23T00:00:00Z,2016-01-01T00:00:00Z,2015,312,14102,3235,3768,7099,7128,12363,457,34,350,193,83,483,66,2,38,48,13,70,45.19871794871795,10.368589743589743,12.076923076923077,22.753205128205128,22.846153846153847,39.625,"ctiller,nicolasnoble,ejona86,murgatroid99",Google,1,4826,34.2220961565735357,"Google,AWS,Uber,UC Berkeley",12666,89.8170472273436392,"nicolasnoble,ctiller,murgatroid99,ejona86",Google,1,1225,37.8670788253477589,"Google,Viacom",3098,95.7650695517774343,"ctiller,jtattermusch,ejona86,murgatroid99",Google,1,1401,37.1815286624203822,"Google,UC Berkeley,BioSataAnalysis,Cisco",3034,80.5201698513800425,"ctiller,nicolasnoble,murgatroid99,jtattermusch",Google,1,2437,34.3287787012255247,"Google,Uber,AWS,Cockroach Labs",6548,92.2383434286519228,"ejona86,nmittler,ctiller,carl-mastrangelo",Google,1,3034,42.5645342312008979,"Google,FullStory,UC Berkeley,Cockroach Labs",6619,92.8591470258136925,"ctiller,ejona86,jtattermusch,nmittler",Google,1,4353,35.2099005095850522,"Google,Red Hat,UC Berkeley,Uber",10450,84.5264094475450942
1003,2016-01-01T00:00:00Z,2017-01-01T00:00:00Z,2016,366,16695,3457,5012,8226,9517,20526,1022,51,812,370,155,1236,104,1,68,70,33,116,45.614754098360656,9.44535519125683,13.693989071038251,22.475409836065573,26.002732240437158,56.08196721311475,"jtattermusch,ctiller,ejona86,nicolasnoble",Google,1,5638,33.7705899970050913,"Google,Baidu,Cockroach Labs,Netflix",14079,84.3306379155435759,"jtattermusch,nicolasnoble,ejona86,ctiller",Google,1,1532,44.3158808215215505,Google,3361,97.2230257448654903,"jtattermusch,ejona86,hsaliak,ctiller",Google,1,1354,27.0151636073423783,"Google,Netflix,Baidu,Cockroach Labs",3389,67.6177174780526736,"jtattermusch,ctiller,ejona86,nicolasnoble",Google,1,2818,34.2572331631412594,"Google,Baidu,Cockroach Labs,Grazitti Interactive",7342,89.2535861901288597,"ejona86,carl-mastrangelo,iamqizhao,nathanielmanistaatgoogle",Google,1,2980,31.3123883576757382,"Google,Cockroach Labs,FullStory,Square",8213,86.2982032152989387,"jtattermusch,ejona86,ctiller,nathanielmanistaatgoogle",Google,1,5198,25.3239793432719478,"Google,Cockroach Labs,Baidu,Red Hat",15209,74.0962681477150931
1004,2017-01-01T00:00:00Z,2018-01-01T00:00:00Z,2017,365,18247,3967,5410,8870,8765,20124,1356,58,1077,464,195,2213,135,1,74,107,39,169,49.99178082191781,10.868493150684932,14.821917808219178,24.301369863013697,24.013698630136986,55.134246575342466,"ctiller,jtattermusch,dgquintas,ejona86",Google,1,4478,24.5410204417164465,"Google,Baidu,Red Hat,Netflix",15774,86.4470871924151915,"ctiller,jtattermusch,timburks,ejona86",Google,1,1053,26.5439879001764558,Google,3922,98.8656415427275019,"jtattermusch,dgquintas,ctiller,ejona86",Google,1,1410,26.0628465804066543,"Google,Red Hat,Netflix,Bell George Pty",3696,68.3179297597042514,"ctiller,jtattermusch,ejona86,carl-mastrangelo",Google,1,2182,24.5997745208568207,"Google,Baidu,Red Hat,SalesForce",8165,92.0518602029312289,"markdroth,ejona86,dfawley,carl-mastrangelo",Google,1,2496,28.4768967484312607,"Google,Cockroach Labs,Uber,SalesForce",8082,92.2076440387906446,"jtattermusch,ejona86,ctiller,apolcyn",Google,1,4248,21.1091234347048301,"Google,Red Hat,Cockroach Labs,Netflix",14293,71.0246471874378851
1005,2018-01-01T00:00:00Z,2018-04-17T00:00:00Z,2018,106,5589,1276,1465,2848,2176,6136,503,47,404,174,106,809,37,1,29,19,12,44,52.72641509433962,12.037735849056604,13.820754716981131,26.867924528301888,20.528301886792452,57.886792452830186,"jtattermusch,ejona86,zpencer,mehrdada",Google,1,1339,23.9577741993200930,"Google,Pivotal,FullStory,SuperAwesome",4640,83.0202182859187690,"zpencer,ejona86,timburks,jtattermusch",Google,1,358,28.0564263322884013,Google,1250,97.9623824451410658,"jtattermusch,dfawley,ejona86,hsaliak",Google,1,317,21.6382252559726962,"Google,SuperAwesome,FullStory,Dropbox",873,59.5904436860068259,"zpencer,ejona86,jtattermusch,mehrdada",Google,1,725,25.4564606741573034,"Google,Pivotal,FullStory,SalesForce",2520,88.4831460674157303,"ejona86,carl-mastrangelo,vjpai,zpencer",Google,1,580,26.6544117647058824,"Google,Pivotal,FullStory,SuperAwesome",1949,89.5680147058823529,"jtattermusch,ejona86,markdroth,mehrdada",Google,1,1282,20.8930899608865711,"Google,SuperAwesome,Dropbox,Pivotal",3955,64.4556714471968709
2001,2015-02-01T00:00:00Z,2015-03-01T00:00:00Z,02/2015,28,315,78,48,189,86,180,51,18,28,39,14,35,5,2,1,5,1,3,11.25,2.7857142857142856,1.7142857142857142,6.75,3.0714285714285716,6.428571428571429,"iamqizhao,ctiller,nicolasnoble,tbetbetbe",Google,1,145,46.0317460317460317,"Google,Viacom,Joe,Skroutz.gr",279,88.5714285714285714,"iamqizhao,nicolasnoble,ctiller,tbetbetbe",Google,1,44,56.4102564102564103,"Google,Viacom",74,94.8717948717948718,"iamqizhao,tv42,tbetbetbe,nathanielmanistaatgoogle",Google,1,17,35.4166666666666667,Google,30,62.5000000000000000,"ctiller,iamqizhao,nicolasnoble,jtattermusch",Google,1,87,46.0317460317460317,"Google,Viacom,Spotify,Skroutz.gr",175,92.5925925925925926,"jtattermusch,vjpai,louiscryan,ctiller",Google,1,50,58.1395348837209302,Google,84,97.6744186046511628,"ctiller,iamqizhao,nicolasnoble,ejona86",Google,1,82,45.5555555555555556,"Google,Spotify,Rackspace",153,85.0000000000000000
2002,2015-03-01T00:00:00Z,2015-04-01T00:00:00Z,03/2015,31,1159,274,293,592,596,1133,92,21,69,52,33,101,14,1,10,9,5,17,37.38709677419355,8.838709677419354,9.451612903225806,19.096774193548388,19.225806451612904,36.54838709677419,"ejona86,iamqizhao,tbetbetbe,nicolasnoble",Google,1,438,37.7911993097497843,"Google,FathomDB,SmartX,Z Lab",997,86.0224331320103538,"tbetbetbe,ejona86,iamqizhao,nicolasnoble",Google,1,128,46.7153284671532847,Google,252,91.9708029197080292,"murgatroid99,ejona86,vjpai,nathanielmanistaatgoogle",Google,1,106,36.1774744027303754,"Google,FathomDB,Frozen Fractal,Z Lab",214,73.0375426621160410,"ejona86,iamqizhao,nicolasnoble,tbetbetbe",Google,1,240,40.5405405405405405,"Google,SmartX,FathomDB,Z Lab",533,90.0337837837837838,"ejona86,nmittler,iamqizhao,nathanielmanistaatgoogle",Google,1,246,41.2751677852348993,"Google,Python Software Foundation,FullStory,SmartX",516,86.5771812080536913,"iamqizhao,vjpai,ejona86,nicolasnoble",Google,1,388,34.2453662842012357,"Google,FathomDB,Huawei,Z Lab",905,79.8764342453662842
2003,2015-04-01T00:00:00Z,2015-05-01T00:00:00Z,04/2015,30,1212,309,244,659,839,1050,67,23,53,42,28,83,11,1,6,8,4,14,40.4,10.3,8.133333333333333,21.966666666666665,27.966666666666665,35,"tbetbetbe,ctiller,nicolasnoble,iamqizhao",Google,1,448,36.9636963696369637,"Google,AWS,Liulishuo,Supership",1052,86.7986798679867987,"tbetbetbe,nicolasnoble,ctiller,iamqizhao",Google,1,137,44.3365695792880259,Google,289,93.5275080906148867,"ejona86,tbetbetbe,jtattermusch,madongfly",Google,1,82,33.6065573770491803,"Google,Liulishuo,Docker,Cisco",178,72.9508196721311475,"ctiller,tbetbetbe,nicolasnoble,iamqizhao",Google,1,261,39.6054628224582701,"Google,AWS,Supership,Transparensee.com",591,89.6813353566009105,"ejona86,nmittler,jcanizales,ctiller",Google,1,456,54.3504171632896305,"Google,DoubleVerify,AWS,Python Software Foundation",771,91.8951132300357569,"ejona86,ctiller,nmittler,nicolasnoble",Google,1,412,39.2380952380952381,"Google,Red Hat,Transparensee.com,Supership",865,82.3809523809523810
2004,2015-05-01T00:00:00Z,2015-06-01T00:00:00Z,05/2015,31,1561,366,405,790,636,1462,72,24,55,44,29,83,11,1,4,10,3,12,50.354838709677416,11.806451612903226,13.064516129032258,25.483870967741936,20.516129032258064,47.16129032258065,"ctiller,ejona86,nicolasnoble,tbetbetbe",Google,1,688,44.0743113388853299,"Google,AWS,Uber,MeetSpace",1461,93.5938500960922486,"tbetbetbe,ejona86,nicolasnoble,ctiller",Google,1,175,47.8142076502732240,Google,355,96.9945355191256831,"ctiller,ejona86,nicolasnoble,jtattermusch",Google,1,191,47.1604938271604938,"Google,AWS,MeetSpace,IBM",360,88.8888888888888889,"ctiller,ejona86,nicolasnoble,tbetbetbe",Google,1,328,41.5189873417721519,"Google,Uber,AWS,Convergent IO",748,94.6835443037974684,"ejona86,nmittler,ctiller,louiscryan",Google,1,383,60.2201257861635220,"Google,FullStory,AWS",617,97.0125786163522013,"ctiller,ejona86,nmittler,nicolasnoble",Google,1,678,46.3748290013679891,"Google,Red Hat,AWS,Uber",1304,89.1928864569083447
