date_from,date_to,release,n_top_contributing_coms 1,n_top_contributing_coms 2,n_top_contributing_coms 3,n_top_contributing_coms 5,n_top_contributing_coms 10,n_top_contributing_coms 15,n_top_contributing_coms 20,n_top_contributing_coms 25,n_top_contributing_coms 30,n_top_contributing_coms 50,n_top_contributing_coms 100,n_top_contributing_coms 200,n_top_contributing_coms 500,n_top_contributing_coms 1000,top_contributions_perc 1,top_contributions_perc 2,top_contributions_perc 3,top_contributions_perc 5,top_contributions_perc 10,top_contributions_perc 15,top_contributions_perc 20,top_contributions_perc 25,top_contributions_perc 30,top_contributions_perc 50,top_contributions_perc 100,top_contributions_perc 200,top_contributions_perc 500,top_contributions_perc 1000
2014-06-01T00:00:00Z,2016-03-10T00:00:00Z,Before joining CNCF,1,1,1,2,2,2,3,3,4,6,16,44,150,264,6.6478098004739699,11.2865988838773794,15.8627016283158780,22.5762556379481691,34.3047167647733354,42.9401421909639936,50.3050225517926764,56.8351043498203501,62.2781132940906659,75.1395153275743445,85.6891674948398440,91.3095329103279566,95.7816680681905053,98.1897408455011085
2016-03-10T00:00:00Z,2018-04-12T00:00:00Z,Since joining CNCF,1,2,3,3,5,5,7,9,9,13,24,41,114,284,2.4681641137413978,4.7592379568525358,6.5659623418296301,9.3590442170692822,15.1646788157655749,19.8891041553147262,24.0242376541341244,27.7572601965651551,30.9458941292809429,41.1005832374725031,56.5831163851385441,70.1090795342172711,81.0523501039333212,86.3806986740933584
