Release,Date from,Date to,Top 1 committing companies,Top 2 committing companies,Top 3 committing companies,Top 4 committing companies,Top 5 committing companies,Top 10 committing companies,Top 15 committing companies,Top 20 committing companies,Top 25 committing companies,Top 30 committing companies,Top 50 committing companies,Top 100 committing companies,Top 200 committing companies,Top 500 committing companies,Top 1000 committing companies
2015,6/22/2015,1/1/2016,Docker,"Docker,Facebook","Docker,Facebook","Docker,Facebook","Docker,Facebook","Docker,Facebook","Docker,Facebook","Docker,Facebook","Docker,Facebook","Docker,Facebook","Docker,Facebook","Docker,Facebook","Docker,Facebook","Docker,Facebook","Docker,Facebook"
2016,1/1/2016,1/1/2017,Docker,"Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei"
2017,1/1/2017,1/1/2018,Docker,"Docker,Red Hat","Docker,Red Hat,Huawei","Docker,Red Hat,Huawei","Docker,Red Hat,Huawei","Docker,Red Hat,Huawei","Docker,Red Hat,Huawei","Docker,Red Hat,Huawei","Docker,Red Hat,Huawei","Docker,Red Hat,Huawei","Docker,Red Hat,Huawei","Docker,Red Hat,Huawei","Docker,Red Hat,Huawei","Docker,Red Hat,Huawei","Docker,Red Hat,Huawei"
2018,1/1/2018,4/17/2018,Docker,"Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei","Docker,Huawei"
