Release,Date from,Date to,Distinct companies for top 1 contributors,Distinct companies for top 2 contributors,Distinct companies for top 3 contributors,Distinct companies for top 4 contributors,Distinct companies for top 5 contributors,Distinct companies for top 10 contributors,Distinct companies for top 15 contributors,Distinct companies for top 20 contributors,Distinct companies for top 25 contributors,Distinct companies for top 30 contributors,Distinct companies for top 50 contributors,Distinct companies for top 100 contributors,Distinct companies for top 200 contributors,Distinct companies for top 500 contributors,Distinct companies for top 1000 contributors
2014,6/1/2014,1/1/2015,1,1,1,1,2,2,2,3,4,4,9,27,56,99,99
2015,1/1/2015,1/1/2016,1,1,1,1,1,1,3,3,3,3,6,18,48,143,259
2016,1/1/2016,1/1/2017,1,2,3,3,3,3,3,4,5,5,8,17,39,134,280
2017,1/1/2017,1/1/2018,1,2,2,2,3,5,6,8,9,11,15,28,45,137,308
2018,1/1/2018,4/23/2018,1,2,3,4,5,7,9,10,14,15,20,32,45,113,193
