ord,date_from,date_to,release,days,contributions,pushes,issue_evs,pr_evs,pr_reviews,comment_evs,contributors,committers,issuers,pr_creators,pr_reviewers,commenters,contributing_coms,committing_coms,issuers_coms,pr_creating_coms,pr_reviewing_coms,commenting_coms,contributions_per_day,pushes_per_day,issue_evs_per_day,pr_evs_per_day,pr_reviews_per_day,comment_evs_per_day,top_contributors,top_contributors_coms,n_top_contributing_coms,top_contributions,top_contributions_perc,top_contributing_coms,top_comp_contributions,top_comp_contributions_perc,top_committers,top_committers_coms,n_top_committing_coms,top_commits,top_commits_perc,top_committing_coms,top_comp_commits,top_comp_commits_perc,top_issuers,top_issuers_coms,n_top_issuers_coms,top_issues,top_issues_perc,top_issuing_coms,top_comp_issues,top_comp_issues_perc,top_pr_creators,top_pr_creators_coms,n_top_pr_creators_coms,top_prs,top_prs_perc,top_pr_creating_coms,top_comp_prs,top_comp_prs_perc,top_reviewers,top_reviewers_coms,n_top_reviewers_coms,top_reviews,top_reviews_perc,top_reviewing_coms,top_comp_reviews,top_comp_reviews_perc,top_commenters,top_commenters_coms,n_top_commenters_coms,top_comments,top_comments_perc,top_commenting_coms,top_comp_comments,top_comp_comments_perc
1,2015-04-05T00:00:00Z,2017-05-23T00:00:00Z,Before joining CNCF,779,1050,236,265,549,705,1984,118,11,71,80,44,142,44,4,26,37,19,44,1.3478818998716302,0.3029525032092426,0.34017971758664955,0.7047496790757382,0.9050064184852374,2.546854942233633,"steveeJ,rosenhouse,eyakubovich,tomdee,dcbw,jonboulle,zachgersh,squeed,squaremo,achanda","Red Hat,Pivotal,Metaswitch,Weaveworks,EMC",5,792,75.4285714285714286,"Red Hat,Pivotal,Metaswitch,Weaveworks,Google,EMC,Intel,Cisco,Mesosphere,Microsoft",899,85.6190476190476190,"steveeJ,rosenhouse,tomdee,eyakubovich,dcbw,squaremo,jonboulle,zachgersh,squeed,philips","Red Hat,Pivotal,Metaswitch,Weaveworks",4,235,99.5762711864406780,"Red Hat,Pivotal,Metaswitch,Weaveworks",236,100.0000000000000000,"steveeJ,eyakubovich,rosenhouse,tomdee,qianzhangxa,asridharan,zachgersh,jonboulle,freehan,dcbw","Red Hat,Pivotal,Metaswitch,Mesosphere,Google",5,156,58.8679245283018868,"Red Hat,Pivotal,Google,Metaswitch,Mesosphere,Cisco,Weaveworks,Microsoft,Intel,Fujitsu",194,73.2075471698113208,"steveeJ,rosenhouse,eyakubovich,dcbw,tomdee,jonboulle,squeed,squaremo,zachgersh,achanda","Red Hat,Pivotal,Metaswitch,Weaveworks,EMC",5,422,76.8670309653916211,"Red Hat,Pivotal,Metaswitch,Weaveworks,EMC,Intel,Google,Cisco,Huawei,Hyper.sh",475,86.5209471766848816,"steveeJ,jonboulle,dcbw,eyakubovich,squeed,rosenhouse,thockin,freehan,leblancd,alban","Red Hat,Pivotal,Google,Cisco,Kinvolk",5,555,78.7234042553191489,"Red Hat,Pivotal,Google,Cisco,Weaveworks,Kinvolk,EMC,Mesosphere,Huawei,Intel",668,94.7517730496453901,"dcbw,steveeJ,rosenhouse,squeed,jonboulle,bboreham,tomdee,eyakubovich,zachgersh,asridharan","Red Hat,Pivotal,Weaveworks,Metaswitch,Mesosphere",5,1248,62.9032258064516129,"Red Hat,Pivotal,Weaveworks,Google,Metaswitch,Intel,Mesosphere,Kinvolk,Hyper.sh,EMC",1641,82.7116935483870968
2,2017-05-23T00:00:00Z,2018-04-17T00:00:00Z,Since joining CNCF,329,594,121,141,332,268,838,82,6,52,52,32,101,21,5,15,20,13,27,1.8054711246200608,0.3677811550151976,0.42857142857142855,1.0091185410334347,0.8145896656534954,2.547112462006079,"squeed,rosenhouse,dcbw,bboreham,tomdee,matthewdupre,jingax10,flyer103,rakelkar,caniszczyk","Red Hat,Pivotal,Weaveworks,Metaswitch,Tigera,Google,CNCF",7,486,81.8181818181818182,"Red Hat,Pivotal,Weaveworks,Metaswitch,Google,Tigera,Intel,CNCF,Cisco,Huawei",516,86.8686868686868687,"rosenhouse,squeed,dcbw,bboreham,tomdee,matthewdupre","Pivotal,Red Hat,Weaveworks,Metaswitch,Tigera",5,121,100.0000000000000000,"Red Hat,Pivotal,Weaveworks,Metaswitch,Tigera",121,100.0000000000000000,"squeed,rosenhouse,dcbw,bboreham,caniszczyk,tomdee,sboeuf,jingax10,gyliu513,nyren","Red Hat,Pivotal,Weaveworks,CNCF,Metaswitch,Intel,Google,IBM",8,99,70.2127659574468085,"Red Hat,Pivotal,Weaveworks,Intel,Metaswitch,CNCF,IBM,Google,Tigera,Hyper.sh",109,77.3049645390070922,"squeed,rosenhouse,dcbw,bboreham,tomdee,matthewdupre,jingax10,flyer103,aaithal,dnardo","Red Hat,Pivotal,Weaveworks,Metaswitch,Tigera,Google",6,271,81.6265060240963855,"Red Hat,Pivotal,Weaveworks,Google,Metaswitch,Tigera,Intel,DaoCloud,Cisco,SalesForce",289,87.0481927710843373,"squeed,rosenhouse,dcbw,rakelkar,bboreham,matthewdupre,DennisDenuto,tomdee,danehans,leblancd","Red Hat,Pivotal,Weaveworks,Tigera,Metaswitch,Cisco",6,230,85.8208955223880597,"Red Hat,Pivotal,Weaveworks,Cisco,Tigera,Metaswitch,Intel,Google,VMware,Hyper.sh",220,82.0895522388059701,"squeed,dcbw,rosenhouse,bboreham,rakelkar,m1093782566,rkamudhan,nyren,madhanrm,thanset","Red Hat,Pivotal,Weaveworks,Huawei,Intel,Microsoft",6,594,70.8830548926014320,"Red Hat,Pivotal,Weaveworks,Intel,Huawei,Google,Microsoft,Cisco,Metaswitch,CNCF",642,76.6109785202863962
1001,2015-04-05T00:00:00Z,2016-01-01T00:00:00Z,2015,271,200,45,60,95,153,226,15,4,12,8,11,28,6,2,5,4,5,11,0.7380073800738007,0.16605166051660517,0.22140221402214022,0.3505535055350554,0.5645756457564576,0.8339483394833949,"eyakubovich,steveeJ,jonboulle,squaremo,NeilW,rushmorem,bprashanth,zenlinTechnofreak,dcbw,L-MA","Red Hat,Weaveworks,Google,Huawei,Metaswitch",5,195,97.5000000000000000,"Red Hat,Weaveworks,Metaswitch,Huawei,Google,Intel",195,97.5000000000000000,"eyakubovich,steveeJ,jonboulle,squaremo","Red Hat,Weaveworks",2,45,100.0000000000000000,"Red Hat,Weaveworks",45,100.0000000000000000,"eyakubovich,steveeJ,jonboulle,rushmorem,bprashanth,philips,L-MA,takaomag,zenlinTechnofreak,NeilW","Red Hat,Google,Metaswitch,Huawei",4,58,96.6666666666666667,"Red Hat,Google,Intel,Huawei,Metaswitch",56,93.3333333333333333,"eyakubovich,steveeJ,jonboulle,squaremo,alexwlchan,zenlinTechnofreak,dgonyeo,NeilW","Red Hat,Weaveworks,Metaswitch,Huawei",4,95,100.0000000000000000,"Red Hat,Weaveworks,Metaswitch,Huawei",94,98.9473684210526316,"jonboulle,eyakubovich,thockin,joshix,steveeJ,alban,rajatchopra,squaremo,philips,zenlinTechnofreak","Red Hat,Google,Kinvolk,Weaveworks,Huawei",5,152,99.3464052287581699,"Red Hat,Google,Kinvolk,Weaveworks,Huawei",153,100.0000000000000000,"eyakubovich,jonboulle,steveeJ,dcbw,squaremo,zenlinTechnofreak,thockin,joeswaminathan,iaguis,rushmorem","Red Hat,Weaveworks,Huawei,Google,Kinvolk",5,195,86.2831858407079646,"Red Hat,Weaveworks,Google,Huawei,Kinvolk,Qwil,VMware,Metaswitch,Cisco,Intel",210,92.9203539823008850
1003,2016-01-01T00:00:00Z,2017-01-01T00:00:00Z,2016,366,581,124,144,313,413,1220,73,8,47,50,30,83,31,4,21,25,15,30,1.5874316939890711,0.33879781420765026,0.39344262295081966,0.855191256830601,1.1284153005464481,3.3333333333333335,"steveeJ,rosenhouse,zachgersh,dcbw,tomdee,squaremo,jonboulle,achanda,asridharan,qianzhangxa","Red Hat,Pivotal,Metaswitch,Weaveworks,EMC,Mesosphere",6,447,76.9363166953528399,"Red Hat,Pivotal,Weaveworks,Metaswitch,EMC,Google,Mesosphere,Intel,Cisco,Fujitsu",498,85.7142857142857143,"steveeJ,rosenhouse,squaremo,zachgersh,tomdee,dcbw,jonboulle,philips","Red Hat,Pivotal,Weaveworks,Metaswitch",4,124,100.0000000000000000,"Red Hat,Pivotal,Weaveworks,Metaswitch",124,100.0000000000000000,"steveeJ,rosenhouse,qianzhangxa,asridharan,zachgersh,freehan,jonboulle,tomdee,cheld,achanda","Red Hat,Pivotal,Mesosphere,Google,Metaswitch,Fujitsu,EMC",7,89,61.8055555555555556,"Red Hat,Pivotal,Mesosphere,Google,Fujitsu,Intel,Metaswitch,Weaveworks,EMC,Cisco",102,70.8333333333333333,"steveeJ,rosenhouse,dcbw,zachgersh,tomdee,squaremo,achanda,jonboulle,fnordahl,freehan","Red Hat,Pivotal,Metaswitch,Weaveworks,EMC,Google",6,250,79.8722044728434505,"Red Hat,Pivotal,Weaveworks,Metaswitch,EMC,Intel,Cisco,Google,Kinvolk,Huawei",276,88.1789137380191693,"steveeJ,dcbw,jonboulle,rosenhouse,squeed,freehan,achanda,alban,squaremo,zachgersh","Red Hat,Pivotal,Google,EMC,Kinvolk,Weaveworks",6,356,86.1985472154963680,"Red Hat,Pivotal,Kinvolk,Google,Weaveworks,EMC,Intel,Huawei,Covalent,Cisco",395,95.6416464891041162,"steveeJ,dcbw,rosenhouse,zachgersh,jonboulle,squaremo,asridharan,jellonek,tomdee,bboreham","Red Hat,Pivotal,Weaveworks,Mesosphere,Intel,Metaswitch",6,815,66.8032786885245902,"Red Hat,Pivotal,Weaveworks,Intel,Google,Mesosphere,Metaswitch,Kinvolk,EMC,Cisco",1023,83.8524590163934426
1004,2017-01-01T00:00:00Z,2018-01-01T00:00:00Z,2017,365,720,157,165,398,356,1149,90,7,53,58,35,120,30,5,15,27,15,34,1.9726027397260273,0.4301369863013699,0.4520547945205479,1.0904109589041096,0.9753424657534246,3.147945205479452,"rosenhouse,squeed,dcbw,tomdee,bboreham,caniszczyk,feiskyer,aaithal,ofiliz,flyer103","Pivotal,Red Hat,Metaswitch,Weaveworks,CNCF,Hyper.sh,Microsoft",7,576,80.0000000000000000,"Red Hat,Pivotal,Metaswitch,Weaveworks,Intel,Google,Cisco,CNCF,Microsoft,Hyper.sh",614,85.2777777777777778,"rosenhouse,dcbw,squeed,tomdee,bboreham,matthewdupre,philips","Pivotal,Red Hat,Metaswitch,Weaveworks,Tigera",5,157,100.0000000000000000,"Red Hat,Pivotal,Metaswitch,Weaveworks,Tigera",157,100.0000000000000000,"squeed,rosenhouse,bboreham,dcbw,tomdee,caniszczyk,ofiliz,feiskyer,freehan,gyliu513","Red Hat,Pivotal,Weaveworks,Metaswitch,CNCF,Microsoft,Hyper.sh,Google,IBM",9,115,69.6969696969696970,"Red Hat,Pivotal,Weaveworks,Metaswitch,CNCF,Cisco,Microsoft,Hyper.sh,Intel,Google",129,78.1818181818181818,"rosenhouse,squeed,dcbw,tomdee,bboreham,aaithal,dnardo,mcastelino,feiskyer,lstoll","Pivotal,Red Hat,Metaswitch,Weaveworks,Google,Intel,Hyper.sh,SalesForce",8,317,79.6482412060301508,"Red Hat,Pivotal,Metaswitch,Weaveworks,Intel,Google,Tigera,Hyper.sh,SalesForce,Cisco",334,83.9195979899497487,"dcbw,rosenhouse,squeed,rakelkar,leblancd,bboreham,tomdee,asridharan,matthewdupre,danehans","Red Hat,Pivotal,Cisco,Weaveworks,Metaswitch,Mesosphere,Tigera",7,294,82.5842696629213483,"Red Hat,Pivotal,Cisco,Weaveworks,Metaswitch,Tigera,Mesosphere,Google,Apprenda,Intel",309,86.7977528089887640,"squeed,dcbw,rosenhouse,bboreham,tomdee,thockin,feiskyer,asridharan,rakelkar,mcastelino","Red Hat,Pivotal,Weaveworks,Metaswitch,Google,Hyper.sh,Mesosphere,Intel",8,813,70.7571801566579634,"Red Hat,Pivotal,Weaveworks,Google,Metaswitch,Intel,Hyper.sh,Mesosphere,Microsoft,CNCF",911,79.2863359442993908
1005,2018-01-01T00:00:00Z,2018-04-17T00:00:00Z,2018,106,143,31,37,75,51,227,33,5,23,22,15,42,11,4,9,10,7,14,1.349056603773585,0.29245283018867924,0.3490566037735849,0.7075471698113207,0.4811320754716981,2.141509433962264,"squeed,dcbw,rosenhouse,bboreham,jingax10,m1093782566,matthewdupre,nyren,baude,s1061123","Red Hat,Pivotal,Weaveworks,Google,Huawei,Tigera",6,117,81.8181818181818182,"Red Hat,Pivotal,Google,Weaveworks,Huawei,Tigera,Fedora,Tencent,Mesosphere,Intel",126,88.1118881118881119,"squeed,dcbw,rosenhouse,bboreham,matthewdupre","Red Hat,Pivotal,Weaveworks,Tigera",4,31,100.0000000000000000,"Red Hat,Pivotal,Weaveworks,Tigera",31,100.0000000000000000,"squeed,nyren,jingax10,jellonek,qrpike,steveeJ,hustcat,joachimvaldez,rosenhouse,m1093782566","Red Hat,Google,Intel,Tencent,Pivotal,Huawei",6,24,64.8648648648648649,"Red Hat,Google,Tigera,Weaveworks,Tencent,Fedora,Pivotal,Intel,Huawei",27,72.9729729729729730,"squeed,dcbw,rosenhouse,jingax10,bboreham,m1093782566,matthewdupre,baude,s1061123,mhausenblas","Red Hat,Pivotal,Google,Weaveworks,Huawei,Tigera",6,63,84.0000000000000000,"Red Hat,Pivotal,Google,Huawei,Weaveworks,Tigera,Tencent,Fedora,UMCloud,Mesosphere",69,92.0000000000000000,"squeed,rosenhouse,dcbw,matthewdupre,DennisDenuto,bboreham,tylerschultz,jingax10,m1093782566,nyren","Red Hat,Pivotal,Tigera,Weaveworks,Google,Huawei",6,46,90.1960784313725490,"Red Hat,Pivotal,Tigera,Weaveworks,Google,Huawei,Fedora",44,86.2745098039215686,"squeed,dcbw,m1093782566,rosenhouse,nyren,bboreham,mrostecki,jingax10,qrpike,baude","Red Hat,Huawei,Pivotal,Weaveworks,Google",5,171,75.3303964757709251,"Red Hat,Huawei,Pivotal,Weaveworks,Google,Microsoft,Intel,Cisco,UMCloud,Tencent",181,79.7356828193832599
2001,2015-04-01T00:00:00Z,2015-05-01T00:00:00Z,04/2015,30,9,3,1,5,51,23,2,1,1,2,4,7,1,1,1,1,2,3,0.3,0.1,0.03333333333333333,0.16666666666666666,1.7,0.7666666666666667,"eyakubovich,jonboulle",Red Hat,1,9,100.0000000000000000,Red Hat,9,100.0000000000000000,eyakubovich,Red Hat,1,3,100.0000000000000000,Red Hat,3,100.0000000000000000,eyakubovich,Red Hat,1,1,100.0000000000000000,Red Hat,1,100.0000000000000000,"eyakubovich,jonboulle",Red Hat,1,5,100.0000000000000000,Red Hat,5,100.0000000000000000,"thockin,jonboulle,eyakubovich,rajatchopra","Google,Red Hat",2,51,100.0000000000000000,"Red Hat,Google",51,100.0000000000000000,"eyakubovich,joeswaminathan,jonboulle,errordeveloper,shettyg,rajatchopra,philips","Red Hat,Weaveworks,VMware",3,23,100.0000000000000000,"Red Hat,Weaveworks,VMware",18,78.2608695652173913
2002,2015-05-01T00:00:00Z,2015-06-01T00:00:00Z,05/2015,31,28,6,11,11,9,23,3,1,3,2,2,7,1,1,1,1,1,4,0.9032258064516129,0.1935483870967742,0.3548387096774194,0.3548387096774194,0.2903225806451613,0.7419354838709677,"eyakubovich,steveeJ,jonboulle",Red Hat,1,28,100.0000000000000000,Red Hat,28,100.0000000000000000,eyakubovich,Red Hat,1,6,100.0000000000000000,Red Hat,6,100.0000000000000000,"eyakubovich,steveeJ,jonboulle",Red Hat,1,11,100.0000000000000000,Red Hat,11,100.0000000000000000,"eyakubovich,steveeJ",Red Hat,1,11,100.0000000000000000,Red Hat,11,100.0000000000000000,"jonboulle,eyakubovich",Red Hat,1,9,100.0000000000000000,Red Hat,9,100.0000000000000000,"eyakubovich,jonboulle,vcaputo,steveeJ,thockin,Symmetric,jainvipin","Red Hat,Google,Qwil,Cisco",4,23,100.0000000000000000,"Red Hat,Google,Qwil,Cisco",21,91.3043478260869565
2003,2015-06-01T00:00:00Z,2015-07-01T00:00:00Z,06/2015,30,22,6,4,12,29,11,2,2,1,2,3,3,1,1,1,1,1,1,0.7333333333333333,0.2,0.13333333333333333,0.4,0.9666666666666667,0.36666666666666664,"eyakubovich,jonboulle",Red Hat,1,22,100.0000000000000000,Red Hat,22,100.0000000000000000,"eyakubovich,jonboulle",Red Hat,1,6,100.0000000000000000,Red Hat,6,100.0000000000000000,eyakubovich,Red Hat,1,4,100.0000000000000000,Red Hat,4,100.0000000000000000,"eyakubovich,jonboulle",Red Hat,1,12,100.0000000000000000,Red Hat,12,100.0000000000000000,"jonboulle,eyakubovich,philips",Red Hat,1,29,100.0000000000000000,Red Hat,29,100.0000000000000000,"jonboulle,eyakubovich,victorwangyang",Red Hat,1,11,100.0000000000000000,Red Hat,10,90.9090909090909091
2004,2015-07-01T00:00:00Z,2015-08-01T00:00:00Z,07/2015,31,24,6,6,12,2,29,3,2,3,3,2,5,2,1,2,2,2,3,0.7741935483870968,0.1935483870967742,0.1935483870967742,0.3870967741935484,0.06451612903225806,0.9354838709677419,"eyakubovich,jonboulle,zenlinTechnofreak","Red Hat,Huawei",2,24,100.0000000000000000,"Red Hat,Huawei",24,100.0000000000000000,"eyakubovich,jonboulle",Red Hat,1,6,100.0000000000000000,Red Hat,6,100.0000000000000000,"eyakubovich,zenlinTechnofreak,jonboulle","Red Hat,Huawei",2,6,100.0000000000000000,"Red Hat,Huawei",6,100.0000000000000000,"eyakubovich,jonboulle,zenlinTechnofreak","Red Hat,Huawei",2,12,100.0000000000000000,"Red Hat,Huawei",12,100.0000000000000000,"jonboulle,zenlinTechnofreak","Red Hat,Huawei",2,2,100.0000000000000000,"Red Hat,Huawei",2,100.0000000000000000,"eyakubovich,zenlinTechnofreak,jonboulle,steveeJ,iaguis","Red Hat,Huawei,Kinvolk",3,29,100.0000000000000000,"Red Hat,Huawei,Kinvolk",29,100.0000000000000000
