ord,date_from,date_to,release,days,contributions,pushes,issue_evs,pr_evs,pr_reviews,comment_evs,contributors,committers,issuers,pr_creators,pr_reviewers,commenters,contributing_coms,committing_coms,issuers_coms,pr_creating_coms,pr_reviewing_coms,commenting_coms,contributions_per_day,pushes_per_day,issue_evs_per_day,pr_evs_per_day,pr_reviews_per_day,comment_evs_per_day,top_contributors,top_contributors_coms,n_top_contributing_coms,top_contributions,top_contributions_perc,top_contributing_coms,top_comp_contributions,top_comp_contributions_perc,top_committers,top_committers_coms,n_top_committing_coms,top_commits,top_commits_perc,top_committing_coms,top_comp_commits,top_comp_commits_perc,top_issuers,top_issuers_coms,n_top_issuers_coms,top_issues,top_issues_perc,top_issuing_coms,top_comp_issues,top_comp_issues_perc,top_pr_creators,top_pr_creators_coms,n_top_pr_creators_coms,top_prs,top_prs_perc,top_pr_creating_coms,top_comp_prs,top_comp_prs_perc,top_reviewers,top_reviewers_coms,n_top_reviewers_coms,top_reviews,top_reviews_perc,top_reviewing_coms,top_comp_reviews,top_comp_reviews_perc,top_commenters,top_commenters_coms,n_top_commenters_coms,top_comments,top_comments_perc,top_commenting_coms,top_comp_comments,top_comp_comments_perc
1,2015-11-26T00:00:00Z,2016-10-11T00:00:00Z,Before joining CNCF,320,1945,1019,298,628,2338,2332,52,14,32,40,34,58,27,8,12,26,15,19,6.078125,3.184375,0.93125,1.9625,7.30625,7.2875,bensigelman,LightStep,1,891,45.8097686375321337,LightStep,1100,56.5552699228791774,bensigelman,LightStep,1,547,53.6800785083415113,LightStep,651,63.8861629048086359,yurishkuro,Uber,1,85,28.5234899328859060,LightStep,107,35.9060402684563758,bensigelman,LightStep,1,264,42.0382165605095541,LightStep,342,54.4585987261146497,bensigelman,LightStep,1,874,37.3823781009409752,LightStep,978,41.8306244653550043,bensigelman,LightStep,1,810,34.7341337907375643,LightStep,963,41.2950257289879931
2,2016-10-11T00:00:00Z,2018-04-17T00:00:00Z,Since joining CNCF,553,2669,962,592,1115,1743,4149,226,22,147,136,93,222,57,11,29,50,32,47,4.826401446654611,1.7396021699819169,1.0705244122965643,2.0162748643761303,3.151898734177215,7.502712477396022,bensigelman,LightStep,1,426,15.9610340951667291,LightStep,573,21.4687148744848258,bensigelman,LightStep,1,204,21.2058212058212058,LightStep,272,28.2744282744282744,bensigelman,LightStep,1,73,12.3310810810810811,LightStep,107,18.0743243243243243,bensigelman,LightStep,1,149,13.3632286995515695,LightStep,194,17.3991031390134529,yurishkuro,Uber,1,308,17.6706827309236948,Uber,431,24.7274813539873781,yurishkuro,Uber,1,550,13.2562063147746445,LightStep,781,18.8238129669799952
1001,2015-11-26T00:00:00Z,2016-01-01T00:00:00Z,2015,36,131,75,19,37,184,155,4,2,3,4,5,5,4,2,3,4,4,4,3.638888888888889,2.0833333333333335,0.5277777777777778,1.0277777777777777,5.111111111111111,4.305555555555555,bensigelman,LightStep,1,83,63.3587786259541985,LightStep,83,63.3587786259541985,bensigelman,LightStep,1,54,72.0000000000000000,LightStep,54,72.0000000000000000,yurishkuro,Uber,1,9,47.3684210526315789,Uber,9,47.3684210526315789,bensigelman,LightStep,1,26,70.2702702702702703,LightStep,26,70.2702702702702703,bensigelman,LightStep,1,99,53.8043478260869565,LightStep,99,53.8043478260869565,bensigelman,LightStep,1,65,41.9354838709677419,LightStep,65,41.9354838709677419
1003,2016-01-01T00:00:00Z,2017-01-01T00:00:00Z,2016,366,2281,1161,385,735,2275,2798,76,16,45,55,41,80,37,9,17,33,17,27,6.23224043715847,3.1721311475409837,1.0519125683060109,2.0081967213114753,6.215846994535519,7.644808743169399,bensigelman,LightStep,1,968,42.4375274002630425,LightStep,1203,52.7400263042525208,bensigelman,LightStep,1,572,49.2678725236864772,LightStep,693,59.6899224806201550,bensigelman,LightStep,1,118,30.6493506493506494,LightStep,146,37.9220779220779221,bensigelman,LightStep,1,278,37.8231292517006803,LightStep,364,49.5238095238095238,bensigelman,LightStep,1,820,36.0439560439560440,LightStep,924,40.6153846153846154,bensigelman,LightStep,1,915,32.7019299499642602,LightStep,1089,38.9206576125804146
1004,2017-01-01T00:00:00Z,2018-01-01T00:00:00Z,2017,365,1391,471,327,593,1100,2453,153,14,106,86,59,149,44,8,23,40,26,35,3.8109589041095893,1.2904109589041095,0.8958904109589041,1.6246575342465754,3.0136986301369864,6.720547945205479,bensigelman,LightStep,1,250,17.9726815240833932,LightStep,299,21.4953271028037383,bensigelman,LightStep,1,117,24.8407643312101911,LightStep,129,27.3885350318471338,yurishkuro,Uber,1,34,10.3975535168195719,Uber,51,15.5963302752293578,bensigelman,LightStep,1,103,17.3693086003372681,LightStep,120,20.2360876897133221,bensigelman,LightStep,1,229,20.8181818181818182,Uber,310,28.1818181818181818,bensigelman,LightStep,1,354,14.4313086017121892,LightStep,512,20.8724011414594374
1005,2018-01-01T00:00:00Z,2018-04-17T00:00:00Z,2018,106,811,274,159,378,522,1075,92,18,53,66,48,99,23,10,13,20,13,24,7.650943396226415,2.5849056603773586,1.5,3.5660377358490565,4.9245283018867925,10.141509433962264,yurishkuro,Uber,1,108,13.3168927250308261,Uber,110,13.5635018495684340,cwe1ss,C3 Loyalty Services,1,48,17.5182481751824818,C3 Loyalty Services,48,17.5182481751824818,yurishkuro,Uber,1,20,12.5786163522012579,Uber,20,12.5786163522012579,carlosalberto,Toptal,1,48,12.6984126984126984,Toptal,48,12.6984126984126984,cwe1ss,C3 Loyalty Services,1,104,19.9233716475095785,C3 Loyalty Services,104,19.9233716475095785,yurishkuro,Uber,1,138,12.8372093023255814,Uber,155,14.4186046511627907
2001,2015-11-01T00:00:00Z,2015-12-01T00:00:00Z,11/2015,30,8,7,0,1,59,1,1,1,0,1,2,1,1,1,0,1,2,1,0.26666666666666666,0.23333333333333334,0,0.03333333333333333,1.9666666666666666,0.03333333333333333,bensigelman,LightStep,1,8,100.0000000000000000,LightStep,8,100.0000000000000000,bensigelman,LightStep,1,7,100.0000000000000000,LightStep,7,100.0000000000000000,,,,,,,,,bensigelman,LightStep,1,1,100.0000000000000000,LightStep,1,100.0000000000000000,bensigelman,LightStep,1,36,61.0169491525423729,LightStep,36,61.0169491525423729,bensigelman,LightStep,1,1,100.0000000000000000,LightStep,1,100.0000000000000000
2002,2015-12-01T00:00:00Z,2016-01-01T00:00:00Z,12/2015,31,123,68,19,36,125,154,4,2,3,4,5,5,4,2,3,4,4,4,3.967741935483871,2.193548387096774,0.6129032258064516,1.1612903225806452,4.032258064516129,4.967741935483871,bensigelman,LightStep,1,75,60.9756097560975610,LightStep,75,60.9756097560975610,bensigelman,LightStep,1,47,69.1176470588235294,LightStep,47,69.1176470588235294,yurishkuro,Uber,1,9,47.3684210526315789,Uber,9,47.3684210526315789,bensigelman,LightStep,1,25,69.4444444444444444,LightStep,25,69.4444444444444444,bensigelman,LightStep,1,63,50.4000000000000000,LightStep,63,50.4000000000000000,bensigelman,LightStep,1,64,41.5584415584415584,LightStep,64,41.5584415584415584
2003,2016-01-01T00:00:00Z,2016-02-01T00:00:00Z,01/2016,31,240,100,65,75,381,460,9,5,8,6,11,17,5,4,4,4,6,7,7.741935483870968,3.225806451612903,2.096774193548387,2.4193548387096775,12.290322580645162,14.838709677419354,bensigelman,LightStep,1,96,40.0000000000000000,LightStep,118,49.1666666666666667,bensigelman,LightStep,1,48,48.0000000000000000,LightStep,53,53.0000000000000000,yurishkuro,Uber,1,19,29.2307692307692308,LightStep,24,36.9230769230769231,bensigelman,LightStep,1,32,42.6666666666666667,LightStep,41,54.6666666666666667,bensigelman,LightStep,1,114,29.9212598425196850,LightStep,122,32.0209973753280840,bensigelman,LightStep,1,144,31.3043478260869565,LightStep,158,34.3478260869565217
2004,2016-02-01T00:00:00Z,2016-03-01T00:00:00Z,02/2016,29,321,175,34,112,491,389,9,6,4,8,9,14,4,4,2,4,5,9,11.068965517241379,6.0344827586206895,1.1724137931034482,3.8620689655172415,16.93103448275862,13.413793103448276,bensigelman,LightStep,1,175,54.5171339563862928,LightStep,186,57.9439252336448598,bensigelman,LightStep,1,101,57.7142857142857143,LightStep,105,60.0000000000000000,bensigelman,LightStep,1,20,58.8235294117647059,LightStep,22,64.7058823529411765,bensigelman,LightStep,1,54,48.2142857142857143,LightStep,59,52.6785714285714286,bensigelman,LightStep,1,210,42.7698574338085540,LightStep,213,43.3808553971486762,bensigelman,LightStep,1,160,41.1311053984575835,LightStep,166,42.6735218508997429
2005,2016-03-01T00:00:00Z,2016-04-01T00:00:00Z,03/2016,31,263,131,28,104,350,248,14,7,6,14,10,15,8,4,2,8,7,8,8.483870967741936,4.225806451612903,0.9032258064516129,3.3548387096774195,11.290322580645162,8,bensigelman,LightStep,1,93,35.3612167300380228,LightStep,145,55.1330798479087452,bensigelman,LightStep,1,51,38.9312977099236641,LightStep,72,54.9618320610687023,bensigelman,LightStep,1,10,35.7142857142857143,LightStep,17,60.7142857142857143,bensigelman,LightStep,1,32,30.7692307692307692,LightStep,56,53.8461538461538462,bensigelman,LightStep,1,111,31.7142857142857143,LightStep,119,34.0000000000000000,bensigelman,LightStep,1,81,32.6612903225806452,LightStep,113,45.5645161290322581
