ord,date_from,date_to,release,days,contributions,pushes,issue_evs,pr_evs,pr_reviews,comment_evs,contributors,committers,issuers,pr_creators,pr_reviewers,commenters,contributing_coms,committing_coms,issuers_coms,pr_creating_coms,pr_reviewing_coms,commenting_coms,contributions_per_day,pushes_per_day,issue_evs_per_day,pr_evs_per_day,pr_reviews_per_day,comment_evs_per_day,top_contributors,top_contributors_coms,n_top_contributing_coms,top_contributions,top_contributions_perc,top_contributing_coms,top_comp_contributions,top_comp_contributions_perc,top_committers,top_committers_coms,n_top_committing_coms,top_commits,top_commits_perc,top_committing_coms,top_comp_commits,top_comp_commits_perc,top_issuers,top_issuers_coms,n_top_issuers_coms,top_issues,top_issues_perc,top_issuing_coms,top_comp_issues,top_comp_issues_perc,top_pr_creators,top_pr_creators_coms,n_top_pr_creators_coms,top_prs,top_prs_perc,top_pr_creating_coms,top_comp_prs,top_comp_prs_perc,top_reviewers,top_reviewers_coms,n_top_reviewers_coms,top_reviews,top_reviews_perc,top_reviewing_coms,top_comp_reviews,top_comp_reviews_perc,top_commenters,top_commenters_coms,n_top_commenters_coms,top_comments,top_comments_perc,top_commenting_coms,top_comp_comments,top_comp_comments_perc
2,2015-12-07T00:00:00Z,2018-04-17T00:00:00Z,Since joining CNCF,862,10000,6383,1689,1928,566,4277,544,39,336,280,80,484,120,15,68,88,32,111,11.600928074245939,7.4048723897911835,1.9593967517401392,2.2366589327146174,0.6566125290023201,4.961716937354988,"lukaszgryglicki,dankohn,dlx,caniszczyk,zilman,hh,taylor,lixuna,radoslaw,shawnpreissner,ZeusTheTrueGod,kbarnard10,duglin,taylorwaggoner,alexcontini","CNCF,Vulk,Cleverstep,The Linux Foundation,IBM",5,8509,85.0900000000000000,"CNCF,Vulk,IBM,Cleverstep,The Linux Foundation,SolarWinds,Google,Red Hat,Intel,Heptio,Samsung,Microsoft,Docker,Nirmata,Weaveworks",6373,63.7300000000000000,"lukaszgryglicki,dlx,hh,dankohn,caniszczyk,zilman,radoslaw,taylor,lixuna,ZeusTheTrueGod,wavell,kbarnard10,alexcontini,taylorwaggoner,duglin","CNCF,Cleverstep,Vulk,IBM",4,6152,96.3810120632931224,"CNCF,Cleverstep,Vulk,IBM,SolarWinds,Google,PLYmedia,The Linux Foundation,Heptio,EMC,Huawei,Red Hat,Intel,Iguaz.io,VMware",4300,67.3664421118596271,"dankohn,shawnpreissner,lukaszgryglicki,caniszczyk,zilman,lixuna,hh,ZeusTheTrueGod,taylor,cncfclusterteam,dlx,lennypruss,idvoretskyi,duglin,jberkus","CNCF,The Linux Foundation,Vulk,Intel,IBM,Red Hat",6,1205,71.3439905269390172,"CNCF,The Linux Foundation,Red Hat,Vulk,Intel,IBM,Google,Heptio,Samsung,Grafana,SolarWinds,Docker,Microsoft,Weaveworks,RX-M",1035,61.2788632326820604,"zilman,caniszczyk,dankohn,duglin,kbarnard10,dlx,taylor,leecalcote,taylorwaggoner,lukaszgryglicki,lixuna,radoslaw,ZeusTheTrueGod,hh,alexcontini","CNCF,IBM,Vulk,SolarWinds,Cleverstep",5,1360,70.5394190871369295,"CNCF,IBM,Vulk,SolarWinds,Google,Cleverstep,Red Hat,Heptio,Nirmata,Europa,Microsoft,Huawei,Treasure Data,Infoblox,VMware",1087,56.3796680497925311,"lukaszgryglicki,duglin,bgrant0607,dankohn,jonboulle,quinton-hoole,caniszczyk,MHBauer,justincormack,timothysc,vaikas-google,cyphar,endophage,stealthybox,chanezon","CNCF,IBM,Google,Red Hat,Huawei,Docker,Heptio,SUSE/Novell,AT&T",9,396,69.9646643109540636,"CNCF,IBM,Google,Red Hat,Docker,Huawei,Heptio,Weaveworks,SUSE/Novell,AT&T,Walt Disney,SolarWinds,Dailymotion,YouTube,Treasure Data",499,88.1625441696113074,"dankohn,lukaszgryglicki,shawnpreissner,caniszczyk,CNCF-Bot,duglin,cncfclusterteam,ZeusTheTrueGod,kbarnard10,hh,zilman,taylorwaggoner,bgrant0607,idvoretskyi,jberkus","CNCF,The Linux Foundation,IBM,Intel,Google,Red Hat",6,2723,63.6661211129296236,"CNCF,The Linux Foundation,Red Hat,Google,IBM,Intel,Microsoft,Heptio,SolarWinds,Vulk,Cleverstep,Docker,Samsung,Upbound,Weaveworks",2932,68.5527238718728080
1001,2015-12-07T00:00:00Z,2016-01-01T00:00:00Z,2015,25,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0.04,0.04,0,0,0,0,caniszczyk,CNCF,1,1,100.0000000000000000,CNCF,1,100.0000000000000000,caniszczyk,CNCF,1,1,100.0000000000000000,CNCF,1,100.0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,2016-01-01T00:00:00Z,2017-01-01T00:00:00Z,2016,366,986,377,202,407,122,458,77,11,66,20,13,60,23,8,17,11,7,17,2.6939890710382515,1.030054644808743,0.5519125683060109,1.1120218579234973,0.3333333333333333,1.2513661202185793,"zilman,caniszczyk,duglin,leecalcote,dankohn,MHBauer,cncfclusterteam,zilman,edsiper,abuehrle,bgrant0607,vaikas-google,bmelville,jeremyeder,ryayon","CNCF,IBM,SolarWinds,Intel,PLYmedia,Treasure Data,Weaveworks,Google,Red Hat,SNCF",10,905,91.7849898580121704,"CNCF,IBM,SolarWinds,Google,Intel,PLYmedia,Red Hat,Weaveworks,Treasure Data,SNCF,Huawei,Factotum,Fujitsu,Microsoft,NIO",467,47.3630831643002028,"zilman,caniszczyk,duglin,leecalcote,zilman,dankohn,MHBauer,jonboulle,cncfclusterteam,bmelville,bprestonlf,vaikas-google","CNCF,IBM,SolarWinds,PLYmedia,Red Hat,Intel,Google,The Linux Foundation",8,377,100.0000000000000000,"CNCF,IBM,SolarWinds,PLYmedia,Google,The Linux Foundation,Intel,Red Hat",184,48.8063660477453581,"zilman,caniszczyk,dankohn,duglin,cncfclusterteam,abuehrle,leecalcote,craigbox,jeremyeder,jkowall,q-cloudlock,gtubbs87,RobDolinMS,kikiya,brunoborges","CNCF,IBM,Intel,Weaveworks,SolarWinds,Factotum,Red Hat,Microsoft",8,150,74.2574257425742574,"CNCF,IBM,Intel,Red Hat,Weaveworks,SolarWinds,Factotum,Google,Fujitsu,Microsoft,DigitalOcean,Chef,Treasure Data,Covalent,Upbound",83,41.0891089108910891,"zilman,duglin,leecalcote,caniszczyk,MHBauer,edsiper,bmelville,vaikas-google,miekg,krishna-mk,cncfclusterteam,bgrant0607,ryayon,dankohn,mrichmon","IBM,SolarWinds,CNCF,Treasure Data,Google,Huawei,Intel,SNCF,NIO",9,401,98.5257985257985258,"IBM,SolarWinds,CNCF,Google,Treasure Data,SNCF,Huawei,Intel,NIO,Red Hat,Prometheus Consulting",206,50.6142506142506143,"duglin,jonboulle,MHBauer,vaikas-google,bgrant0607,caniszczyk,dankohn,edsiper,miekg,bmelville,leecalcote,wmorgan,djspoons","IBM,Red Hat,Google,CNCF,Treasure Data,SolarWinds,Buoyant",7,122,100.0000000000000000,"IBM,Google,Red Hat,CNCF,Treasure Data,Buoyant,SolarWinds",121,99.1803278688524590,"duglin,dankohn,caniszczyk,zilman,cncfclusterteam,MHBauer,bgrant0607,leecalcote,foxish,jeremyeder,vaikas-google,bmelville,bprestonlf,gmarek,jonboulle","IBM,CNCF,Intel,Google,SolarWinds,Red Hat,The Linux Foundation",7,377,82.3144104803493450,"IBM,CNCF,Google,Intel,Red Hat,The Linux Foundation,SolarWinds,NIO,Microsoft,Robert Koch-institut,Cisco,Covalent,Factotum,HPE,Huawei",363,79.2576419213973799
1004,2017-01-01T00:00:00Z,2018-01-01T00:00:00Z,2017,365,4784,3201,827,756,332,2119,360,27,228,168,52,333,102,12,54,73,23,86,13.106849315068493,8.76986301369863,2.265753424657534,2.0712328767123287,0.9095890410958904,5.8054794520547945,"lukaszgryglicki,hh,dlx,caniszczyk,dankohn,shawnpreissner,kbarnard10,radoslaw,zilman,taylor,lixuna,WilliamDenniss,duglin,atarfish9,alexcontini","CNCF,The Linux Foundation,Cleverstep,Vulk,Google,IBM",6,4138,86.4966555183946488,"CNCF,The Linux Foundation,Cleverstep,Vulk,Google,IBM,Red Hat,Intel,Heptio,SolarWinds,Samsung,Docker,Microsoft,Grafana,VMware",3024,63.2107023411371237,"lukaszgryglicki,hh,dlx,caniszczyk,radoslaw,dankohn,zilman,kbarnard10,taylor,lixuna,atarfish9,WilliamDenniss,alexcontini,kenowens12,duglin","CNCF,Cleverstep,Vulk,Google,IBM",5,3168,98.9690721649484536,"CNCF,Cleverstep,Vulk,Google,SolarWinds,IBM,The Linux Foundation,Iguaz.io,VMware,Heptio,EMC,Huawei",2099,65.5732583567635114,"shawnpreissner,dankohn,caniszczyk,hh,taylor,lukaszgryglicki,dlx,lennypruss,cncfclusterteam,zilman,lixuna,bergquist,idvoretskyi,ronaldpetty,chenxiaofeng2017","The Linux Foundation,CNCF,Vulk,Intel,Grafana,RX-M",6,544,65.7799274486094317,"The Linux Foundation,CNCF,Vulk,Intel,Google,Grafana,Heptio,Samsung,IBM,Docker,Red Hat,RX-M,SkyWalking,Microsoft,Walt Disney",487,58.8875453446191052,"caniszczyk,kbarnard10,dlx,zilman,lukaszgryglicki,hh,radoslaw,dankohn,duglin,WilliamDenniss,taylor,lixuna,mml,idvoretskyi,johnbelamaric","CNCF,Cleverstep,IBM,Google,Vulk,Infoblox",6,511,67.5925925925925926,"CNCF,IBM,Google,Cleverstep,Vulk,Red Hat,Heptio,VMware,Infoblox,Microsoft,Samsung,inwinSTACK,SolarWinds,Huawei,Twistlock",467,61.7724867724867725,"lukaszgryglicki,bgrant0607,quinton-hoole,dankohn,caniszczyk,jonboulle,duglin,timothysc,endophage,cyphar,chanezon,rothgar,brahmaroutu,rtheis,Smana","CNCF,Google,Huawei,Red Hat,IBM,Heptio,Docker,SUSE/Novell,Walt Disney,Dailymotion",10,252,75.9036144578313253,"CNCF,Google,IBM,Huawei,Red Hat,Docker,Heptio,SUSE/Novell,Walt Disney,Dailymotion,Microsoft,Upbound,Weaveworks,EMC,Uber",303,91.2650602409638554,"shawnpreissner,dankohn,lukaszgryglicki,caniszczyk,kbarnard10,hh,cncfclusterteam,bgrant0607,dlx,zilman,WilliamDenniss,idvoretskyi,radoslaw,timothysc,mml","The Linux Foundation,CNCF,Intel,Google,Cleverstep,Heptio",6,1321,62.3407267579046720,"CNCF,The Linux Foundation,Google,Red Hat,Intel,Microsoft,IBM,Heptio,Cleverstep,Docker,Upbound,SolarWinds,Vulk,Samsung,Walt Disney",1486,70.1274185936762624
1005,2018-01-01T00:00:00Z,2018-04-17T00:00:00Z,2018,106,4229,2804,660,765,112,1700,201,24,83,144,38,192,51,8,22,41,19,55,39.89622641509434,26.452830188679247,6.226415094339623,7.216981132075472,1.0566037735849056,16.037735849056602,"lukaszgryglicki,dankohn,dlx,ZeusTheTrueGod,lixuna,caniszczyk,taylor,taylorwaggoner,alexcontini,wavell,radoslaw,idvoretskyi,CNCF-Bot,duglin,alexkontsevoy","CNCF,Vulk,Cleverstep,IBM",4,3869,91.4873492551430598,"CNCF,Vulk,Cleverstep,IBM,Red Hat,The Linux Foundation,Google,Heptio,SolarWinds,Nirmata,Europa,Datawire.io,Quantum,Platform9,Samsung",2929,69.2598723102388271,"lukaszgryglicki,dlx,dankohn,ZeusTheTrueGod,wavell,lixuna,taylor,caniszczyk,taylorwaggoner,radoslaw,alexcontini,CNCF-Bot,idvoretskyi,duglin,alexkontsevoy","CNCF,Vulk,Cleverstep,IBM",4,2782,99.2154065620542083,"CNCF,Vulk,Cleverstep,IBM,SolarWinds,EMC,Google,Heptio",2016,71.8972895863052782,"dankohn,lukaszgryglicki,lixuna,ZeusTheTrueGod,caniszczyk,shawnpreissner,jberkus,taylorwaggoner,idvoretskyi,krasi-georgiev,siddharthgowtham,castrojo,alexcontini,spiffxp,jonbrack","CNCF,The Linux Foundation,Red Hat,Heptio,Samsung",5,581,88.0303030303030303,"CNCF,Red Hat,The Linux Foundation,Heptio,Samsung,IBM,Google,Vulk,Rackspace,Quantum,Magnet.me,Europa,Chef,Covalent,Datawire.io",488,73.9393939393939394,"dankohn,taylorwaggoner,taylor,caniszczyk,ZeusTheTrueGod,lixuna,alexcontini,dlx,alexkontsevoy,duglin,lukaszgryglicki,idvoretskyi,nikinath,radoslaw,donaldliu","CNCF,Vulk,IBM,Cleverstep",4,566,73.9869281045751634,"CNCF,Vulk,IBM,Red Hat,Cleverstep,Nirmata,Europa,Google,SolarWinds,Heptio,Platform9,Datawire.io,Docker,AT&T,Pivotal",437,57.1241830065359477,"justincormack,stealthybox,duglin,dankohn,lukaszgryglicki,bgrant0607,caniszczyk,luxas,xiangpengzhao,leecalcote,tomwilkie,sougou,juliusv,nikinath,RichiH","Docker,AT&T,IBM,CNCF,Google,Weaveworks,ZTE,SolarWinds,YouTube,Prometheus Consulting",10,81,72.3214285714285714,"CNCF,Docker,IBM,AT&T,Google,Weaveworks,SolarWinds,Red Hat,ZTE,Prometheus Consulting,YouTube,Heptio,Uber,Huawei,Robust Perception",96,85.7142857142857143,"lukaszgryglicki,dankohn,CNCF-Bot,ZeusTheTrueGod,caniszczyk,taylorwaggoner,jberkus,idvoretskyi,lixuna,shawnpreissner,jessfraz,monadic,alexkontsevoy,nikinath,duglin","CNCF,Red Hat,The Linux Foundation,Microsoft,IBM",5,1330,78.2352941176470588,"CNCF,Red Hat,The Linux Foundation,IBM,Microsoft,Google,Vulk,Heptio,SolarWinds,Samsung,Infoblox,Weaveworks,Docker,Styra,EMC",1100,64.7058823529411765
2001,2015-12-01T00:00:00Z,2016-01-01T00:00:00Z,12/2015,31,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0.03225806451612903,0.03225806451612903,0,0,0,0,caniszczyk,CNCF,1,1,100.0000000000000000,CNCF,1,100.0000000000000000,caniszczyk,CNCF,1,1,100.0000000000000000,CNCF,1,100.0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,2016-02-01T00:00:00Z,2016-03-01T00:00:00Z,02/2016,29,3,2,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0.10344827586206896,0.06896551724137931,0.034482758620689655,0,0,0,caniszczyk,CNCF,1,3,100.0000000000000000,CNCF,3,100.0000000000000000,caniszczyk,CNCF,1,2,100.0000000000000000,CNCF,2,100.0000000000000000,caniszczyk,CNCF,1,1,100.0000000000000000,CNCF,1,100.0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,
2004,2016-03-01T00:00:00Z,2016-04-01T00:00:00Z,03/2016,31,7,5,1,1,4,1,1,1,1,1,3,1,1,1,1,1,3,1,0.22580645161290322,0.16129032258064516,0.03225806451612903,0.03225806451612903,0.12903225806451613,0.03225806451612903,caniszczyk,CNCF,1,7,100.0000000000000000,CNCF,7,100.0000000000000000,caniszczyk,CNCF,1,5,100.0000000000000000,CNCF,5,100.0000000000000000,caniszczyk,CNCF,1,1,100.0000000000000000,CNCF,1,100.0000000000000000,caniszczyk,CNCF,1,1,100.0000000000000000,CNCF,1,100.0000000000000000,"duglin,jonboulle,caniszczyk","IBM,Red Hat,CNCF",3,4,100.0000000000000000,"IBM,Red Hat,CNCF",4,100.0000000000000000,caniszczyk,CNCF,1,1,100.0000000000000000,CNCF,1,100.0000000000000000
2005,2016-04-01T00:00:00Z,2016-05-01T00:00:00Z,04/2016,30,13,7,2,4,16,17,2,2,1,1,3,6,2,2,1,1,3,4,0.43333333333333335,0.23333333333333334,0.06666666666666667,0.13333333333333333,0.5333333333333333,0.5666666666666667,"caniszczyk,jonboulle","CNCF,Red Hat",2,13,100.0000000000000000,"CNCF,Red Hat",13,100.0000000000000000,"caniszczyk,jonboulle","CNCF,Red Hat",2,7,100.0000000000000000,"CNCF,Red Hat",7,100.0000000000000000,caniszczyk,CNCF,1,2,100.0000000000000000,CNCF,2,100.0000000000000000,caniszczyk,CNCF,1,4,100.0000000000000000,CNCF,4,100.0000000000000000,"bgrant0607,caniszczyk,duglin","Google,CNCF,IBM",3,16,100.0000000000000000,"Google,CNCF,IBM",16,100.0000000000000000,"caniszczyk,bgrant0607,duglin,jonboulle,bcantrill,chriswright","CNCF,Google,IBM,Red Hat",4,17,100.0000000000000000,"CNCF,Google,Red Hat,IBM",15,88.2352941176470588
2006,2016-05-01T00:00:00Z,2016-06-01T00:00:00Z,05/2016,31,5,5,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0.16129032258064516,0.16129032258064516,0,0,0,0,caniszczyk,CNCF,1,5,100.0000000000000000,CNCF,5,100.0000000000000000,caniszczyk,CNCF,1,5,100.0000000000000000,CNCF,5,100.0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
