ord,date_from,date_to,release,days,contributions,pushes,issue_evs,pr_evs,pr_reviews,comment_evs,contributors,committers,issuers,pr_creators,pr_reviewers,commenters,contributing_coms,committing_coms,issuers_coms,pr_creating_coms,pr_reviewing_coms,commenting_coms,contributions_per_day,pushes_per_day,issue_evs_per_day,pr_evs_per_day,pr_reviews_per_day,comment_evs_per_day,top_contributors,top_contributors_coms,n_top_contributing_coms,top_contributions,top_contributions_perc,top_contributing_coms,top_comp_contributions,top_comp_contributions_perc,top_committers,top_committers_coms,n_top_committing_coms,top_commits,top_commits_perc,top_committing_coms,top_comp_commits,top_comp_commits_perc,top_issuers,top_issuers_coms,n_top_issuers_coms,top_issues,top_issues_perc,top_issuing_coms,top_comp_issues,top_comp_issues_perc,top_pr_creators,top_pr_creators_coms,n_top_pr_creators_coms,top_prs,top_prs_perc,top_pr_creating_coms,top_comp_prs,top_comp_prs_perc,top_reviewers,top_reviewers_coms,n_top_reviewers_coms,top_reviews,top_reviews_perc,top_reviewing_coms,top_comp_reviews,top_comp_reviews_perc,top_commenters,top_commenters_coms,n_top_commenters_coms,top_comments,top_comments_perc,top_commenting_coms,top_comp_comments,top_comp_comments_perc
1,2014-01-02T00:00:00Z,2018-03-15T00:00:00Z,Before joining CNCF,1533,11169,5067,2207,3895,1417,6856,606,20,451,256,55,521,38,3,26,23,5,34,7.285714285714286,3.305283757338552,1.4396607958251795,2.5407697325505545,0.9243313763861709,4.472276581865623,"kozlovic,derekcollison,mcqueary,ColinSullivan1,wallyqs,aricart,chriscasper,tylertreat,petemiron,camros,glycerine,lparis,ronag,ripienaar,sfrooster,klobucar,StarpTech,krobertson,fraenkel,bjflanne,laugimethods,zshamrock,sixlettervariables,0taste,nuss-justin","Apcera,Workiva,Automatic,JPMorgan Chase",4,9940,88.9963291252574089,"Apcera,Workiva,Automatic,JPMorgan Chase,Source{d},Namely,Red Hat,SUSE/Novell,KVH,EasyStack,Fairfax Media,Tink,Media iQ Digital,HTC,IBM,Pivotal,Bitnami,Zenly,Ubiwhere,Huawei,Google,Active Shadow,Cisco,Cloud Dynamics,CNAMTS",9630,86.2207896857373086,"kozlovic,mcqueary,derekcollison,ColinSullivan1,aricart,chriscasper,wallyqs,tylertreat,petemiron,camros,klobucar,lparis,krobertson,0taste,bjflanne,alextoombs,levb,Gcolliso,olegshaldybin,philpennock","Apcera,Workiva,Automatic",3,5067,100.0000000000000000,"Apcera,Workiva,Automatic",4967,98.0264456285770673,"kozlovic,derekcollison,mcqueary,ColinSullivan1,aricart,wallyqs,glycerine,petemiron,ronag,ripienaar,tylertreat,sfrooster,StarpTech,zshamrock,zhaoyao91,fraenkel,sachinwalia2k8,metalwood,riaan53,laugimethods,1N50MN14,byrnedo,jmealo,camros,asafyish","Apcera,Workiva,JPMorgan Chase",3,1441,65.2922519256909832,"Apcera,Workiva,JPMorgan Chase,Namely,Source{d},Tink,EasyStack,Media iQ Digital,Red Hat,SUSE/Novell,Huawei,Bitnami,Ubiwhere,WP Engine,Weaveworks,CNCF,Google,HTC,IEEE Computer Society,KVH,Zenly,Active Shadow,Infoxchange,SAP,Robert Koch-institut",1256,56.9098323516085184,"kozlovic,ColinSullivan1,derekcollison,mcqueary,chriscasper,wallyqs,aricart,tylertreat,petemiron,camros,lparis,sixlettervariables,klobucar,fraenkel,nuss-justin,laugimethods,0taste,bjflanne,sfrooster,krobertson,mcuadros,stephenjannin,lloydde,baconalot,pires","Apcera,Workiva,Automatic,JPMorgan Chase,Source{d}",5,3501,89.8844672657252888,"Apcera,Workiva,JPMorgan Chase,Automatic,Source{d},Fairfax Media,KVH,Red Hat,IBM,Cisco,Zenly,HTC,SUSE/Novell,Wargaming.net,Cloud Dynamics,CNAMTS,HPE,Netlify,Netroby,Pivotal,Ericsson,EasyStack,Dell",3419,87.7792041078305520,"kozlovic,derekcollison,ColinSullivan1,tylertreat,petemiron,wallyqs,aricart,mcqueary,lparis,sixlettervariables,Ulexus,camros,madgrenadier,philpennock,kirooha,ishbir,pires,aforward,bjflanne,nuss-justin,mcuadros,cee-dub,krobertson,timboudreau,tylertreat-wf","Apcera,Workiva,Apprenda,Source{d}",4,1365,96.3302752293577982,"Apcera,Workiva,Apprenda,Source{d},Zenly",1279,90.2611150317572336,"kozlovic,derekcollison,ColinSullivan1,mcqueary,aricart,wallyqs,tylertreat,chriscasper,sfrooster,glycerine,StarpTech,ripienaar,bjflanne,mcuadros,ronag,pires,petemiron,camros,krobertson,laugimethods,zshamrock,fraenkel,1N50MN14,pkieltyka,sixlettervariables","Apcera,Workiva,Source{d},JPMorgan Chase",4,5167,75.3646441073512252,"Apcera,Workiva,Source{d},JPMorgan Chase,Apprenda,Red Hat,Ericsson,Tink,Fairfax Media,Namely,Pivotal,PayPal,Automatic,EasyStack,KVH,Ubiwhere,SUSE/Novell,Cloud Dynamics,Krave-n,WP Engine,Media iQ Digital,Apptimize,Huawei,Zenly,Kismatic",4725,68.9177362893815636
2,2018-03-15T00:00:00Z,2018-04-17T00:00:00Z,Since joining CNCF,33,535,254,94,187,42,159,41,6,32,16,6,33,4,1,2,4,1,3,16.21212121212121,7.696969696969697,2.8484848484848486,5.666666666666667,1.2727272727272727,4.818181818181818,"kozlovic,wallyqs,aricart,derekcollison,ColinSullivan1,caniszczyk,Gcolliso,primalmotion,ripienaar,xizhao,charliestrawn,rFronteddu,sachinwalia2k8,digitalnomd,karpovicham,StarpTech,nuhamind2,zshamrock,wzhliang,Imaskar,naphaso,bruth,JeanMertz,scunningham,sega-yarkin","Apcera,CNCF,Rev.com,Workiva",4,519,97.0093457943925234,"Apcera,CNCF,Rev.com,Workiva",488,91.2149532710280374,"kozlovic,wallyqs,aricart,derekcollison,ColinSullivan1,Gcolliso",Apcera,1,254,100.0000000000000000,Apcera,252,99.2125984251968504,"kozlovic,derekcollison,wallyqs,caniszczyk,primalmotion,ripienaar,StarpTech,aricart,rFronteddu,sachinwalia2k8,digitalnomd,nuhamind2,willihelm,dvaldivia,tpihl,guanqun,karpovicham,Imaskar,zshamrock,Sergey-Terekhin,scunningham,wardenlym,JoHuang,deepeshk12,JeanMertz","Apcera,CNCF",2,87,92.5531914893617021,"Apcera,CNCF",58,61.7021276595744681,"kozlovic,wallyqs,ColinSullivan1,aricart,derekcollison,caniszczyk,Gcolliso,charliestrawn,xizhao,talnordan,naphaso,bruth,gabeguz,karpovicham,primalmotion,vkhorozvs","Apcera,CNCF,Workiva,Rev.com",4,187,100.0000000000000000,"Apcera,Workiva,Rev.com,CNCF",178,95.1871657754010695,"kozlovic,derekcollison,ColinSullivan1,aricart,wallyqs,Gcolliso",Apcera,1,42,100.0000000000000000,Apcera,41,97.6190476190476190,"kozlovic,derekcollison,aricart,wallyqs,ColinSullivan1,camsjams,rFronteddu,caniszczyk,sega-yarkin,primalmotion,ripienaar,JeanMertz,willihelm,zshamrock,sachinwalia2k8,JoHuang,nuhamind2,activeshadow,santo74,wzhliang,zpr,sgtram,StarpTech,gabeguz,dvaldivia","Apcera,CNCF,Active Shadow",3,151,94.9685534591194969,"Apcera,CNCF,Active Shadow",108,67.9245283018867925
1001,2014-01-02T00:00:00Z,2015-01-01T00:00:00Z,2014,364,259,114,72,73,27,315,32,5,20,17,7,33,8,2,6,6,2,8,0.7115384615384616,0.3131868131868132,0.1978021978021978,0.20054945054945056,0.07417582417582418,0.8653846153846154,"derekcollison,fraenkel,klobucar,krobertson,mcuadros,alextoombs,lipengyuntian,philpennock,vito,hsinhoyeh,WuLonghui,zrob,Lazin,ericpromislow,ematpl,chendo,tylertreat,ondrap,sasha-s,hotei,MelvinK,dliebreich,alextoombs,simonleung8,zrob","Apcera,JPMorgan Chase,Automatic,Source{d},SUSE/Novell,Pivotal,Workiva,IBM",8,252,97.2972972972972973,"Apcera,JPMorgan Chase,Automatic,Source{d},Workiva,SUSE/Novell,Pivotal,IBM",217,83.7837837837837838,"derekcollison,klobucar,alextoombs,krobertson,philpennock","Apcera,Automatic",2,114,100.0000000000000000,"Apcera,Automatic",108,94.7368421052631579,"derekcollison,fraenkel,lipengyuntian,mcuadros,vito,hsinhoyeh,WuLonghui,Lazin,ericpromislow,tylertreat,ondrap,sasha-s,hotei,MelvinK,ematpl,dliebreich,cee-dub,JesusIslam,brucewoo,qinguoan","Apcera,JPMorgan Chase,Source{d},SUSE/Novell,Workiva,Pivotal",6,72,100.0000000000000000,"Apcera,JPMorgan Chase,Source{d},SUSE/Novell,Workiva,Pivotal",47,65.2777777777777778,"derekcollison,fraenkel,klobucar,mcuadros,krobertson,philpennock,zrob,chendo,WuLonghui,raff,ematpl,zrob,simonleung8,alextoombs,alextoombs,ecnahc515,lming","Apcera,JPMorgan Chase,Automatic,Source{d},Pivotal,IBM",6,73,100.0000000000000000,"Apcera,JPMorgan Chase,Automatic,Source{d},IBM,Pivotal",62,84.9315068493150685,"derekcollison,cee-dub,mcuadros,alextoombs,krobertson,philpennock,cee-dub","Apcera,Source{d}",2,27,100.0000000000000000,"Apcera,Source{d}",19,70.3703703703703704,"derekcollison,mcuadros,fraenkel,krobertson,uhallgarn,vito,alextoombs,cee-dub,chendo,lipengyuntian,ericpromislow,tylertreat,hiremaga,hsinhoyeh,mastrolinux,qinguoan,ematpl,klobucar,zrob,jbayer,ricktian1226,JesusIslam,ematpl,WuLonghui,zquestz","Apcera,Source{d},JPMorgan Chase,SUSE/Novell,Workiva,Pivotal,Automatic",7,307,97.4603174603174603,"Apcera,Source{d},JPMorgan Chase,Pivotal,Workiva,SUSE/Novell,Automatic,IBM",256,81.2698412698412698
1002,2015-01-01T00:00:00Z,2016-01-01T00:00:00Z,2015,365,1393,659,259,475,61,922,95,11,66,53,11,75,10,2,6,7,1,9,3.8164383561643835,1.8054794520547945,0.7095890410958904,1.3013698630136987,0.16712328767123288,2.526027397260274,"derekcollison,kozlovic,mcqueary,chriscasper,ColinSullivan1,wallyqs,ronag,klobucar,krobertson,camros,Ulexus,levb,asafyish,lloydde,ohler55,cmfatih,yireyun,repejota,jduhamel,pires,olegshaldybin,dlabey,pkieltyka,zquestz,uwillis","Apcera,Automatic,KVH",3,1289,92.5340990667623833,"Apcera,Automatic,KVH,Workiva,Huawei,JPMorgan Chase,Red Hat,HTC,Dell,Wargaming.net",1209,86.7910983488872936,"derekcollison,kozlovic,mcqueary,ColinSullivan1,chriscasper,wallyqs,klobucar,camros,levb,krobertson,olegshaldybin","Apcera,Automatic",2,659,100.0000000000000000,"Apcera,Automatic",648,98.3308042488619120,"derekcollison,ronag,kozlovic,mcqueary,wallyqs,asafyish,krobertson,Ulexus,chriscasper,jmptrader,jmealo,uwillis,rexxar-liang,pkieltyka,ColinSullivan1,AlaRuba,byrnedo,smithwinston,skrusty,yehezkielbs,composer22,dlabey,lostz,tylertreat,cosmicnag","Apcera,Workiva",2,213,82.2393822393822394,"Apcera,Huawei,Workiva,KVH,JPMorgan Chase,HTC",153,59.0733590733590734,"derekcollison,chriscasper,kozlovic,ColinSullivan1,mcqueary,wallyqs,lloydde,Ulexus,ohler55,repejota,yireyun,pires,klobucar,cmfatih,olegshaldybin,krobertson,levb,jduhamel,reillywatson,zquestz,haseebq,ronag,camros,xorgy,bjflanne","Apcera,Automatic,KVH",3,445,93.6842105263157895,"Apcera,Automatic,KVH,Red Hat,JPMorgan Chase,Wargaming.net,Dell",408,85.8947368421052632,"derekcollison,Ulexus,philpennock,wallyqs,kozlovic,camros,zoni,krobertson,ronag,pkieltyka,lloydde",Apcera,1,61,100.0000000000000000,Apcera,41,67.2131147540983607,"derekcollison,kozlovic,mcqueary,wallyqs,ronag,ColinSullivan1,pkieltyka,chriscasper,cmfatih,Ulexus,krobertson,camros,ohler55,pires,lloydde,bjflanne,nickcarenza,rbucker,ahallock,rexxar-liang,ajschlosser,zquestz,chendo,cosmicnag,skrusty",Apcera,1,826,89.5878524945770065,"Apcera,Krave-n,JPMorgan Chase,KVH,Automatic,Huawei,Fairfax Media,Workiva,Source{d}",689,74.7288503253796095
1003,2016-01-01T00:00:00Z,2017-01-01T00:00:00Z,2016,366,4995,2401,840,1754,460,2632,245,12,171,116,26,203,18,1,11,11,3,18,13.647540983606557,6.560109289617486,2.2950819672131146,4.7923497267759565,1.2568306010928962,7.191256830601093,"mcqueary,kozlovic,derekcollison,ColinSullivan1,chriscasper,wallyqs,aricart,camros,glycerine,lparis,sfrooster,petemiron,0taste,ripienaar,bjflanne,1N50MN14,laugimethods,riaan53,zshamrock,arekkas,nuss-justin,bkim54,stephenjannin,yuce,jfathman",Apcera,1,4606,92.2122122122122122,"Apcera,Workiva,EasyStack,JPMorgan Chase,Fairfax Media,Red Hat,Tink,Netroby,Robert Koch-institut,Netlify,Cloud Dynamics,Weaveworks,WP Engine,Zenly,HTC,HPE,Google,CNCF",4335,86.7867867867867868,"mcqueary,kozlovic,derekcollison,ColinSullivan1,chriscasper,wallyqs,aricart,camros,lparis,petemiron,0taste,bjflanne",Apcera,1,2401,100.0000000000000000,Apcera,2319,96.5847563515201999,"mcqueary,kozlovic,derekcollison,ColinSullivan1,glycerine,aricart,wallyqs,sfrooster,ripienaar,1N50MN14,riaan53,zshamrock,jfathman,bkim54,tamnm,mackeyja92,heijiu,laugimethods,camros,steventanwc,chilly,drauch,pires,byrnedo,nickcarenza",Apcera,1,619,73.6904761904761905,"Apcera,Red Hat,EasyStack,Tink,Workiva,Google,CNCF,JPMorgan Chase,Robert Koch-institut,Weaveworks,WP Engine",485,57.7380952380952381,"kozlovic,ColinSullivan1,derekcollison,mcqueary,chriscasper,wallyqs,aricart,camros,lparis,0taste,nuss-justin,sfrooster,petemiron,bjflanne,baconalot,yuce,tylertreat,laugimethods,ripienaar,y0ssar1an,arekkas,stephenjannin,sixlettervariables,Guitarbum722,tw4dl","Apcera,Workiva",2,1631,92.9874572405929304,"Apcera,Workiva,Fairfax Media,JPMorgan Chase,HPE,Cloud Dynamics,EasyStack,HTC,Netlify,Netroby,Zenly",1531,87.2862029646522235,"kozlovic,derekcollison,ColinSullivan1,aricart,wallyqs,mcqueary,lparis,camros,aforward,nuss-justin,bjflanne,ishbir,tylertreat-wf,zquestz,1N50MN14,jupiter,gwik,Swampy821,sixlettervariables,cdevienne,arekkas,sfrooster,y0ssar1an,tylertreat,WoLfulus","Apcera,Workiva,Zenly",3,459,99.7826086956521739,"Apcera,Workiva,Zenly",405,88.0434782608695652,"kozlovic,derekcollison,ColinSullivan1,mcqueary,wallyqs,aricart,sfrooster,glycerine,chriscasper,pires,ripienaar,bjflanne,camros,1N50MN14,lparis,arekkas,zshamrock,remotegun,s921102002,stephenjannin,dahankzter,tylertreat-wf,awdrius,ishbir,laugimethods","Apcera,Workiva",2,2169,82.4088145896656535,"Apcera,Workiva,Red Hat,Tink,JPMorgan Chase,Fairfax Media,PayPal,EasyStack,WP Engine,Ericsson,Kismatic,Cloud Dynamics,KVH,Netlify,Treasure Data,Apptimize,BENGLER,Google",1855,70.4787234042553191
1004,2017-01-01T00:00:00Z,2018-01-01T00:00:00Z,2017,365,3689,1515,859,1315,747,2453,284,9,220,100,22,258,14,2,10,7,2,15,10.106849315068493,4.1506849315068495,2.3534246575342466,3.6027397260273974,2.0465753424657533,6.720547945205479,"kozlovic,ColinSullivan1,tylertreat,aricart,wallyqs,derekcollison,mcqueary,petemiron,chriscasper,StarpTech,ripienaar,sixlettervariables,glycerine,sarbash,laugimethods,zshamrock,metalwood,zhaoyao91,sachinwalia2k8,qrpike,jebbench,ronag,valichek,robertfreund,rFronteddu","Apcera,Workiva",2,3272,88.6961236107346164,"Apcera,Workiva,Namely,Media iQ Digital,SUSE/Novell,Bitnami,Ericsson,Ubiwhere,Red Hat,Zenly,Cisco,Infoxchange,IEEE Computer Society,CNAMTS",3162,85.7142857142857143,"kozlovic,tylertreat,aricart,ColinSullivan1,mcqueary,derekcollison,petemiron,wallyqs,chriscasper","Apcera,Workiva",2,1515,100.0000000000000000,"Apcera,Workiva",1515,100.0000000000000000,"kozlovic,ColinSullivan1,aricart,mcqueary,petemiron,tylertreat,derekcollison,wallyqs,ripienaar,StarpTech,glycerine,metalwood,zhaoyao91,sachinwalia2k8,ronag,rFronteddu,jebbench,valichek,zshamrock,bobbytables,robertfreund,gitchander,zombiecong,shanna,laugimethods","Apcera,Workiva,Namely",3,567,66.0069848661233993,"Apcera,Workiva,Namely,Media iQ Digital,Bitnami,IEEE Computer Society,SUSE/Novell,Ubiwhere,Zenly,Infoxchange",474,55.1804423748544820,"kozlovic,ColinSullivan1,tylertreat,aricart,wallyqs,chriscasper,derekcollison,petemiron,mcqueary,sixlettervariables,sarbash,laugimethods,jethr0null,nogoegst,savaki,madgrenadier,qrpike,zshamrock,blazedd,dmpriso,alexanderinochkin,brianshannan-wf,StarpTech,UA3MQJ,SotirisSalloumis","Apcera,Workiva",2,1227,93.3079847908745247,"Apcera,Workiva,Ericsson,SUSE/Novell,Cisco,Red Hat,CNAMTS",1173,89.2015209125475285,"kozlovic,tylertreat,ColinSullivan1,derekcollison,petemiron,aricart,wallyqs,sixlettervariables,madgrenadier,mcqueary,timboudreau,zshamrock,miraclesu,ingosus,eridem,laugimethods,friism,mdevan,itn3000,RedShift1,cdevienne,mavimo","Apcera,Workiva",2,747,100.0000000000000000,"Apcera,Workiva",703,94.1097724230254351,"kozlovic,ColinSullivan1,tylertreat,aricart,derekcollison,mcqueary,wallyqs,StarpTech,petemiron,ripienaar,bjflanne,chriscasper,laugimethods,glycerine,zshamrock,vielmetti,sixlettervariables,RedShift1,nogoegst,cdevienne,blazedd,qrpike,robertfreund,sarbash,joeblew99","Apcera,Workiva",2,1848,75.3363228699551570,"Apcera,Workiva,Apprenda,Namely,Ericsson,Ubiwhere,Media iQ Digital,Zenly,EasyStack,Magnet.me,FACEIT,Apptimize,SUSE/Novell,Cloud Dynamics,Bitnami",1606,65.4708520179372197
1005,2018-01-01T00:00:00Z,2018-04-17T00:00:00Z,2018,106,1368,632,271,465,164,693,104,6,82,39,12,104,8,1,5,5,2,6,12.90566037735849,5.962264150943396,2.556603773584906,4.386792452830188,1.5471698113207548,6.537735849056604,"kozlovic,aricart,wallyqs,ColinSullivan1,derekcollison,StarpTech,Gcolliso,ripienaar,caniszczyk,primalmotion,sega-yarkin,mctully,jmwilkinson,zhaoyao91,hidai,vkhorozvs,scunningham,daghb,cemremengu,nxtbr,Kikimora,stephenprater,charliestrawn,pvanderlinden,bruth","Apcera,CNCF,Workiva",3,1270,92.8362573099415205,"Apcera,CNCF,Rev.com,Workiva,Ubiwhere,Active Shadow,IBM,SAP",1208,88.3040935672514620,"kozlovic,aricart,wallyqs,ColinSullivan1,derekcollison,Gcolliso",Apcera,1,632,100.0000000000000000,Apcera,629,99.5253164556962025,"kozlovic,ColinSullivan1,wallyqs,aricart,derekcollison,ripienaar,StarpTech,caniszczyk,jmwilkinson,zhaoyao91,hidai,sega-yarkin,daghb,primalmotion,cemremengu,scunningham,rFronteddu,nuhamind2,artyomturkin,huangyigui,digitalnomd,sachinwalia2k8,FengMInng,ManojGopan,danlanxiaohei","Apcera,CNCF",2,210,77.4907749077490775,"Apcera,CNCF,SAP,Active Shadow,Ubiwhere",156,57.5645756457564576,"kozlovic,aricart,wallyqs,ColinSullivan1,derekcollison,Gcolliso,devKlausS,stephenprater,mctully,martende,StarpTech,vkhorozvs,xizhao,caniszczyk,charliestrawn,dhickie,hesidoryn,charlievieth,primalmotion,Qwerios,naphaso,scunningham,petemiron,pvanderlinden,bruth","Apcera,Rev.com,CNCF,Workiva",4,451,96.9892473118279570,"Apcera,Rev.com,Workiva,CNCF,IBM",423,90.9677419354838710,"kozlovic,derekcollison,ColinSullivan1,wallyqs,aricart,pires,kirooha,gertcuykens,sebastien-curutchet,Gcolliso,charlievieth,cdevienne","Apcera,Apprenda",2,164,100.0000000000000000,"Apcera,Apprenda",152,92.6829268292682927,"kozlovic,ColinSullivan1,derekcollison,aricart,wallyqs,ripienaar,gertcuykens,sega-yarkin,eigood,jmwilkinson,charlievieth,splilly1987,camsjams,zbyzhengzong,pires,caniszczyk,rFronteddu,vkhorozvs,sixlettervariables,santo74,Gr1N,AshfordN,notbdu,plaisted,nataly87s","Apcera,Apprenda,CNCF",3,570,82.2510822510822511,"Apcera,Apprenda,CNCF,Active Shadow,Ubiwhere,PROMEDIO",436,62.9148629148629149
2001,2014-01-01T00:00:00Z,2014-02-01T00:00:00Z,01/2014,31,10,3,5,2,7,9,4,1,3,1,4,3,1,1,0,1,1,1,0.3225806451612903,0.0967741935483871,0.16129032258064516,0.06451612903225806,0.22580645161290322,0.2903225806451613,"derekcollison,vito,dliebreich,brucewoo",Apcera,1,10,100.0000000000000000,Apcera,5,50.0000000000000000,derekcollison,Apcera,1,3,100.0000000000000000,Apcera,3,100.0000000000000000,"vito,brucewoo,dliebreich",,0,5,100.0000000000000000,,,,derekcollison,Apcera,1,2,100.0000000000000000,Apcera,2,100.0000000000000000,"derekcollison,philpennock,krobertson,cee-dub",Apcera,1,7,100.0000000000000000,Apcera,6,85.7142857142857143,"derekcollison,vito,krobertson",Apcera,1,9,100.0000000000000000,Apcera,6,66.6666666666666667
2002,2014-02-01T00:00:00Z,2014-03-01T00:00:00Z,02/2014,28,11,4,7,0,0,12,3,1,3,0,0,2,1,1,1,0,0,1,0.39285714285714285,0.14285714285714285,0.25,0,0,0.42857142857142855,"derekcollison,MelvinK,hotei",Apcera,1,11,100.0000000000000000,Apcera,9,81.8181818181818182,derekcollison,Apcera,1,4,100.0000000000000000,Apcera,4,100.0000000000000000,"derekcollison,MelvinK,hotei",Apcera,1,7,100.0000000000000000,Apcera,5,71.4285714285714286,,,,,,,,,,,,,,,,,"derekcollison,vito",Apcera,1,12,100.0000000000000000,Apcera,8,66.6666666666666667
2003,2014-03-01T00:00:00Z,2014-04-01T00:00:00Z,03/2014,31,4,0,4,0,0,8,2,0,2,0,0,4,1,0,1,0,0,1,0.12903225806451613,0,0.12903225806451613,0,0,0.25806451612903225,"lipengyuntian,derekcollison",Apcera,1,4,100.0000000000000000,Apcera,1,25.0000000000000000,,,,,,,,,"lipengyuntian,derekcollison",Apcera,1,4,100.0000000000000000,Apcera,1,25.0000000000000000,,,,,,,,,,,,,,,,,"lipengyuntian,srid,krobertson,derekcollison",Apcera,1,8,100.0000000000000000,Apcera,2,25.0000000000000000
