ord,date_from,date_to,release,days,contributions,pushes,issue_evs,pr_evs,pr_reviews,comment_evs,contributors,committers,issuers,pr_creators,pr_reviewers,commenters,contributing_coms,committing_coms,issuers_coms,pr_creating_coms,pr_reviewing_coms,commenting_coms,contributions_per_day,pushes_per_day,issue_evs_per_day,pr_evs_per_day,pr_reviews_per_day,comment_evs_per_day,top_contributors,top_contributors_coms,n_top_contributing_coms,top_contributions,top_contributions_perc,top_contributing_coms,top_comp_contributions,top_comp_contributions_perc,top_committers,top_committers_coms,n_top_committing_coms,top_commits,top_commits_perc,top_committing_coms,top_comp_commits,top_comp_commits_perc,top_issuers,top_issuers_coms,n_top_issuers_coms,top_issues,top_issues_perc,top_issuing_coms,top_comp_issues,top_comp_issues_perc,top_pr_creators,top_pr_creators_coms,n_top_pr_creators_coms,top_prs,top_prs_perc,top_pr_creating_coms,top_comp_prs,top_comp_prs_perc,top_reviewers,top_reviewers_coms,n_top_reviewers_coms,top_reviews,top_reviews_perc,top_reviewing_coms,top_comp_reviews,top_comp_reviews_perc,top_commenters,top_commenters_coms,n_top_commenters_coms,top_comments,top_comments_perc,top_commenting_coms,top_comp_comments,top_comp_comments_perc
1,2016-03-18T00:00:00Z,2017-02-27T00:00:00Z,Before joining CNCF,346,2039,944,456,639,317,1164,45,5,32,28,11,40,18,4,11,14,5,11,5.893063583815029,2.7283236994219653,1.3179190751445087,1.846820809248555,0.9161849710982659,3.3641618497109826,"miekg,johnbelamaric,yongtang,stp-ip,mrichmon","Google,Infoblox,Zendesk",3,1915,93.9185875429131927,"Google,Infoblox,Zendesk,Soficom,NIO",1967,96.4688572829818538,"miekg,johnbelamaric,yongtang,mrichmon,mrichmon","Google,Infoblox,NIO",3,941,99.6822033898305085,"Google,Infoblox,NIO,Soficom",944,100.0000000000000000,"miekg,stp-ip,johnbelamaric,f0,aledbf","Google,Zendesk,Infoblox,Soficom",4,417,91.4473684210526316,"Google,Zendesk,Infoblox,Soficom,Huawei",416,91.2280701754385965,"miekg,johnbelamaric,yongtang,chrisohaver,mrichmon","Google,Infoblox",2,589,92.1752738654147105,"Google,Infoblox,Soficom,NIO,Zendesk",609,95.3051643192488263,"miekg,johnbelamaric,mrichmon,chrisohaver,bwaz","Google,Infoblox",2,300,94.6372239747634069,"Google,Infoblox,Improbable,Robert Koch-institut,Soficom",300,94.6372239747634069,"miekg,johnbelamaric,stp-ip,chrisohaver,yongtang","Google,Infoblox,Zendesk",3,986,84.7079037800687285,"Google,Infoblox,Zendesk,NIO,Soficom",1045,89.7766323024054983
2,2017-02-27T00:00:00Z,2018-04-17T00:00:00Z,Since joining CNCF,414,4598,1822,997,1779,1162,4190,154,8,113,86,36,152,35,6,23,29,14,39,11.106280193236715,4.400966183574879,2.4082125603864735,4.297101449275362,2.8067632850241546,10.120772946859903,"miekg,chrisohaver,johnbelamaric,yongtang,fturib","Google,Infoblox",2,4158,90.4306220095693780,"Google,Infoblox,SoundCloud,Zendesk,Name.com",4268,92.8229665071770335,"miekg,johnbelamaric,chrisohaver,yongtang,grobie","Google,Infoblox,SoundCloud",3,1815,99.6158068057080132,"Google,Infoblox,Name.com,SoundCloud,Zendesk",1820,99.8902305159165752,"miekg,chrisohaver,johnbelamaric,yongtang,fturib","Google,Infoblox",2,774,77.6328986960882648,"Google,Infoblox,SoundCloud,CNCF,Zendesk",816,81.8455366098294885,"miekg,chrisohaver,johnbelamaric,yongtang,fturib","Google,Infoblox",2,1572,88.3642495784148398,"Google,Infoblox,SoundCloud,Linux,Name.com",1644,92.4114671163575042,"miekg,johnbelamaric,chrisohaver,fturib,varyoo","Google,Infoblox,CoreDNS",3,947,81.4974182444061962,"Google,Infoblox,CoreDNS,SoundCloud,Name.com",1054,90.7056798623063683,"miekg,chrisohaver,johnbelamaric,fturib,yongtang","Google,Infoblox",2,3284,78.3770883054892601,"Google,Infoblox,Zendesk,Short Circuit,SoundCloud",3509,83.7470167064439141
1001,2016-03-18T00:00:00Z,2017-01-01T00:00:00Z,2016,289,1709,813,388,508,191,854,38,5,24,27,10,34,17,4,9,14,5,10,5.913494809688581,2.8131487889273354,1.342560553633218,1.7577854671280277,0.6608996539792388,2.9550173010380623,"miekg,stp-ip,yongtang,mrichmon,johnbelamaric","Google,Zendesk,Infoblox",3,1618,94.6752486834406085,"Google,Infoblox,Zendesk,Soficom,NIO",1658,97.0157987126974839,"miekg,yongtang,mrichmon,mrichmon,aledbf","Google,Infoblox,NIO,Soficom",4,811,99.7539975399753998,"Google,Infoblox,NIO,Soficom",813,100.0000000000000000,"miekg,stp-ip,johnbelamaric,f0,aledbf","Google,Zendesk,Infoblox,Soficom",4,361,93.0412371134020619,"Google,Zendesk,Infoblox,Soficom,Huawei",361,93.0412371134020619,"miekg,yongtang,mrichmon,johnbelamaric,chrisohaver","Google,Infoblox",2,466,91.7322834645669291,"Google,Infoblox,Soficom,NIO,Zendesk",486,95.6692913385826772,"miekg,mrichmon,johnbelamaric,chrisohaver,Project0","Google,Infoblox",2,180,94.2408376963350785,"Google,Infoblox,Improbable,Robert Koch-institut,Soficom",183,95.8115183246073298,"miekg,johnbelamaric,stp-ip,mrichmon,yongtang","Google,Infoblox,Zendesk,NIO",4,727,85.1288056206088993,"Google,Infoblox,Zendesk,NIO,Soficom",775,90.7494145199063232
1004,2017-01-01T00:00:00Z,2018-01-01T00:00:00Z,2017,365,3436,1403,766,1267,810,3008,117,6,90,69,29,108,34,4,22,29,13,35,9.413698630136986,3.8438356164383563,2.0986301369863014,3.4712328767123286,2.219178082191781,8.241095890410959,"miekg,johnbelamaric,chrisohaver,yongtang,VioletRainbows","Google,Infoblox,Linux",3,3145,91.5308498253783469,"Google,Infoblox,Zendesk,Linux,Name.com",3196,93.0151338766006985,"miekg,johnbelamaric,yongtang,chrisohaver,pmoroney","Google,Infoblox,Name.com",3,1401,99.8574483250178190,"Google,Infoblox,Name.com,Adblock Publisher Solutions",1403,100.0000000000000000,"miekg,johnbelamaric,chrisohaver,yongtang,jpmens","Google,Infoblox",2,614,80.1566579634464752,"Google,Infoblox,Zendesk,Short Circuit,CNCF",638,83.2898172323759791,"miekg,johnbelamaric,yongtang,chrisohaver,VioletRainbows","Google,Infoblox,Linux",3,1140,89.9763220205209155,"Google,Infoblox,Linux,CoreDNS,Name.com",1170,92.3441199684293607,"miekg,johnbelamaric,chrisohaver,varyoo,pmoroney","Google,Infoblox,CoreDNS,Name.com",4,701,86.5432098765432099,"Google,Infoblox,CoreDNS,Name.com,Dell",754,93.0864197530864198,"miekg,johnbelamaric,chrisohaver,yongtang,stp-ip","Google,Infoblox,Zendesk",3,2408,80.0531914893617021,"Google,Infoblox,Zendesk,Short Circuit,Name.com",2573,85.5385638297872340
1005,2018-01-01T00:00:00Z,2018-04-17T00:00:00Z,2018,106,1492,550,299,643,478,1492,65,6,45,36,20,73,11,4,6,9,6,13,14.075471698113208,5.188679245283019,2.8207547169811322,6.066037735849057,4.509433962264151,14.075471698113208,"miekg,chrisohaver,johnbelamaric,yongtang,fturib","Google,Infoblox",2,1330,89.1420911528150134,"Google,Infoblox,SoundCloud,CNCF,Zendesk",1391,93.2305630026809651,"miekg,chrisohaver,johnbelamaric,yongtang,grobie","Google,Infoblox,SoundCloud",3,548,99.6363636363636364,"Google,Infoblox,SoundCloud,Zendesk",550,100.0000000000000000,"miekg,chrisohaver,fturib,johnbelamaric,greenpau","Google,Infoblox",2,223,74.5819397993311037,"Google,Infoblox,SoundCloud,CNCF,Orange",238,79.5986622073578595,"miekg,chrisohaver,johnbelamaric,yongtang,fturib","Google,Infoblox",2,565,87.8693623639191291,"Google,Infoblox,SoundCloud,Danmarks Nationalbank,Zendesk",606,94.2457231726283048,"miekg,fturib,johnbelamaric,chrisohaver,rtreffer","Google,Infoblox,SoundCloud",3,391,81.7991631799163180,"Infoblox,Google,SoundCloud,Dell,Name.com",433,90.5857740585774059,"miekg,chrisohaver,johnbelamaric,fturib,greenpau","Google,Infoblox",2,1167,78.2171581769436997,"Infoblox,Google,SoundCloud,Zendesk,Dell",1253,83.9812332439678284
2001,2016-03-01T00:00:00Z,2016-04-01T00:00:00Z,03/2016,31,215,116,57,42,5,44,2,1,1,2,2,1,1,1,1,1,2,1,6.935483870967742,3.7419354838709675,1.8387096774193548,1.3548387096774193,0.16129032258064516,1.4193548387096775,"miekg,fcantournet",Google,1,215,100.0000000000000000,Google,214,99.5348837209302326,miekg,Google,1,116,100.0000000000000000,Google,116,100.0000000000000000,miekg,Google,1,57,100.0000000000000000,Google,57,100.0000000000000000,"miekg,fcantournet",Google,1,42,100.0000000000000000,Google,41,97.6190476190476190,"mwitkow,miekg","Improbable,Google",2,5,100.0000000000000000,"Improbable,Google",5,100.0000000000000000,miekg,Google,1,44,100.0000000000000000,Google,44,100.0000000000000000
2002,2016-04-01T00:00:00Z,2016-05-01T00:00:00Z,04/2016,30,393,211,78,104,0,92,4,1,2,3,0,6,3,1,1,3,0,4,13.1,7.033333333333333,2.6,3.466666666666667,0,3.066666666666667,"miekg,mrichmon,vteslia,mdlayher","Google,Infoblox,DigitalOcean",3,393,100.0000000000000000,"Google,Infoblox,DigitalOcean",392,99.7455470737913486,miekg,Google,1,211,100.0000000000000000,Google,211,100.0000000000000000,"miekg,vteslia",Google,1,78,100.0000000000000000,Google,77,98.7179487179487179,"miekg,mdlayher,mrichmon","Google,DigitalOcean,Infoblox",3,104,100.0000000000000000,"Google,Infoblox,DigitalOcean",104,100.0000000000000000,,,,,,,,,"miekg,aledbf,jsimonetti,mrichmon,philips","Google,Soficom,Infoblox,Red Hat",4,91,98.9130434782608696,"Google,Soficom,Infoblox,Red Hat",89,96.7391304347826087
2003,2016-05-01T00:00:00Z,2016-06-01T00:00:00Z,05/2016,31,31,18,7,6,0,15,1,1,1,1,0,5,1,1,1,1,0,4,1,0.5806451612903226,0.22580645161290322,0.1935483870967742,0,0.4838709677419355,miekg,Google,1,31,100.0000000000000000,Google,31,100.0000000000000000,miekg,Google,1,18,100.0000000000000000,Google,18,100.0000000000000000,miekg,Google,1,7,100.0000000000000000,Google,7,100.0000000000000000,miekg,Google,1,6,100.0000000000000000,Google,6,100.0000000000000000,,,,,,,,,"miekg,philips,mrichmon,colhom,aledbf","Google,Red Hat,Infoblox,Soficom",4,15,100.0000000000000000,"Google,Red Hat,Infoblox,Soficom",15,100.0000000000000000
2004,2016-06-01T00:00:00Z,2016-07-01T00:00:00Z,06/2016,30,64,25,23,16,30,42,5,1,3,4,2,4,2,1,1,2,2,2,2.1333333333333333,0.8333333333333334,0.7666666666666667,0.5333333333333333,1,1.4,"miekg,splack,f0,mrichmon,pixelbender","Google,Infoblox",2,64,100.0000000000000000,"Google,Infoblox",57,89.0625000000000000,miekg,Google,1,25,100.0000000000000000,Google,25,100.0000000000000000,"miekg,splack,f0",Google,1,23,100.0000000000000000,Google,19,82.6086956521739130,"miekg,splack,pixelbender,mrichmon","Google,Infoblox",2,16,100.0000000000000000,"Google,Infoblox",13,81.2500000000000000,"miekg,mrichmon","Google,Infoblox",2,30,100.0000000000000000,"Google,Infoblox",30,100.0000000000000000,"miekg,f0,splack,mrichmon","Google,Infoblox",2,42,100.0000000000000000,"Google,Infoblox",30,71.4285714285714286
2005,2016-07-01T00:00:00Z,2016-08-01T00:00:00Z,07/2016,31,49,21,6,22,53,21,5,2,3,4,2,4,3,2,2,3,2,3,1.5806451612903225,0.6774193548387096,0.1935483870967742,0.7096774193548387,1.7096774193548387,0.6774193548387096,"miekg,mrichmon,leelynne,errordeveloper,kdima","Google,Infoblox,Weaveworks",3,49,100.0000000000000000,"Google,Infoblox,Weaveworks",47,95.9183673469387755,"miekg,mrichmon","Google,Infoblox",2,21,100.0000000000000000,"Google,Infoblox",21,100.0000000000000000,"miekg,kdima,mrichmon","Google,Infoblox",2,6,100.0000000000000000,"Google,Infoblox",5,83.3333333333333333,"miekg,mrichmon,leelynne,errordeveloper","Google,Infoblox,Weaveworks",3,22,100.0000000000000000,"Google,Infoblox,Weaveworks",21,95.4545454545454545,"miekg,mrichmon","Google,Infoblox",2,53,100.0000000000000000,"Google,Infoblox",53,100.0000000000000000,"miekg,aledbf,mrichmon,telephon","Google,Soficom,Infoblox",3,21,100.0000000000000000,"Google,Soficom,Infoblox",20,95.2380952380952381
