Release,Date from,Date to,Top 1 committing companies,Top 2 committing companies,Top 3 committing companies,Top 4 committing companies,Top 5 committing companies,Top 10 committing companies,Top 15 committing companies,Top 20 committing companies,Top 25 committing companies,Top 30 committing companies,Top 50 committing companies,Top 100 committing companies,Top 200 committing companies,Top 500 committing companies,Top 1000 committing companies
Before joining CNCF,9/14/2016,9/13/2017,Lyft,"Lyft,Google","Lyft,Google,Datawire.io","Lyft,Google,Datawire.io,CNCF","Lyft,Google,Datawire.io,CNCF","Lyft,Google,Datawire.io,CNCF","Lyft,Google,Datawire.io,CNCF","Lyft,Google,Datawire.io,CNCF","Lyft,Google,Datawire.io,CNCF","Lyft,Google,Datawire.io,CNCF","Lyft,Google,Datawire.io,CNCF","Lyft,Google,Datawire.io,CNCF","Lyft,Google,Datawire.io,CNCF","Lyft,Google,Datawire.io,CNCF","Lyft,Google,Datawire.io,CNCF"
Since joining CNCF,9/13/2017,4/17/2018,Lyft,"Lyft,Google","Lyft,Google,SalesForce","Lyft,Google,SalesForce,Apple","Lyft,Google,SalesForce,Apple,Datawire.io","Lyft,Google,SalesForce,Apple,Datawire.io,IBM,Turbine Labs,CNCF","Lyft,Google,SalesForce,Apple,Datawire.io,IBM,Turbine Labs,CNCF","Lyft,Google,SalesForce,Apple,Datawire.io,IBM,Turbine Labs,CNCF","Lyft,Google,SalesForce,Apple,Datawire.io,IBM,Turbine Labs,CNCF","Lyft,Google,SalesForce,Apple,Datawire.io,IBM,Turbine Labs,CNCF","Lyft,Google,SalesForce,Apple,Datawire.io,IBM,Turbine Labs,CNCF","Lyft,Google,SalesForce,Apple,Datawire.io,IBM,Turbine Labs,CNCF","Lyft,Google,SalesForce,Apple,Datawire.io,IBM,Turbine Labs,CNCF","Lyft,Google,SalesForce,Apple,Datawire.io,IBM,Turbine Labs,CNCF","Lyft,Google,SalesForce,Apple,Datawire.io,IBM,Turbine Labs,CNCF"
