ord,date_from,date_to,release,days,contributions,pushes,issue_evs,pr_evs,pr_reviews,comment_evs,contributors,committers,issuers,pr_creators,pr_reviewers,commenters,contributing_coms,committing_coms,issuers_coms,pr_creating_coms,pr_reviewing_coms,commenting_coms,contributions_per_day,pushes_per_day,issue_evs_per_day,pr_evs_per_day,pr_reviews_per_day,comment_evs_per_day,top_contributors,top_contributors_coms,n_top_contributing_coms,top_contributions,top_contributions_perc,top_committers,top_committers_coms,n_top_committing_coms,top_commits,top_commits_perc,top_issuers,top_issuers_coms,n_top_issuers_coms,top_issues,top_issues_perc,top_pr_creators,top_pr_creators_coms,n_top_pr_creators_coms,top_prs,top_prs_perc,top_reviewers,top_reviewers_coms,n_top_reviewers_coms,top_reviews,top_reviews_perc,top_commenters,top_commenters_coms,n_top_commenters_coms,top_comments,top_comments_perc
109,2017-06-29T22:53:16Z,2017-09-28T22:13:57Z,v1.7.0 - v1.8.0,90,31372,5916,8093,17363,32107,77244,2793,182,2047,1422,841,3744,634,39,379,530,268,689,348.5777777777778,65.73333333333333,89.92222222222222,192.92222222222222,356.74444444444447,858.2666666666667,"chenopis,krzyzacy,aledbf,Steve53,taotaotheripper","Google,Soficom",2,4358,13.8913680989417315,"chenopis,krzyzacy,Steve53,aledbf,mgoodness","Google,Soficom,WIDEN",3,1765,29.8343475321162948,"luxas,floreks,aledbf,maciaszczykm,zacharysarah","Independent,Fujitsu,Soficom,CNCF",4,690,8.5258865686395651,"chenopis,krzyzacy,aledbf,shyamjvs,Steve53","Google,Soficom",2,2313,13.3214306283476358,"sttts,luxas,liggitt,msau42,taotaotheripper","Mesosphere,Independent,Red Hat,Google",4,4057,12.6358737969913103,"zhaoxpZTE,luxas,krzyzacy,liggitt,dims","Independent,Google,Red Hat,Huawei",4,6837,8.8511729066335249
110,2017-09-28T22:13:57Z,2017-12-15T20:53:13Z,v1.8.0 - v1.9.0,77,25011,4098,7501,13412,23936,63195,2851,166,2021,1463,817,3881,558,38,308,468,226,631,324.8181818181818,53.22077922077922,97.41558441558442,174.1818181818182,310.85714285714283,820.7142857142857,"aledbf,Steve53,taotaotheripper,mattymo,unguiculus","Soficom,Mirantis,Codecentric AG",3,2873,11.4869457438726960,"Steve53,chenopis,aledbf,unguiculus,taotaotheripper","Google,Soficom,Codecentric AG",3,1040,25.3782332845290386,"chrislovecnm,aledbf,bacongobbler,luxas,irfanurrehman","CNM Consulting,Soficom,Microsoft,Independent,Huawei",5,869,11.5851219837355019,"Steve53,aledbf,taotaotheripper,justinsb,BenTheElder","Soficom,FathomDB,Google",3,1520,11.3331345064121682,"liggitt,sttts,luxas,msau42,taotaotheripper","Red Hat,Mesosphere,Independent,Google",4,3274,13.6781417112299465,"BenTheElder,dims,chrislovecnm,krzyzacy,irfanurrehman","Google,Huawei,CNM Consulting",3,7126,11.2762085608038611
111,2017-12-15T20:53:13Z,2018-03-26T16:41:58Z,v1.9.0 - v1.10.0,100,25904,3388,8416,14100,23745,74265,3842,153,2756,1896,1033,5500,476,37,310,376,234,613,259.04,33.88,84.16,141,237.45,742.65,"aledbf,tengqm,bacongobbler,floreks,MarkThink","Soficom,IBM,Microsoft,Fujitsu,Caicloud",5,2155,8.3191785052501544,"floreks,maciaszczykm,MarkThink,aledbf,chenopis","Fujitsu,Caicloud,Soficom,Google",4,929,27.4203069657615112,"aledbf,tengqm,bacongobbler,liggitt,floreks","Soficom,IBM,Microsoft,Red Hat,Fujitsu",5,636,7.5570342205323194,"aledbf,BenTheElder,tengqm,justinsb,AdamDang","Soficom,Google,IBM,FathomDB,DaoCloud",5,1064,7.5460992907801418,"liggitt,sttts,BenTheElder,unguiculus,deads2k","Red Hat,Mesosphere,Google,Codecentric AG",4,3088,13.0048431248683933,"BenTheElder,liggitt,unguiculus,chrislovecnm,krzyzacy","Google,Red Hat,Codecentric AG,CNM Consulting",4,7464,10.0504948495253484
112,2018-03-26T16:41:58Z,2018-04-11T11:03:34.794437Z,v1.10.0 - now,15,4316,497,1201,2618,3982,12198,1069,89,665,620,424,1721,150,29,96,113,95,253,287.73333333333335,33.13333333333333,80.06666666666666,174.53333333333333,265.46666666666664,813.2,"AdamDang,aledbf,MarkThink,woopstar,brendandburns","DaoCloud,Soficom,Caicloud,PasientSky AS,Microsoft",5,452,10.4726598702502317,"MarkThink,aledbf,woopstar,brendandburns,rhatdan","Caicloud,Soficom,PasientSky AS,Microsoft,Red Hat",5,145,29.1750503018108652,"timothysc,aledbf,bacongobbler,dims,brendandburns","Heptio,Soficom,Microsoft,Huawei",4,101,8.4096586178184846,"AdamDang,aledbf,jonyhy96,MarkThink,woopstar","DaoCloud,Soficom,Caicloud,PasientSky AS",4,314,11.9938884644766998,"msau42,liggitt,sttts,timstoop,fejta","Google,Red Hat,Mesosphere,Tim Stoop Holding",4,518,13.0085384229030638,"timstoop,dims,unguiculus,BenTheElder,liggitt","Tim Stoop Holding,Huawei,Codecentric AG,Google,Red Hat",5,1487,12.1905230365633710
206,2014-06-01T00:00:00Z,2014-07-01T00:00:00Z,2014-06-01,30,1169,672,113,384,403,623,51,43,21,41,14,41,18,17,6,17,4,16,38.96666666666667,22.4,3.7666666666666666,12.8,13.433333333333334,20.766666666666666,"brendandburns,lavalamp,jbeda,thockin,jjhuff","Google,motion.social",2,942,80.5816937553464500,"brendandburns,lavalamp,jbeda,jjhuff,thockin","Google,motion.social",2,547,81.3988095238095238,"brendandburns,lavalamp,jbeda,thockin,bgrant0607",Google,1,89,78.7610619469026549,"lavalamp,brendandburns,jbeda,thockin,jjhuff","Google,motion.social",2,318,82.8125000000000000,"lavalamp,brendandburns,thockin,proppy,monnand",Google,1,362,89.8263027295285360,"lavalamp,brendandburns,thockin,jbeda,jjhuff","Google,motion.social",2,419,67.2552166934189406
207,2014-07-01T00:00:00Z,2014-08-01T00:00:00Z,2014-07-01,31,1981,1184,189,608,1303,1905,97,66,41,61,40,77,20,16,8,17,11,20,63.903225806451616,38.193548387096776,6.096774193548387,19.612903225806452,42.03225806451613,61.45161290322581,"brendandburns,lavalamp,smarterclayton,thockin,monnand","Google,Red Hat",2,1189,60.0201918223119637,"brendandburns,lavalamp,smarterclayton,monnand,thockin","Google,Red Hat",2,684,57.7702702702702703,"brendandburns,lavalamp,smarterclayton,dchen1107,erictune","Google,Red Hat",2,114,60.3174603174603175,"brendandburns,lavalamp,smarterclayton,thockin,kelseyhightower","Google,Red Hat",2,410,67.4342105263157895,"lavalamp,brendandburns,smarterclayton,thockin,Sarsate","Google,Red Hat",2,1021,78.3576362240982348,"lavalamp,smarterclayton,brendandburns,thockin,monnand","Google,Red Hat",2,1338,70.2362204724409449
208,2014-08-01T00:00:00Z,2014-09-01T00:00:00Z,2014-08-01,31,2087,1296,205,586,1421,1947,95,74,37,52,37,85,24,17,6,17,9,22,67.3225806451613,41.806451612903224,6.612903225806452,18.903225806451612,45.83870967741935,62.806451612903224,"brendandburns,lavalamp,smarterclayton,thockin,derekwaynecarr","Google,Red Hat",2,1167,55.9175850503114518,"brendandburns,lavalamp,smarterclayton,derekwaynecarr,thockin","Google,Red Hat",2,651,50.2314814814814815,"lavalamp,brendandburns,smarterclayton,thockin,jbeda","Google,Red Hat",2,124,60.4878048780487805,"lavalamp,brendandburns,smarterclayton,thockin,jbeda","Google,Red Hat",2,411,70.1365187713310580,"lavalamp,smarterclayton,thockin,brendandburns,Sarsate","Google,Red Hat",2,1135,79.8733286418015482,"lavalamp,smarterclayton,brendandburns,thockin,jbeda","Google,Red Hat",2,1385,71.1350796096558808
209,2014-09-01T00:00:00Z,2014-10-01T00:00:00Z,2014-09-01,30,2092,1356,236,500,1707,2166,101,74,49,55,46,95,25,18,13,17,11,22,69.73333333333333,45.2,7.866666666666666,16.666666666666668,56.9,72.2,"brendandburns,thockin,lavalamp,jbeda,smarterclayton","Google,Red Hat",2,1032,49.3307839388145315,"brendandburns,thockin,lavalamp,jbeda,smarterclayton","Google,Red Hat",2,609,44.9115044247787611,"bgrant0607,brendandburns,thockin,jbeda,lavalamp",Google,1,127,53.8135593220338983,"brendandburns,lavalamp,thockin,jbeda,smarterclayton","Google,Red Hat",2,317,63.4000000000000000,"thockin,lavalamp,brendandburns,smarterclayton,bgrant0607","Google,Red Hat",2,1054,61.7457527826596368,"thockin,smarterclayton,lavalamp,brendandburns,jbeda","Google,Red Hat",2,1301,60.0646352723915051
210,2014-10-01T00:00:00Z,2014-11-01T00:00:00Z,2014-10-01,31,2801,1733,327,741,1441,2580,113,77,53,61,33,96,27,20,11,15,9,21,90.35483870967742,55.903225806451616,10.548387096774194,23.903225806451612,46.483870967741936,83.2258064516129,"brendandburns,thockin,jbeda,lavalamp,erictune",Google,1,1265,45.1624419850053552,"brendandburns,jbeda,satnam6502,lavalamp,thockin",Google,1,716,41.3156376226197346,"thockin,bgrant0607,lavalamp,jbeda,brendandburns",Google,1,182,55.6574923547400612,"brendandburns,lavalamp,jbeda,thockin,smarterclayton","Google,Red Hat",2,424,57.2199730094466937,"thockin,lavalamp,smarterclayton,bgrant0607,erictune","Google,Red Hat",2,867,60.1665510062456627,"thockin,lavalamp,smarterclayton,bgrant0607,brendandburns","Google,Red Hat",2,1422,55.1162790697674419
211,2014-11-01T00:00:00Z,2014-12-01T00:00:00Z,2014-11-01,30,2678,1659,305,714,1232,2522,130,89,63,77,47,119,37,28,14,23,10,35,89.26666666666667,55.3,10.166666666666666,23.8,41.06666666666667,84.06666666666666,"brendandburns,erictune,lavalamp,jbeda,bgrant0607",Google,1,1099,41.0380881254667662,"brendandburns,erictune,markturansky,lavalamp,jbeda","Google,Red Hat",2,636,38.3363471971066908,"erictune,bgrant0607,jbeda,lavalamp,thockin",Google,1,151,49.5081967213114754,"brendandburns,lavalamp,jbeda,erictune,bgrant0607",Google,1,372,52.1008403361344538,"smarterclayton,lavalamp,erictune,bgrant0607,brendandburns","Red Hat,Google",2,675,54.7889610389610390,"smarterclayton,lavalamp,erictune,bgrant0607,thockin","Red Hat,Google",2,1277,50.6344171292624901
212,2014-12-01T00:00:00Z,2015-01-01T00:00:00Z,2014-12-01,31,2500,1494,382,624,934,2415,138,96,71,77,41,136,36,28,16,26,11,40,80.64516129032258,48.193548387096776,12.32258064516129,20.129032258064516,30.129032258064516,77.90322580645162,"brendandburns,lavalamp,bgrant0607,jbeda,smarterclayton","Google,Red Hat",2,975,39.0000000000000000,"brendandburns,lavalamp,jbeda,mikedanese,satnam6502",Google,1,484,32.3962516733601071,"brendandburns,bgrant0607,lavalamp,roberthbailey,goltermann",Google,1,186,48.6910994764397906,"brendandburns,lavalamp,bgrant0607,jbeda,smarterclayton","Google,Red Hat",2,350,56.0897435897435897,"lavalamp,brendandburns,smarterclayton,bgrant0607,thockin","Google,Red Hat",2,557,59.6359743040685225,"bgrant0607,lavalamp,brendandburns,smarterclayton,thockin","Google,Red Hat",2,1272,52.6708074534161491
213,2015-01-01T00:00:00Z,2015-02-01T00:00:00Z,2015-01-01,31,1958,432,544,982,1524,4591,128,22,85,83,48,153,37,4,20,30,11,37,63.16129032258065,13.935483870967742,17.548387096774192,31.677419354838708,49.16129032258065,148.09677419354838,"thockin,brendandburns,bgrant0607,lavalamp,satnam6502",Google,1,878,44.8416751787538304,"thockin,bgrant0607,brendandburns,lavalamp,satnam6502",Google,1,255,59.0277777777777778,"thockin,bgrant0607,satnam6502,lavalamp,brendandburns",Google,1,222,40.8088235294117647,"brendandburns,thockin,satnam6502,bgrant0607,lavalamp",Google,1,401,40.8350305498981670,"bgrant0607,smarterclayton,thockin,erictune,lavalamp","Google,Red Hat",2,830,54.4619422572178478,"bgrant0607,thockin,smarterclayton,erictune,brendandburns","Google,Red Hat",2,2112,46.0030494445654541
214,2015-02-01T00:00:00Z,2015-03-01T00:00:00Z,2015-02-01,28,2279,515,610,1154,1773,4994,155,24,105,116,71,180,41,3,22,39,16,47,81.39285714285714,18.392857142857142,21.785714285714285,41.214285714285715,63.32142857142857,178.35714285714286,"bgrant0607,zmerlynn,brendandburns,thockin,smarterclayton","Google,Red Hat",2,791,34.7082053532250987,"bgrant0607,zmerlynn,brendandburns,vmarmol,smarterclayton","Google,Red Hat",2,231,44.8543689320388350,"bgrant0607,zmerlynn,satnam6502,brendandburns,thockin",Google,1,224,36.7213114754098361,"brendandburns,zmerlynn,bgrant0607,smarterclayton,vmarmol","Google,Red Hat",2,375,32.4956672443674177,"bgrant0607,thockin,smarterclayton,zmerlynn,vmarmol","Google,Red Hat",2,827,46.6441060349689791,"bgrant0607,smarterclayton,thockin,zmerlynn,brendandburns","Google,Red Hat",2,1846,36.9643572286744093
215,2015-03-01T00:00:00Z,2015-04-01T00:00:00Z,2015-03-01,31,3448,777,927,1744,3324,7822,169,36,114,129,91,232,48,4,24,45,24,56,111.2258064516129,25.06451612903226,29.903225806451612,56.25806451612903,107.2258064516129,252.32258064516128,"vmarmol,bgrant0607,brendandburns,zmerlynn,satnam6502",Google,1,1144,33.1786542923433875,"vmarmol,bgrant0607,brendandburns,zmerlynn,roberthbailey",Google,1,356,45.8172458172458172,"bgrant0607,vmarmol,satnam6502,roberthbailey,erictune",Google,1,266,28.6947141316073355,"vmarmol,bgrant0607,brendandburns,zmerlynn,satnam6502",Google,1,546,31.3073394495412844,"thockin,bgrant0607,vmarmol,smarterclayton,lavalamp","Google,Red Hat",2,1405,42.2683513838748496,"bgrant0607,vmarmol,smarterclayton,thockin,erictune","Google,Red Hat",2,2464,31.5008949117872667
216,2015-04-01T00:00:00Z,2015-05-01T00:00:00Z,2015-04-01,30,3392,771,847,1774,3593,8103,219,36,145,150,104,276,55,4,31,43,26,65,113.06666666666666,25.7,28.233333333333334,59.13333333333333,119.76666666666667,270.1,"vmarmol,bgrant0607,lavalamp,dchen1107,roberthbailey",Google,1,874,25.7665094339622642,"vmarmol,dchen1107,bgrant0607,lavalamp,zmerlynn",Google,1,300,38.9105058365758755,"lavalamp,bgrant0607,quinton-hoole,thockin,roberthbailey",Google,1,216,25.5017709563164109,"vmarmol,dchen1107,zmerlynn,roberthbailey,bgrant0607",Google,1,412,23.2243517474633596,"lavalamp,thockin,bgrant0607,smarterclayton,vmarmol","Google,Red Hat",2,1262,35.1238519343167270,"bgrant0607,smarterclayton,thockin,lavalamp,vmarmol","Google,Red Hat",2,2235,27.5823768974453906
217,2015-05-01T00:00:00Z,2015-06-01T00:00:00Z,2015-05-01,31,3463,762,919,1782,3115,8786,237,37,183,138,93,291,67,4,40,49,22,75,111.70967741935483,24.580645161290324,29.64516129032258,57.483870967741936,100.48387096774194,283.4193548387097,"vmarmol,thockin,dchen1107,rjnagal,roberthbailey",Google,1,962,27.7793820386947733,"vmarmol,thockin,dchen1107,rjnagal,nikhiljindal",Google,1,345,45.2755905511811024,"thockin,roberthbailey,quinton-hoole,caesarxuchao,justinsb","Google,FathomDB",2,202,21.9804134929270947,"vmarmol,thockin,dchen1107,rjnagal,wojtek-t",Google,1,466,26.1503928170594837,"lavalamp,bgrant0607,thockin,smarterclayton,pmorie","Google,Red Hat",2,1031,33.0979133226324238,"bgrant0607,thockin,smarterclayton,roberthbailey,lavalamp","Google,Red Hat",2,2449,27.8738902799908946
218,2015-06-01T00:00:00Z,2015-07-01T00:00:00Z,2015-06-01,30,3770,758,1115,1897,2872,9731,256,28,193,151,103,346,67,3,44,53,23,85,125.66666666666667,25.266666666666666,37.166666666666664,63.233333333333334,95.73333333333333,324.3666666666667,"satnam6502,bgrant0607,ArtfulCoder,saad-ali,quinton-hoole",Google,1,1090,28.9124668435013263,"ArtfulCoder,satnam6502,bgrant0607,saad-ali,quinton-hoole",Google,1,397,52.3746701846965699,"thockin,bgrant0607,satnam6502,erictune,quinton-hoole",Google,1,285,25.5605381165919283,"satnam6502,ArtfulCoder,bgrant0607,brendandburns,krousey",Google,1,516,27.2008434370057986,"lavalamp,bgrant0607,quinton-hoole,thockin,brendandburns",Google,1,930,32.3816155988857939,"bgrant0607,thockin,quinton-hoole,lavalamp,satnam6502",Google,1,2559,26.2974000616586168
219,2015-07-01T00:00:00Z,2015-08-01T00:00:00Z,2015-07-01,31,4061,853,995,2213,3701,10283,284,25,208,158,110,377,81,1,43,62,29,92,131,27.516129032258064,32.096774193548384,71.38709677419355,119.38709677419355,331.7096774193548,"thockin,mikedanese,zmerlynn,bgrant0607,erictune",Google,1,1507,37.1090864319133218,"mikedanese,thockin,zmerlynn,bgrant0607,yujuhong",Google,1,459,53.8100820633059789,"thockin,bgrant0607,erictune,mikedanese,zmerlynn",Google,1,258,25.9296482412060302,"mikedanese,thockin,zmerlynn,bgrant0607,erictune",Google,1,808,36.5115228197017623,"bgrant0607,thockin,davidopp,lavalamp,brendandburns",Google,1,1398,37.7735747095379627,"bgrant0607,thockin,zmerlynn,lavalamp,mikedanese",Google,1,3179,30.9151025965185257
220,2015-08-01T00:00:00Z,2015-09-01T00:00:00Z,2015-08-01,31,3783,695,1078,2010,4634,9413,344,31,251,202,138,454,104,6,66,75,40,120,122.03225806451613,22.419354838709676,34.774193548387096,64.83870967741936,149.48387096774192,303.64516129032256,"brendandburns,wojtek-t,gmarek,mikedanese,alex-mohr",Google,1,818,21.6230504890298705,"wojtek-t,alex-mohr,gmarek,brendandburns,saad-ali",Google,1,248,35.6834532374100719,"goltermann,roberthbailey,gmarek,bgrant0607,yujuhong",Google,1,249,23.0983302411873840,"brendandburns,mikedanese,wojtek-t,zmerlynn,gmarek",Google,1,494,24.5771144278606965,"bgrant0607,thockin,smarterclayton,vishh,nikhiljindal","Google,Red Hat",2,1372,29.6072507552870091,"bgrant0607,smarterclayton,thockin,brendandburns,wojtek-t","Google,Red Hat",2,2085,22.1502177839158610
