ord,date_from,date_to,release,days,contributions,pushes,issue_evs,pr_evs,pr_reviews,comment_evs,contributors,committers,issuers,pr_creators,pr_reviewers,commenters,contributing_coms,committing_coms,issuers_coms,pr_creating_coms,pr_reviewing_coms,commenting_coms,contributions_per_day,pushes_per_day,issue_evs_per_day,pr_evs_per_day,pr_reviews_per_day,comment_evs_per_day,top_contributors,top_contributors_coms,n_top_contributing_coms,top_contributions,top_contributions_perc,top_contributing_coms,top_comp_contributions,top_comp_contributions_perc,top_committers,top_committers_coms,n_top_committing_coms,top_commits,top_commits_perc,top_committing_coms,top_comp_commits,top_comp_commits_perc,top_issuers,top_issuers_coms,n_top_issuers_coms,top_issues,top_issues_perc,top_issuing_coms,top_comp_issues,top_comp_issues_perc,top_pr_creators,top_pr_creators_coms,n_top_pr_creators_coms,top_prs,top_prs_perc,top_pr_creating_coms,top_comp_prs,top_comp_prs_perc,top_reviewers,top_reviewers_coms,n_top_reviewers_coms,top_reviews,top_reviews_perc,top_reviewing_coms,top_comp_reviews,top_comp_reviews_perc,top_commenters,top_commenters_coms,n_top_commenters_coms,top_comments,top_comments_perc,top_commenting_coms,top_comp_comments,top_comp_comments_perc
1,2017-08-23T00:00:00Z,2018-03-29T00:00:00Z,Before joining CNCF,218,463,195,60,208,118,90,25,12,14,20,16,25,8,2,3,7,5,6,2.123853211009174,0.8944954128440367,0.27522935779816515,0.9541284403669725,0.5412844036697247,0.41284403669724773,drrt,Scytale,1,196,42.3326133909287257,Scytale,294,63.4989200863930886,drrt,Scytale,1,78,40.0000000000000000,Scytale,121,62.0512820512820513,drrt,Scytale,1,18,30.0000000000000000,Scytale,27,45.0000000000000000,drrt,Scytale,1,100,48.0769230769230769,Scytale,146,70.1923076923076923,evan2645,Scytale,1,69,58.4745762711864407,Scytale,80,67.7966101694915254,evan2645,Scytale,1,20,22.2222222222222222,Scytale,29,32.2222222222222222
2,2018-03-29T00:00:00Z,2018-04-17T00:00:00Z,Since joining CNCF,19,31,8,8,15,7,6,8,4,4,8,3,5,2,1,2,2,1,2,1.631578947368421,0.42105263157894735,0.42105263157894735,0.7894736842105263,0.3684210526315789,0.3157894736842105,drrt,Scytale,1,9,29.0322580645161290,Scytale,20,64.5161290322580645,drrt,Scytale,1,4,50.0000000000000000,Scytale,6,75.0000000000000000,amartinezfayo,Scytale,1,2,25.0000000000000000,Scytale,6,75.0000000000000000,evan2645,Scytale,1,3,20.0000000000000000,Scytale,8,53.3333333333333333,MarcosDY,,0,3,42.8571428571428571,Scytale,4,57.1428571428571429,evan2645,Scytale,1,2,33.3333333333333333,Scytale,3,50.0000000000000000
1001,2017-08-23T00:00:00Z,2018-01-01T00:00:00Z,2017,131,318,138,36,144,66,62,18,9,7,17,14,18,6,1,2,6,5,4,2.427480916030534,1.0534351145038168,0.2748091603053435,1.099236641221374,0.5038167938931297,0.4732824427480916,drrt,Scytale,1,160,50.3144654088050314,Scytale,230,72.3270440251572327,drrt,Scytale,1,66,47.8260869565217391,Scytale,101,73.1884057971014493,drrt,Scytale,1,16,44.4444444444444444,Scytale,21,58.3333333333333333,drrt,Scytale,1,78,54.1666666666666667,Scytale,108,75.0000000000000000,evan2645,Scytale,1,33,50.0000000000000000,Scytale,41,62.1212121212121212,evan2645,Scytale,1,15,24.1935483870967742,Scytale,24,38.7096774193548387
1005,2018-01-01T00:00:00Z,2018-04-17T00:00:00Z,2018,106,176,65,32,79,59,34,16,10,12,12,7,15,3,2,2,3,2,4,1.6603773584905661,0.6132075471698113,0.3018867924528302,0.7452830188679245,0.5566037735849056,0.32075471698113206,drrt,Scytale,1,45,25.5681818181818182,Scytale,84,47.7272727272727273,drrt,Scytale,1,16,24.6153846153846154,Scytale,26,40.0000000000000000,evan2645,Scytale,1,5,15.6250000000000000,Scytale,12,37.5000000000000000,drrt,Scytale,1,25,31.6455696202531646,Scytale,46,58.2278481012658228,evan2645,Scytale,1,36,61.0169491525423729,Scytale,43,72.8813559322033898,evan2645,Scytale,1,7,20.5882352941176471,Scytale,8,23.5294117647058824
2001,2017-08-01T00:00:00Z,2017-09-01T00:00:00Z,08/2017,31,53,33,7,13,9,17,9,6,3,6,4,7,2,1,1,2,1,1,1.7096774193548387,1.064516129032258,0.22580645161290322,0.41935483870967744,0.2903225806451613,0.5483870967741935,suniljames,,0,16,30.1886792452830189,Scytale,18,33.9622641509433962,suniljames,,0,16,48.4848484848484848,Scytale,13,39.3939393939393939,briansmith,,0,4,57.1428571428571429,Scytale,1,14.2857142857142857,briansmith,,0,5,38.4615384615384615,Scytale,4,30.7692307692307692,evan2645,Scytale,1,4,44.4444444444444444,Scytale,6,66.6666666666666667,rra,,0,7,41.1764705882352941,Scytale,4,23.5294117647058824
2002,2017-09-01T00:00:00Z,2017-10-01T00:00:00Z,09/2017,30,39,21,6,12,7,17,7,5,3,4,3,5,1,1,1,1,1,1,1.3,0.7,0.2,0.4,0.23333333333333334,0.5666666666666667,evan2645,Scytale,1,13,33.3333333333333333,Scytale,31,79.4871794871794872,drrt,Scytale,1,7,33.3333333333333333,Scytale,17,80.9523809523809524,evan2645,Scytale,1,3,50.0000000000000000,Scytale,3,50.0000000000000000,evan2645,Scytale,1,5,41.6666666666666667,Scytale,11,91.6666666666666667,evan2645,Scytale,1,4,57.1428571428571429,Scytale,6,85.7142857142857143,evan2645,Scytale,1,8,47.0588235294117647,Scytale,8,47.0588235294117647
2003,2017-10-01T00:00:00Z,2017-11-01T00:00:00Z,10/2017,31,122,47,15,60,10,8,7,3,2,7,5,6,3,1,2,3,3,2,3.935483870967742,1.5161290322580645,0.4838709677419355,1.935483870967742,0.3225806451612903,0.25806451612903225,drrt,Scytale,1,89,72.9508196721311475,Scytale,116,95.0819672131147541,drrt,Scytale,1,33,70.2127659574468085,Scytale,47,100.0000000000000000,drrt,Scytale,1,13,86.6666666666666667,Scytale,13,86.6666666666666667,drrt,Scytale,1,43,71.6666666666666667,Scytale,56,93.3333333333333333,evan2645,Scytale,1,5,50.0000000000000000,Scytale,7,70.0000000000000000,drrt,Scytale,1,3,37.5000000000000000,Scytale,4,50.0000000000000000
2004,2017-11-01T00:00:00Z,2017-12-01T00:00:00Z,11/2017,30,32,10,1,21,27,9,9,4,1,9,7,5,3,1,1,3,2,2,1.0666666666666667,0.3333333333333333,0.03333333333333333,0.7,0.9,0.3,drrt,Scytale,1,10,31.2500000000000000,Scytale,20,62.5000000000000000,drrt,Scytale,1,4,40.0000000000000000,Scytale,7,70.0000000000000000,drrt,Scytale,1,1,100.0000000000000000,Scytale,1,100.0000000000000000,evan2645,Scytale,1,6,28.5714285714285714,Scytale,12,57.1428571428571429,evan2645,Scytale,1,19,70.3703703703703704,Scytale,20,74.0740740740740741,kunzimariano,,0,2,22.2222222222222222,Scytale,4,44.4444444444444444
2005,2017-12-01T00:00:00Z,2018-01-01T00:00:00Z,12/2017,31,72,27,7,38,13,11,7,4,4,5,5,8,1,1,1,1,2,3,2.3225806451612905,0.8709677419354839,0.22580645161290322,1.2258064516129032,0.41935483870967744,0.3548387096774194,drrt,Scytale,1,40,55.5555555555555556,Scytale,45,62.5000000000000000,drrt,Scytale,1,15,55.5555555555555556,Scytale,17,62.9629629629629630,ajessup,,0,3,42.8571428571428571,Scytale,3,42.8571428571428571,drrt,Scytale,1,23,60.5263157894736842,Scytale,25,65.7894736842105263,ajessup,,0,8,61.5384615384615385,Scytale,2,15.3846153846153846,evan2645,Scytale,1,3,27.2727272727272727,Scytale,4,36.3636363636363636
2006,2018-01-01T00:00:00Z,2018-02-01T00:00:00Z,01/2018,31,60,29,3,28,34,10,7,5,2,6,3,5,1,1,0,1,1,2,1.935483870967742,0.9354838709677419,0.0967741935483871,0.9032258064516129,1.096774193548387,0.3225806451612903,drrt,Scytale,1,19,31.6666666666666667,Scytale,25,41.6666666666666667,walmav,,0,12,41.3793103448275862,Scytale,9,31.0344827586206897,paul-argeniss,,0,2,66.6666666666666667,,,,drrt,Scytale,1,12,42.8571428571428571,Scytale,16,57.1428571428571429,evan2645,Scytale,1,30,88.2352941176470588,Scytale,30,88.2352941176470588,ajessup,,0,5,50.0000000000000000,Google,2,20.0000000000000000
2007,2018-02-01T00:00:00Z,2018-03-01T00:00:00Z,02/2018,28,71,26,15,30,0,15,12,10,8,7,0,9,2,2,1,2,0,2,2.5357142857142856,0.9285714285714286,0.5357142857142857,1.0714285714285714,0,0.5357142857142857,evan2645,Scytale,1,16,22.5352112676056338,Scytale,33,46.4788732394366197,martincapello,,0,7,26.9230769230769231,Scytale,10,38.4615384615384615,y2bishop2y,,0,4,26.6666666666666667,Scytale,3,20.0000000000000000,drrt,Scytale,1,10,33.3333333333333333,Scytale,20,66.6666666666666667,,,,,,,,,evan2645,Scytale,1,5,33.3333333333333333,Scytale,5,33.3333333333333333
2008,2018-03-01T00:00:00Z,2018-04-01T00:00:00Z,03/2018,31,28,5,9,14,19,8,9,3,4,7,4,4,2,1,2,2,2,2,0.9032258064516129,0.16129032258064516,0.2903225806451613,0.45161290322580644,0.6129032258064516,0.25806451612903225,evan2645,Scytale,1,10,35.7142857142857143,Scytale,14,50.0000000000000000,evan2645,Scytale,1,3,60.0000000000000000,Scytale,3,60.0000000000000000,caniszczyk,CNCF,1,3,33.3333333333333333,Scytale,5,55.5555555555555556,evan2645,Scytale,1,4,28.5714285714285714,Scytale,6,42.8571428571428571,justinburke,Google,1,6,31.5789473684210526,Scytale,10,52.6315789473684211,caniszczyk,CNCF,1,3,37.5000000000000000,CNCF,3,37.5000000000000000
2009,2018-04-01T00:00:00Z,2018-05-01T00:00:00Z,04/2018,30,17,5,5,7,6,1,4,2,3,3,3,1,2,1,2,1,1,1,0.5666666666666667,0.16666666666666666,0.16666666666666666,0.23333333333333334,0.2,0.03333333333333333,drrt,Scytale,1,9,52.9411764705882353,Scytale,12,70.5882352941176471,drrt,Scytale,1,4,80.0000000000000000,Scytale,4,80.0000000000000000,drrt,Scytale,1,2,40.0000000000000000,Scytale,4,80.0000000000000000,drrt,Scytale,1,3,42.8571428571428571,Scytale,4,57.1428571428571429,MarcosDY,,0,3,50.0000000000000000,Scytale,3,50.0000000000000000,amartinezfayo,Scytale,1,1,100.0000000000000000,Scytale,1,100.0000000000000000
3001,2017-07-01T00:00:00Z,2017-10-01T00:00:00Z,Quarter from 07/2017,92,92,54,13,25,16,34,10,7,4,8,5,10,2,1,1,2,1,1,1,0.5869565217391305,0.14130434782608695,0.2717391304347826,0.17391304347826086,0.3695652173913043,drrt,Scytale,1,21,22.8260869565217391,Scytale,49,53.2608695652173913,suniljames,,0,19,35.1851851851851852,Scytale,30,55.5555555555555556,briansmith,,0,5,38.4615384615384615,Scytale,4,30.7692307692307692,drrt,Scytale,1,7,28.0000000000000000,Scytale,15,60.0000000000000000,evan2645,Scytale,1,8,50.0000000000000000,Scytale,12,75.0000000000000000,evan2645,Scytale,1,10,29.4117647058823529,Scytale,12,35.2941176470588235
3004,2017-10-01T00:00:00Z,2018-01-01T00:00:00Z,Quarter from 10/2017,92,226,84,23,119,50,28,16,6,5,14,11,14,5,1,2,5,5,4,2.4565217391304346,0.9130434782608695,0.25,1.2934782608695652,0.5434782608695652,0.30434782608695654,drrt,Scytale,1,139,61.5044247787610619,Scytale,181,80.0884955752212389,drrt,Scytale,1,52,61.9047619047619048,Scytale,71,84.5238095238095238,drrt,Scytale,1,16,69.5652173913043478,Scytale,17,73.9130434782608696,drrt,Scytale,1,71,59.6638655462184874,Scytale,93,78.1512605042016807,evan2645,Scytale,1,25,50.0000000000000000,Scytale,29,58.0000000000000000,drrt,Scytale,1,6,21.4285714285714286,Scytale,12,42.8571428571428571
3007,2018-01-01T00:00:00Z,2018-04-01T00:00:00Z,Quarter from 01/2018,90,159,60,27,72,53,33,16,10,12,12,6,14,3,2,2,3,2,4,1.7666666666666666,0.6666666666666666,0.3,0.8,0.5888888888888889,0.36666666666666664,drrt,Scytale,1,36,22.6415094339622642,Scytale,72,45.2830188679245283,walmav,,0,16,26.6666666666666667,Scytale,22,36.6666666666666667,evan2645,Scytale,1,5,18.5185185185185185,Scytale,8,29.6296296296296296,drrt,Scytale,1,22,30.5555555555555556,Scytale,42,58.3333333333333333,evan2645,Scytale,1,36,67.9245283018867925,Scytale,40,75.4716981132075472,evan2645,Scytale,1,7,21.2121212121212121,Scytale,7,21.2121212121212121
