ord,date_from,date_to,release,days,contributions,pushes,issue_evs,pr_evs,pr_reviews,comment_evs,contributors,committers,issuers,pr_creators,pr_reviewers,commenters,contributing_coms,committing_coms,issuers_coms,pr_creating_coms,pr_reviewing_coms,commenting_coms,contributions_per_day,pushes_per_day,issue_evs_per_day,pr_evs_per_day,pr_reviews_per_day,comment_evs_per_day,top_contributors,top_contributors_coms,n_top_contributing_coms,top_contributions,top_contributions_perc,top_committers,top_committers_coms,n_top_committing_coms,top_commits,top_commits_perc,top_issuers,top_issuers_coms,n_top_issuers_coms,top_issues,top_issues_perc,top_pr_creators,top_pr_creators_coms,n_top_pr_creators_coms,top_prs,top_prs_perc,top_reviewers,top_reviewers_coms,n_top_reviewers_coms,top_reviews,top_reviews_perc,top_commenters,top_commenters_coms,n_top_commenters_coms,top_comments,top_comments_perc
1,2015-12-17T00:00:00Z,2017-03-29T00:00:00Z,Before joining CNCF,468,1728,506,229,993,817,1926,127,12,68,87,47,136,40,6,19,34,21,36,3.6923076923076925,1.0811965811965811,0.4893162393162393,2.121794871794872,1.7457264957264957,4.115384615384615,crosbymichael,Docker,1,698,40.3935185185185185,crosbymichael,Docker,1,313,61.8577075098814229,crosbymichael,Docker,1,58,25.3275109170305677,crosbymichael,Docker,1,327,32.9305135951661631,mlaventure,Docker,1,175,21.4198286413708690,crosbymichael,Docker,1,409,21.2357217030114226
2,2017-03-29T00:00:00Z,2018-04-13T00:00:00Z,Since joining CNCF,380,5291,1337,1020,2934,3689,7046,187,13,127,112,79,215,44,8,28,39,27,48,13.923684210526316,3.518421052631579,2.6842105263157894,7.721052631578948,9.707894736842105,18.542105263157893,crosbymichael,Docker,1,1296,24.4944244944244944,crosbymichael,Docker,1,419,31.3388182498130142,Random-Liu,Google,1,184,18.0392156862745098,crosbymichael,Docker,1,705,24.0286298568507157,stevvooe,Docker,1,653,17.7012740580103009,crosbymichael,Docker,1,1544,21.9131422083451604
1001,2015-12-17T00:00:00Z,2016-02-12T23:00:00Z,start - v0.0.5,57,189,73,32,84,15,171,21,3,11,16,6,24,13,2,6,10,3,8,3.3157894736842106,1.280701754385965,0.5614035087719298,1.4736842105263157,0.2631578947368421,3,crosbymichael,Docker,1,111,58.7301587301587302,crosbymichael,Docker,1,69,94.5205479452054795,crosbymichael,Docker,1,10,31.2500000000000000,crosbymichael,Docker,1,32,38.0952380952380952,LK4D4,Docker,1,6,40.0000000000000000,LK4D4,Docker,1,43,25.1461988304093567
1002,2016-02-12T23:00:00Z,2016-03-21T20:00:00Z,v0.0.5 - v0.1.0,37,151,55,17,79,20,92,12,4,5,11,4,15,5,2,3,5,3,7,4.081081081081081,1.4864864864864864,0.4594594594594595,2.135135135135135,0.5405405405405406,2.4864864864864864,crosbymichael,Docker,1,106,70.1986754966887417,crosbymichael,Docker,1,49,89.0909090909090909,crosbymichael,Docker,1,11,64.7058823529411765,crosbymichael,Docker,1,46,58.2278481012658228,rakyll,Google,1,7,35.0000000000000000,mlaventure,Docker,1,25,27.1739130434782609
1003,2016-03-21T20:00:00Z,2016-04-14T21:00:00Z,v0.1.0 - v0.2.0,24,150,48,18,84,30,119,19,4,9,15,9,20,7,1,6,4,4,10,6.25,2,0.75,3.5,1.25,4.958333333333333,crosbymichael,Docker,1,81,54.0000000000000000,crosbymichael,Docker,1,40,83.3333333333333333,cyphar,SUSE/Novell,1,4,22.2222222222222222,crosbymichael,Docker,1,37,44.0476190476190476,mlaventure,Docker,1,12,40.0000000000000000,mlaventure,Docker,1,30,25.2100840336134454
1004,2016-04-14T21:00:00Z,2017-05-30T16:00:00Z,v0.2.0 - v0.2.9,410,1971,509,297,1165,1188,2538,140,9,75,95,57,147,43,5,22,38,24,43,4.807317073170732,1.2414634146341463,0.724390243902439,2.841463414634146,2.897560975609756,6.190243902439025,crosbymichael,Docker,1,573,29.0715372907153729,crosbymichael,Docker,1,209,41.0609037328094303,crosbymichael,Docker,1,57,19.1919191919191919,crosbymichael,Docker,1,307,26.3519313304721030,stevvooe,Docker,1,274,23.0639730639730640,crosbymichael,Docker,1,544,21.4342001576044129
1005,2017-05-30T16:00:00Z,2017-07-13T00:00:00Z,v0.2.9 - v1.0.0-alpha0,43,758,197,123,438,462,887,36,8,21,29,22,41,15,4,7,14,10,18,17.627906976744185,4.5813953488372094,2.86046511627907,10.186046511627907,10.744186046511627,20.627906976744185,crosbymichael,Docker,1,278,36.6754617414248021,crosbymichael,Docker,1,90,45.6852791878172589,crosbymichael,Docker,1,35,28.4552845528455285,crosbymichael,Docker,1,153,34.9315068493150685,stevvooe,Docker,1,120,25.9740259740259740,crosbymichael,Docker,1,250,28.1848928974069899
1006,2017-07-13T00:00:00Z,2017-08-23T22:00:00Z,v1.0.0-alpha0 - v1.0.0-alpha6,41,704,183,121,400,564,895,43,8,24,35,27,45,16,4,12,12,10,15,17.170731707317074,4.463414634146342,2.951219512195122,9.75609756097561,13.75609756097561,21.829268292682926,stevvooe,Docker,1,173,24.5738636363636364,crosbymichael,Docker,1,55,30.0546448087431694,stevvooe,Docker,1,25,20.6611570247933884,stevvooe,Docker,1,95,23.7500000000000000,mlaventure,Docker,1,149,26.4184397163120567,crosbymichael,Docker,1,205,22.9050279329608939
1007,2017-08-23T22:00:00Z,2017-09-06T23:00:00Z,v1.0.0-alpha6 - v1.0.0-beta.0,14,192,55,33,104,242,275,15,5,10,13,18,20,7,2,5,7,8,7,13.714285714285714,3.9285714285714284,2.357142857142857,7.428571428571429,17.285714285714285,19.642857142857142,crosbymichael,Docker,1,63,32.8125000000000000,crosbymichael,Docker,1,24,43.6363636363636364,mlaventure,Docker,1,7,21.2121212121212121,crosbymichael,Docker,1,33,31.7307692307692308,mlaventure,Docker,1,65,26.8595041322314050,crosbymichael,Docker,1,89,32.3636363636363636
1008,2017-09-06T23:00:00Z,2017-11-08T19:00:00Z,v1.0.0-beta.0 - v1.0.0-beta.3,62,717,183,137,397,556,985,51,7,36,34,27,62,20,5,13,18,16,23,11.564516129032258,2.9516129032258065,2.2096774193548385,6.403225806451613,8.96774193548387,15.887096774193548,crosbymichael,Docker,1,206,28.7308228730822873,crosbymichael,Docker,1,68,37.1584699453551913,crosbymichael,Docker,1,19,13.8686131386861314,crosbymichael,Docker,1,119,29.9748110831234257,stevvooe,Docker,1,95,17.0863309352517986,crosbymichael,Docker,1,264,26.8020304568527919
1009,2017-11-08T19:00:00Z,2017-12-05T05:00:00Z,v1.0.0-beta.3 - v1.0.0,26,419,104,75,240,279,590,24,7,17,18,17,28,12,5,7,12,9,13,16.115384615384617,4,2.8846153846153846,9.23076923076923,10.73076923076923,22.692307692307693,crosbymichael,Docker,1,94,22.4343675417661098,crosbymichael,Docker,1,31,29.8076923076923077,crosbymichael,Docker,1,13,17.3333333333333333,stevvooe,Docker,1,51,21.2500000000000000,stevvooe,Docker,1,60,21.5053763440860215,stevvooe,Docker,1,133,22.5423728813559322
1010,2017-12-05T05:00:00Z,2018-01-17T19:00:00Z,v1.0.0 - v1.0.1,43,426,97,107,222,298,685,44,9,28,28,20,61,19,7,12,15,11,23,9.906976744186046,2.255813953488372,2.488372093023256,5.162790697674419,6.930232558139535,15.930232558139535,crosbymichael,Docker,1,121,28.4037558685446009,estesp,IBM,1,29,29.8969072164948454,crosbymichael,Docker,1,37,34.5794392523364486,crosbymichael,Docker,1,55,24.7747747747747748,yanxuean,ZTE,1,38,12.7516778523489933,crosbymichael,Docker,1,148,21.6058394160583942
