ord,date_from,date_to,release,days,contributions,pushes,issue_evs,pr_evs,pr_reviews,comment_evs,contributors,committers,issuers,pr_creators,pr_reviewers,commenters,contributing_coms,committing_coms,issuers_coms,pr_creating_coms,pr_reviewing_coms,commenting_coms,contributions_per_day,pushes_per_day,issue_evs_per_day,pr_evs_per_day,pr_reviews_per_day,comment_evs_per_day,top_contributors,top_contributors_coms,n_top_contributing_coms,top_contributions,top_contributions_perc,top_contributing_coms,top_comp_contributions,top_comp_contributions_perc,top_committers,top_committers_coms,n_top_committing_coms,top_commits,top_commits_perc,top_committing_coms,top_comp_commits,top_comp_commits_perc,top_issuers,top_issuers_coms,n_top_issuers_coms,top_issues,top_issues_perc,top_issuing_coms,top_comp_issues,top_comp_issues_perc,top_pr_creators,top_pr_creators_coms,n_top_pr_creators_coms,top_prs,top_prs_perc,top_pr_creating_coms,top_comp_prs,top_comp_prs_perc,top_reviewers,top_reviewers_coms,n_top_reviewers_coms,top_reviews,top_reviews_perc,top_reviewing_coms,top_comp_reviews,top_comp_reviews_perc,top_commenters,top_commenters_coms,n_top_commenters_coms,top_comments,top_comments_perc,top_commenting_coms,top_comp_comments,top_comp_comments_perc
1,2016-11-08T00:00:00Z,2018-01-29T00:00:00Z,Before joining CNCF,447,3407,769,1329,1309,3822,3118,139,12,117,60,44,165,30,3,27,16,13,33,7.621923937360179,1.720357941834452,2.9731543624161074,2.9284116331096195,8.550335570469798,6.975391498881431,"travisn,bassamtabbara,jbw976",Quantum,1,2366,69.4452597593190490,"Quantum,HPE,sb++",1891,55.5033754035808629,"travisn,bassamtabbara,jbw976",Quantum,1,629,81.7945383615084525,"Quantum,HPE,CNCF",404,52.5357607282184655,"travisn,jbw976,bassamtabbara",Quantum,1,795,59.8194130925507901,"Quantum,HPE,sb++",721,54.2513167795334838,"travisn,bassamtabbara,jbw976",Quantum,1,942,71.9633307868601986,"Quantum,HPE,sb++",768,58.6707410236822002,"travisn,jbw976,kokhang","Quantum,HPE",2,2743,71.7687074829931973,"Quantum,HPE,sb++",2898,75.8241758241758242,"travisn,jbw976,bassamtabbara",Quantum,1,1556,49.9037844772289929,"Quantum,HPE,sb++",1671,53.5920461834509301
2,2018-01-29T00:00:00Z,2018-04-17T00:00:00Z,Since joining CNCF,78,483,99,170,214,395,634,79,6,60,37,21,99,12,2,11,8,6,17,6.1923076923076925,1.2692307692307692,2.1794871794871793,2.7435897435897436,5.064102564102564,8.128205128205128,"travisn,jbw976,bassamtabbara",Quantum,1,283,58.5921325051759834,"Quantum,Red Hat,sb++",255,52.7950310559006211,"travisn,jbw976,bassamtabbara",Quantum,1,72,72.7272727272727273,"Quantum,CNCF",55,55.5555555555555556,"jbw976,travisn,bassamtabbara",Quantum,1,89,52.3529411764705882,"Quantum,Red Hat,sb++",82,48.2352941176470588,"travisn,jbw976,bassamtabbara",Quantum,1,122,57.0093457943925234,"Quantum,Red Hat,indiehosters",120,56.0747663551401869,"travisn,jbw976,galexrt","Quantum,sb++",2,258,65.3164556962025316,"Quantum,Red Hat,sb++",324,82.0253164556962025,"jbw976,travisn,galexrt","Quantum,sb++",2,264,41.6403785488958991,"Quantum,Red Hat,sb++",324,51.1041009463722397
1001,2016-11-08T00:00:00Z,2017-01-01T00:00:00Z,2016,54,419,115,159,145,243,157,16,7,12,12,7,11,5,1,5,3,1,3,7.7592592592592595,2.1296296296296298,2.9444444444444446,2.685185185185185,4.5,2.9074074074074074,"bassamtabbara,travisn,jbw976",Quantum,1,338,80.6682577565632458,"Quantum,Morphlabs,Google",204,48.6873508353221957,"bassamtabbara,travisn,jbw976",Quantum,1,104,90.4347826086956522,Quantum,47,40.8695652173913043,"jbw976,bassamtabbara,travisn",Quantum,1,126,79.2452830188679245,"Quantum,Morphlabs,Google",89,55.9748427672955975,"bassamtabbara,travisn,jbw976",Quantum,1,108,74.4827586206896552,"Quantum,Google,LinkedIn",69,47.5862068965517241,"travisn,jbw976,bassamtabbara",Quantum,1,213,87.6543209876543210,Quantum,168,69.1358024691358025,"bassamtabbara,travisn,jbw976",Quantum,1,123,78.3439490445859873,"Quantum,Morphlabs,LinkedIn",80,50.9554140127388535
1004,2017-01-01T00:00:00Z,2018-01-01T00:00:00Z,2017,365,2772,607,1086,1079,3361,2681,121,10,103,52,37,144,27,2,24,13,12,29,7.594520547945206,1.663013698630137,2.9753424657534246,2.956164383561644,9.208219178082192,7.345205479452055,"travisn,bassamtabbara,jbw976",Quantum,1,1895,68.3621933621933622,"Quantum,HPE,sb++",1566,56.4935064935064935,"travisn,bassamtabbara,jbw976",Quantum,1,493,81.2191103789126853,"Quantum,HPE",332,54.6952224052718287,"travisn,jbw976,bassamtabbara",Quantum,1,629,57.9189686924493554,"Quantum,HPE,Zubrod Farms",592,54.5119705340699816,"travisn,bassamtabbara,jbw976",Quantum,1,773,71.6404077849860982,"Quantum,HPE,sb++",643,59.5922150139017609,"travisn,jbw976,kokhang","Quantum,HPE",2,2438,72.5379351383516810,"Quantum,HPE,sb++",2583,76.8521273430526629,"travisn,jbw976,bassamtabbara",Quantum,1,1328,49.5337560611712048,"Quantum,HPE,sb++",1460,54.4572920552032824
1005,2018-01-01T00:00:00Z,2018-04-17T00:00:00Z,2018,106,699,146,254,299,613,914,92,7,72,42,28,119,12,2,11,8,7,19,6.59433962264151,1.3773584905660377,2.3962264150943398,2.8207547169811322,5.783018867924528,8.622641509433961,"travisn,jbw976,bassamtabbara",Quantum,1,416,59.5135908440629471,"Quantum,Red Hat,sb++",376,53.7911301859799714,"travisn,jbw976,bassamtabbara",Quantum,1,104,71.2328767123287671,"Quantum,CNCF",80,54.7945205479452055,"travisn,jbw976,bassamtabbara",Quantum,1,129,50.7874015748031496,"Quantum,sb++,HPE",123,48.4251968503937008,"travisn,jbw976,bassamtabbara",Quantum,1,183,61.2040133779264214,"Quantum,Red Hat,sb++",177,59.1973244147157191,"travisn,jbw976,galexrt","Quantum,sb++",2,371,60.5220228384991843,"Quantum,Red Hat,sb++",462,75.3670473083197390,"travisn,jbw976,bassamtabbara",Quantum,1,365,39.9343544857768053,"Quantum,Red Hat,HPE",447,48.9059080962800875
2001,2016-11-01T00:00:00Z,2016-12-01T00:00:00Z,11/2016,30,210,56,77,77,95,62,13,6,11,10,5,9,4,1,4,3,1,3,7,1.8666666666666667,2.566666666666667,2.566666666666667,3.1666666666666665,2.066666666666667,"bassamtabbara,travisn,DoubleDensity",Quantum,1,157,74.7619047619047619,"Quantum,LinkedIn,Google",71,33.8095238095238095,"bassamtabbara,travisn,DoubleDensity",Quantum,1,49,87.5000000000000000,Quantum,21,37.5000000000000000,"bassamtabbara,jbw976,DoubleDensity",Quantum,1,55,71.4285714285714286,"Quantum,Red Hat,Google",26,33.7662337662337662,"bassamtabbara,travisn,DoubleDensity",Quantum,1,57,74.0259740259740260,"Quantum,LinkedIn,Google",24,31.1688311688311688,"travisn,bassamtabbara,jbw976",Quantum,1,93,97.8947368421052632,Quantum,66,69.4736842105263158,"bassamtabbara,DoubleDensity,jbw976",Quantum,1,47,75.8064516129032258,"Quantum,Morphlabs,LinkedIn",21,33.8709677419354839
2002,2016-12-01T00:00:00Z,2017-01-01T00:00:00Z,12/2016,31,221,68,82,71,151,95,10,6,7,8,6,7,2,1,2,1,1,2,7.129032258064516,2.193548387096774,2.6451612903225805,2.2903225806451615,4.870967741935484,3.064516129032258,"jbw976,travisn,bassamtabbara",Quantum,1,195,88.2352941176470588,"Quantum,Morphlabs",144,65.1583710407239819,"bassamtabbara,travisn,jbw976",Quantum,1,65,95.5882352941176471,Quantum,34,50.0000000000000000,"jbw976,travisn,bassamtabbara",Quantum,1,72,87.8048780487804878,"Quantum,Morphlabs",64,78.0487804878048780,"jbw976,travisn,bassamtabbara",Quantum,1,58,81.6901408450704225,Quantum,46,64.7887323943661972,"jbw976,travisn,thephred",Quantum,1,124,82.1192052980132450,Quantum,102,67.5496688741721854,"travisn,bassamtabbara,jbw976",Quantum,1,87,91.5789473684210526,"Quantum,Morphlabs",59,62.1052631578947368
2003,2017-01-01T00:00:00Z,2017-02-01T00:00:00Z,01/2017,31,84,18,39,27,21,32,4,3,4,3,3,5,1,1,1,1,1,2,2.7096774193548385,0.5806451612903226,1.2580645161290323,0.8709677419354839,0.6774193548387096,1.032258064516129,"travisn,jbw976,bassamtabbara",Quantum,1,82,97.6190476190476190,Quantum,66,78.5714285714285714,"bassamtabbara,travisn,jbw976",Quantum,1,18,100.0000000000000000,Quantum,11,61.1111111111111111,"jbw976,travisn,bassamtabbara",Quantum,1,37,94.8717948717948718,Quantum,34,87.1794871794871795,"travisn,jbw976,bassamtabbara",Quantum,1,27,100.0000000000000000,Quantum,21,77.7777777777777778,"jbw976,travisn,bassamtabbara",Quantum,1,21,100.0000000000000000,Quantum,20,95.2380952380952381,"travisn,jbw976,bassamtabbara",Quantum,1,27,84.3750000000000000,"Quantum,HPE",22,68.7500000000000000
2004,2017-02-01T00:00:00Z,2017-03-01T00:00:00Z,02/2017,28,189,38,86,65,305,120,11,5,10,8,9,10,4,2,4,2,3,4,6.75,1.3571428571428572,3.0714285714285716,2.3214285714285716,10.892857142857142,4.285714285714286,"travisn,jbw976,bassamtabbara",Quantum,1,148,78.3068783068783069,"Quantum,HPE,Zubrod Farms",137,72.4867724867724868,"travisn,bassamtabbara,jbw976",Quantum,1,32,84.2105263157894737,"Quantum,HPE",24,63.1578947368421053,"travisn,jbw976,bassamtabbara",Quantum,1,68,79.0697674418604651,"Quantum,HPE,Zubrod Farms",67,77.9069767441860465,"travisn,jbw976,thephred",Quantum,1,51,78.4615384615384615,"Quantum,HPE",46,70.7692307692307692,"travisn,jbw976,kokhang","Quantum,HPE",2,237,77.7049180327868852,"Quantum,HPE,Zubrod Farms",242,79.3442622950819672,"travisn,bassamtabbara,jbw976",Quantum,1,88,73.3333333333333333,"Quantum,Zubrod Farms,HPE",78,65.0000000000000000
2005,2017-03-01T00:00:00Z,2017-04-01T00:00:00Z,03/2017,31,221,43,84,94,265,172,19,7,14,13,9,17,5,2,5,2,3,5,7.129032258064516,1.3870967741935485,2.7096774193548385,3.032258064516129,8.548387096774194,5.548387096774194,"travisn,jbw976,bassamtabbara",Quantum,1,154,69.6832579185520362,"Quantum,HPE,Zubrod Farms",136,61.5384615384615385,"travisn,bassamtabbara,jbw976",Quantum,1,37,86.0465116279069767,"Quantum,HPE",26,60.4651162790697674,"travisn,jbw976,bassamtabbara",Quantum,1,49,58.3333333333333333,"Quantum,HPE,Zubrod Farms",50,59.5238095238095238,"travisn,jbw976,bassamtabbara",Quantum,1,68,72.3404255319148936,"Quantum,HPE",60,63.8297872340425532,"jbw976,travisn,kokhang","Quantum,HPE",2,213,80.3773584905660377,"Quantum,HPE,Zubrod Farms",214,80.7547169811320755,"travisn,bassamtabbara,jbw976",Quantum,1,98,56.9767441860465116,"Quantum,HPE,Zubrod Farms",102,59.3023255813953488
